G1,G2,G3,th1,th2,th3,ph1,ph2,ph3,O1/G1,O2/G2,O3/G3
127.42697100299736,136.6105537623337,63.279715007042356,84.0135186001998,84.37209567168911,2.1298966646405004,17.200113947374394,-67.18668273033896,-28.360276309866826,-1157.9685747819397,479.94747860703234,-613.8948776899919
