G1,G2,G3,th1,th2,th3,ph1,ph2,ph3,O1/G1,O2/G2,O3/G3
122.69085537853647,125.02781681896653,69.20061675509696,86.10413925348824,85.4902429700308,1.3813829605384271,21.09694627137217,-71.19051448088825,-28.633935908694827,-726.5012725052477,-122.97882075338599,-569.3602420385183
