G1,G2,G3,th1,th2,th3,ph1,ph2,ph3,O1/G1,O2/G2,O3/G3
121.22113227940805,120.76357406543303,95.26249887334016,90.60783922260624,89.10227410254143,0.8780344101842313,21.198388005856508,-72.83755011298051,-33.92808191252809,-954.6711362824457,273.99807839916633,-609.1319664341911
