G1,G2,G3,th1,th2,th3,ph1,ph2,ph3,O1/G1,O2/G2,O3/G3
125.04574718721082,128.79678561167907,83.48292892614576,89.90340179763867,88.38874298378926,1.1606675573658518,20.1336609623764,-69.95997339752132,-4.1558033091803415,-1021.7912626276311,349.0007507421879,-746.5685307942186
