G1,G2,G3,th1,th2,th3,ph1,ph2,ph3,O1/G1,O2/G2,O3/G3
127.30649482115626,132.7703765499738,77.22733411099372,88.22586031419347,87.17518809801967,2.0000048770184353,18.872346542973904,-69.02462083313371,-35.156369780093236,-1151.2443531381368,508.75112613892253,-692.8967412737879
