G1,G2,G3,th1,th2,th3,ph1,ph2,ph3,O1/G1,O2/G2,O3/G3
114.48795215788478,120.41878620793564,56.28838419728984,76.45536200674982,78.9768594735245,3.9788348989113884,16.523350657691445,-68.59147499121083,-55.894789743818315,-1605.5990180741026,469.2092689557334,-1207.5574272404094
