G1,G2,G3,th1,th2,th3,ph1,ph2,ph3,O1/G1,O2/G2,O3/G3
122.47871140222927,128.48870501515333,79.66084705930476,91.8670195925138,89.87170282094976,8.143622324991496,19.34972932981117,-68.9656888180835,-6.299440117924831,-1082.3668103024786,595.7652789991474,-2328.7265539281866
