G1,G2,G3,th1,th2,th3,ph1,ph2,ph3,O1/G1,O2/G2,O3/G3
116.18955265541317,122.92623042283934,48.48621881799346,72.17537413088506,76.20223914200761,5.883858553920843,19.078207145368243,-67.93588555104505,-34.39638301049089,-929.6524818778,-366.5094115361001,174.3058504651208
