G1,G2,G3,th1,th2,th3,ph1,ph2,ph3,O1/G1,O2/G2,O3/G3
98.56931586378901,89.79922589709442,63.935359989901244,87.51196717711679,86.70463782975293,22.25198243033916,14.206389756865518,-68.83375497069514,-61.18868218284952,-1275.1140047622325,14559.688316892829,-22014.675666883253
