G1,G2,G3,th1,th2,th3,ph1,ph2,ph3,O1/G1,O2/G2,O3/G3
122.50363699339185,123.01878579719158,89.19082767353432,90.1387426152648,88.60283425600203,0.7332707818942402,22.201270548877787,-70.87164834749518,-33.01888524210712,-552.9077859429026,-316.88083602877026,-632.6267892425346
