time,minvar_x,minvar_y,minvar_z
"2022-03-05/10:14:58",0.9701477903328213,-0.2398335161069578,0.03596038743003182
"2022-03-05/10:15:13",0.9698169012035910,-0.2410866520983325,0.03650211390977329
"2022-03-05/10:15:28",0.9699147214672966,-0.2407007130847768,0.03644996298346698
"2022-03-05/10:15:43",0.9698489390663839,-0.2409833602915187,0.03633256740745612
"2022-03-05/10:15:58",0.9696501453538692,-0.2417836004862963,0.03632197889850337
"2022-03-05/10:16:13",0.9697895102886991,-0.2412269737446836,0.03630224334647410
"2022-03-05/10:16:28",0.9697164107260821,-0.2415613221956945,0.03603068674882644
"2022-03-05/10:16:43",0.9695787465829787,-0.2420457208067993,0.03648182031774923
"2022-03-05/10:16:58",0.9696688676978801,-0.2417161115408664,0.03627131702977250
"2022-03-05/10:17:13",0.9694297774859542,-0.2426438548276067,0.03646733110514791
"2022-03-05/10:17:28",0.9695124276393622,-0.2423037843170737,0.03653120253229951
"2022-03-05/10:17:43",0.9694852193721528,-0.2424304876343605,0.03641247154883948
"2022-03-05/10:17:58",0.9693886528141605,-0.2428301162733482,0.03632044088139550
"2022-03-05/10:18:13",0.9694572319488813,-0.2425368927412499,0.03644902030825832
"2022-03-05/10:18:28",0.9693931997988651,-0.2428452845297628,0.03609698000354417
"2022-03-05/10:18:43",0.9692950718624018,-0.2431800818449615,0.03647617656963761
"2022-03-05/10:18:58",0.9693887441689435,-0.2428641705424866,0.03608957391365122
"2022-03-05/10:19:13",0.9692365910746035,-0.2434514280487571,0.03621923112247313
"2022-03-05/10:19:28",0.9692143144595581,-0.2435288290355856,0.03629493181210827
"2022-03-05/10:19:43",0.9692571436314251,-0.2433703509419500,0.03621411053503155
"2022-03-05/10:19:58",0.9691301829146260,-0.2438552201237446,0.03634996811915710
"2022-03-05/10:20:13",0.9691673053748773,-0.2436939793276384,0.03644144113313844
"2022-03-05/10:20:28",0.9691216879254358,-0.2439084696987587,0.03621895086503311
