rotate_ang,res_dmxl_x,res_dmxl_y,res_dmxl_z,G11,G12,G13,O1,G21,G22,G23,O2,G31,G32,G33,O3
0.0,123.23522166129824,227.09611853775962,78.93683101920887,-103.82810143764391,63.41468057365001,5.105210494257533,-70434.12210373046,-73.21841944291972,-95.51391904520858,7.605942417595997,-39250.78861284151,-0.03428838930133681,0.8895033513009912,76.7102790124724,-40629.76781959064
1.0,123.23522224767284,227.09611858249662,78.93683069360856,-104.91902669407985,61.5929719858992,5.105210500610063,-70434.12086365282,-71.54032018727949,-96.77720942704184,7.605942416668955,-39250.78836879314,-0.04980712363174963,0.8887694613992553,76.71027901209814,-40629.76824200076
2.0,123.23521930198142,227.09611959970997,78.93683152275295,-105.97799259918317,59.75250158196603,5.105210499432529,-70434.12072503683,-69.84042905722545,-98.01102053434715,7.605942416266058,-39250.78897665518,-0.06531071353688972,0.8877648235171409,76.71027901228895,-40629.7676204041
3.0,123.23522157008125,227.09611741917212,78.93682938882216,-107.00467653196382,57.893829931908584,5.105210496667827,-70434.12445192022,-68.11926384507399,-99.21497653417443,7.605942416208921,-39250.78894649866,-0.08079442789122003,0.8864897836483374,76.71027901241172,-40629.76811905803
4.0,123.2352204369032,227.09611722786318,78.93683066366496,-107.99876590119307,56.017523367223376,5.105210496732765,-70434.12103600679,-66.37734886691572,-100.3887106927451,7.605942416580189,-39250.788887617855,-0.0962534740794378,0.8849446432137447,76.71027901280492,-40629.76710165408
5.0,123.2352208942264,227.09611878424877,78.93683053639342,-108.959957751154,54.124153267552344,5.105210504047397,-70434.12256186634,-64.61521469447972,-101.53186547775593,7.605942417840122,-39250.79008387368,-0.11168322901034812,0.883130071971856,76.71027901231763,-40629.76635838173
6.0,123.23522105035575,227.096117668859,78.93682980769616,-109.88795929541575,52.214296401733655,5.105210496086331,-70434.11982312097,-62.83339808285841,-102.64409267522306,7.605942413369655,-39250.78535210777,-0.127078955421773,0.8810463999578839,76.71027901231358,-40629.769560004475
7.0,123.23521998838255,227.09611873292803,78.93683073615732,-110.78248799795395,50.288534612955324,5.105210500342861,-70434.12070197235,-61.03244184751243,-103.72505347921641,7.605942417510311,-39250.78852679363,-0.14243599893206738,0.878694439475962,76.71027901239464,-40629.76713124843
8.0,123.23522024704366,227.09611961662853,78.93683086715474,-111.64327123358204,48.347454419030704,5.105210499316669,-70434.12109641657,-59.21289451957018,-104.77441863211716,7.605942417370985,-39250.788799595255,-0.15774962069141515,0.8760747052431959,76.7102790123636,-40629.76819369367
9.0,123.23522072053049,227.09611701603816,78.93683136666058,-112.47004684734952,46.391647121726336,5.105210497782308,-70434.1210394302,-57.37531037093931,-105.79186848191559,7.605942418515951,-39250.78843935062,-0.17301523485069395,0.873188315408241,76.71027901195123,-40629.76764658088
