G1,G2,G3,th1,th2,th3,ph1,ph2,ph3,O1/G1,O2/G2,O3/G3
104.85445383883746,79.69371986865289,94.9826294346596,90.67394025502094,88.36508077040384,0.6053264974694151,41.3852772207724,77.23502009801511,-35.21787433513509,-609.1422658895436,-557.655944197943,-582.2107887426077
