G1,G2,G3,th1,th2,th3,ph1,ph2,ph3,O1/G1,O2/G2,O3/G3
10.485492384854194,7.969311199873587,9.498263650389132,90.67395059705254,88.36508082624263,0.6055621149736787,41.38412212783441,77.23400468502314,-35.219833605888006,-609.2025806514073,-557.7190803879744,-582.1983248247086
