G1,G2,G3,th1,th2,th3,ph1,ph2,ph3,O1/G1,O2/G2,O3/G3
98.52223175338268,95.03252435420522,113.30639078429883,89.11973233503254,79.03032446660278,0.5996279686077223,-20.801194243762506,80.4753612248198,-36.95545508034787,-904.3912066614685,-77.34667500391481,-575.5957687385433
