rotate_ang,res_dmxl_x,res_dmxl_y,res_dmxl_z,G11,G12,G13,O1,G21,G22,G23,O2,G31,G32,G33,O3
0.0,100.2864739934569,201.07448345447594,78.89510085746286,52.96803060473116,-85.6771731918542,7.346527995175765,-94688.98289170976,65.55359440398011,74.69783474517057,11.825704894278854,-76450.00088894351,0.05212278290248155,0.05528640453607182,114.47276878534191,-64701.29305622914
2.0,100.28647343691283,201.0744834180568,78.89510100410577,55.92585413578414,-83.77642339449488,7.346527994566916,-94688.98157312413,62.90674408864802,76.94011827401712,11.825704894771036,-76450.000031802,0.050161559092303534,0.05707180995548232,114.47276878528987,-64701.2941161429
4.0,100.28647307620287,201.07448324401665,78.89510052142533,58.81554062728235,-81.77360487678673,7.346527994890232,-94688.98250874032,60.183251598471415,79.0886621050463,11.825704895078745,-76449.99851791677,0.04813922084319735,0.05878764543143898,114.47276878534188,-64701.29383237715
6.0,100.28647244449829,201.0744835556206,78.89510052060237,61.633569443062406,-79.67115784272606,7.346527993986581,-94688.9823910653,57.38643508552345,81.1408486165648,11.825704895710786,-76449.99838503593,0.046058247169328735,0.06043187835617455,114.47276878534315,-64701.2940985526
8.0,100.28647376470752,201.07448315321895,78.89510056357399,64.37650724909477,-77.47164378065784,7.3465279945526465,-94688.9820490977,54.51970204081275,83.09417750673975,11.82570489533406,-76449.99842666986,0.04392114373324328,0.0620024748530258,114.47276878531125,-64701.294110571165
10.0,100.28647415261491,201.07448283231352,78.89510051480266,67.04101219526959,-75.17774243490487,7.346527996059888,-94688.9825333133,51.58654513781517,84.94626894075724,11.825704895612628,-76449.99842729108,0.0417305311147178,0.06349753139879817,114.47276878535172,-64701.29412752485
12.0,100.28647310912633,201.07448400161704,78.89510041272018,69.62383799903834,-72.7922486153516,7.346527992250692,-94688.98192278793,48.590537976924196,86.69486642423509,11.825704894578847,-76449.9981411029,0.03948907801849163,0.06491522186222098,114.47276878532993,-64701.29398424743
14.0,100.28647355939447,201.07448344529652,78.89510052569942,72.12183787446547,-70.31806862372379,7.346527996238612,-94688.98261406964,45.53533072372915,88.33783959569786,11.825704895625865,-76449.99908301329,0.03719951650215283,0.0662538269300787,114.47276878533754,-64701.29408809775
16.0,100.28647413424841,201.07448346221517,78.89510081244654,74.53196837567288,-67.75821693593674,7.346527988347604,-94688.98077928575,42.42464568806815,89.87318669624975,11.825704895451551,-76449.99922298099,0.03486463383529191,0.06751168901493038,114.47276878560213,-64701.295450462516
18.0,100.28647368904012,201.07448330235448,78.89510083937292,76.85129321291537,-65.11581226075592,7.346527996166223,-94688.98224431407,39.26227274926068,91.29903718859856,11.825704894127886,-76450.0003493859,0.03248726803133976,0.06868734994484381,114.47276878532253,-64701.29408554403
20.0,100.28647314670889,201.07448359916506,78.89510060953496,79.07698655878967,-62.39407401904187,7.346527996016834,-94688.98199049065,36.052064804504774,92.61365378894547,11.825704894763838,-76449.9980470718,0.030070321638572674,0.06977929523900904,114.47276878533343,-64701.2941383374
21.999999999999996,100.28647426989563,201.0744833663097,78.89510090797062,81.20633679058105,-59.5963182407209,7.346527996639279,-94688.98029842992,32.797932957223125,93.81543496731847,11.825704895727158,-76449.99790546832,0.027616742375814792,0.07078621707687857,114.47276878530747,-64701.293876028554
24.0,100.28647459434754,201.07448368299083,78.89510075650139,83.23674958007376,-56.72595345411108,7.346527994472899,-94688.98199545562,29.503841868579258,94.90291651571002,11.825704895351207,-76449.99900439293,0.02512951696332639,0.07170691000075331,114.47276878534485,-64701.29407808681
26.000000000000004,100.28647317602409,201.07448351746243,78.89510039932277,85.16575122261263,-53.78647685986817,7.346527994095121,-94688.98238142068,26.173804907941616,95.87477344546969,11.825704895248956,-76449.99853214031,0.022611666787478262,0.07254023130377586,114.47276878530373,-64701.29406721856
28.0,100.28647375157884,201.07448300661576,78.89510075231227,86.99099151714755,-50.78146973310634,7.346527995604727,-94688.98261024694,22.8118791803793,96.72982176693161,11.825704894554155,-76449.99973309899,0.020066282186144237,0.0732851836430825,114.47276878532466,-64701.29409070521
29.999999999999996,100.28647373006224,201.07448330208894,78.89510020895344,88.71024668430451,-47.71459319965127,7.3465279939218595,-94688.98320991105,19.42216071964757,97.46701964725231,11.825704895260053,-76449.99836464354,0.01749644017852733,0.07394084257351853,114.4727687853355,-64701.294093165045
32.0,100.28647386179772,201.07448326860114,78.8951004404843,90.32142209566426,-44.58958381143718,7.3465279961107335,-94688.98249722923,16.008779334486885,98.085469006131,11.82570489485953,-76449.99835348582,0.014905280761770693,0.07450641599299544,114.47276878529794,-64701.294087957904
