rotate_ang,res_dmxl_x,res_dmxl_y,res_dmxl_z,G11,G12,G13,O1,G21,G22,G23,O2,G31,G32,G33,O3
0.0,515.7099375634745,934.5229465665027,281.4078800727028,63.6219978798368,-76.89155648777748,10.03866728839243,-17880.829556727007,57.620128099059514,81.71323757544702,8.805019847825925,-14424.495784957175,-0.20156090826384154,0.6231682618134488,114.39726982197551,-80521.68106020591
5.0,515.7099057095359,934.5229455121727,281.4078806287742,70.08143769772296,-71.05393854630137,10.038667289429727,-17880.82027171314,50.27908821939739,86.42421890340765,8.805019848441072,-14424.481461433663,-0.25510658401091685,0.6032297238272816,114.39726982196674,-80521.6808958915
10.0,515.7099162773752,934.5229420110813,281.4078798488101,76.00751543302866,-64.67555696200935,10.03866728766557,-17880.830884851282,42.555394076371044,90.47746017426854,8.805019847434249,-14424.499152762126,-0.3067107726048683,0.5787002250619758,114.39726982170548,-80521.68073275204
14.999999999999998,515.7099182044293,934.5229458485464,281.40788028667214,81.35513011238451,-57.80495554615213,10.0386672885842,-17880.825835628286,34.50782774755759,93.84211296741043,8.805019847123337,-14424.48895814505,-0.3559807155003577,0.549766520006744,114.39726982208157,-80521.68110980264
20.0,515.7099295656586,934.5229502913965,281.40788154707434,86.08358307439,-50.49442333556017,10.038667289228172,-17880.834365983916,26.197636005048885,96.49257070548747,8.805019846672057,-14424.485220171842,-0.4025413953007152,0.516648733713521,114.39726982197011,-80521.68100569503
25.0,515.7099127116974,934.5229449817823,281.4078792271836,90.15688810409289,-42.79959836356331,10.038667289335075,-17880.820371282836,17.688064355658756,98.40866190840504,8.805019850976505,-14424.496766624427,-0.4460385296283132,0.47959896583862516,114.39726982198876,-80521.68268121786
29.999999999999996,515.709928850476,934.5229466091128,281.40788040547017,93.54404469954467,-34.77904240578345,10.038667288143133,-17880.821907832007,9.043875999483424,99.5758034709922,8.805019845070246,-14424.48367189413,-0.48614101459680087,0.43889912854555296,114.39726982199457,-80521.68101643283
35.0,515.7099403058827,934.5229497233265,281.4078797050535,96.21927463525627,-26.493796938905305,10.03866728967293,-17880.824886986647,0.3308581236574278,99.98511331385407,8.805019847301478,-14424.49240811602,-0.5225436670525635,0.39485898681888765,114.39726982207523,-80521.68089561422
40.0,515.709955649478,934.5229560385033,281.40788107216275,98.16221772397623,-18.00691761598377,10.038667289462248,-17880.830919203658,-8.38467763192014,99.63347587906082,8.805019844818375,-14424.485566536925,-0.5549693986890665,0.3478136818088217,114.39726982180673,-80521.6808336677
45.0,515.7099337293733,934.5229490819193,281.40787950475095,99.35808724147113,-9.382994977222817,10.038667287427353,-17880.819433997105,-17.036401062919854,98.52356768553538,8.805019847941084,-14424.492736308353,-0.5831715738425474,0.2981214364153995,114.39726982199375,-80521.68095762399
