G1,G2,G3,th1,th2,th3,ph1,ph2,ph3,O1/G1,O2/G2,O3/G3
121.21952517788213,121.68848026883546,92.28129250459617,91.52491270148263,89.71473377344887,1.9778690659661653,19.857595467530196,-74.09562469241791,8.234692697812006,-709.8243244257243,-117.29793289712521,-787.6509032629132
