rotate_ang,res_dmxl_x,res_dmxl_y,res_dmxl_z,G11,G12,G13,O1,G21,G22,G23,O2,G31,G32,G33,O3
0.0,23.264298421931013,23.333255885933497,72.15206408828975,-102.2704928640813,67.79409008286555,-1.071459227752979,-38414.99292498815,-72.98639882212326,-98.70613031973782,2.291696894605104,-81223.45036497804,-0.03925261249864795,1.4640577520127382,93.12742200862881,-59197.11013752184
3.0,23.26429704715227,23.333253582074533,72.15206375208437,-105.67840320791913,62.348755985932804,-1.0714592339122664,-38414.98806567655,-67.72049379127918,-102.39066979521017,2.291696893936236,-81223.45179494169,-0.11582148367785673,1.459993329454511,93.12742200975282,-59197.08212643959
6.0,23.26429727376658,23.33325695957916,72.15206402632899,-108.79665650315604,56.7325299315502,-1.0714592299694754,-38414.99633277346,-62.268971595984034,-105.79456372233487,2.2916968919796266,-81223.45193992762,-0.19207292513899837,1.4519310890409014,93.12742200965174,-59197.084046780044
9.0,23.264298914315038,23.33325445163571,72.15206406657768,-111.61670551704248,50.96080194821441,-1.0714592309037259,-38414.98854144187,-56.64677447377512,-108.90848214131506,2.2916968925890178,-81223.4517885579,-0.26779799612440425,1.439889548452625,93.12742200948797,-59197.08866278066
12.0,23.26429987957485,23.333254520990824,72.1520636338433,-114.13082121660334,45.04939593184888,-1.0714592272936903,-38414.996737375346,-50.86931247741901,-111.72388998448821,2.291696894140777,-81223.45160384395,-0.34278945008385475,1.4239029334258253,93.12742200879296,-59197.10567079624
14.999999999999998,23.264295416932548,23.333257023639533,72.15206370798104,-116.33211215541775,39.01451181602655,-1.0714592294987841,-38414.99818489819,-44.95242121410207,-114.23307046618491,2.291696896358771,-81223.45096615696,-0.4168405319897053,1.4040096176529686,93.12742200931473,-59197.09235846075
18.0,23.26430212642946,23.33325658250151,72.15206403891513,-118.21454428247814,32.87268979261457,-1.0714592284552258,-38414.98434057695,-38.91231843554806,-116.42914617876227,2.291696895568693,-81223.44916036175,-0.48974967624409727,1.3802704019499525,93.1274220090857,-59197.09779157568
21.0,23.26430045217225,23.333259391730177,72.15206374948136,-119.77295936428798,26.64076861274898,-1.0714592320184766,-38414.99211025427,-32.765559820731866,-118.30609730616466,2.2916968917258322,-81223.45059655477,-0.5613159345341228,1.3527464258942627,93.12742200939755,-59197.090654375635
24.0,23.264295436995656,23.333259796971195,72.15206375588252,-121.00308479019257,20.335826012853186,-1.0714592284137827,-38414.99221826683,-26.52899302610345,-119.85877982043462,2.2916968917470704,-81223.45057040027,-0.631344085196313,1.3215158249221115,93.12742200929695,-59197.09330886547
27.0,23.26429911255398,23.33325431077591,72.15206385331797,-121.90154878896655,13.975143574690547,-1.0714592346958094,-38414.985633461416,-20.21971212559031,-121.08293771070012,2.2916968956624237,-81223.45087753398,-0.6996437657127302,1.2866669027108506,93.12742200785368,-59197.12930109816
29.999999999999996,23.264300391188016,23.333257619160612,72.15206425455976,-122.46588959293608,7.576157240720562,-1.0714592303579709,-38414.9877971962,-13.855010391243459,-121.97521570678461,2.291696892378904,-81223.45104231311,-0.7660207119333368,1.2482815753914724,93.12742200974441,-59197.080553299435
33.0,23.264300424832797,23.333258533414465,72.15206439711314,-122.6945591363482,1.1564039449253802,-1.0714592347012357,-38414.97875967329,-7.452332942371234,-122.53316826381766,2.2916968908985176,-81223.44977606485,-0.830301609243474,1.2064815018667816,93.12742200936496,-59197.09055808651
36.0,23.26429909044553,23.33325668989259,72.15206352349799,-122.58693318215833,-5.266516332156733,-1.0714592307309045,-38414.99406149601,-1.0292290764982297,-122.7552660183852,2.291696891961172,-81223.44757702899,-0.8923056519061741,1.1613728501964606,93.12742200959956,-59197.08499606585
39.0,23.264298058304547,23.333257039175187,72.15206398594344,-122.14330319434026,-11.675003975552649,-1.071459227170626,-38414.985426548454,5.3966955556917116,-122.6408997320299,2.291696892762368,-81223.4490328683,-0.9518654123963755,1.1130828882027062,93.12742200907226,-59197.09817297953
42.0,23.264302611984814,23.33325843090885,72.15206436649687,-121.36488735839723,-18.051490567635867,-1.0714592273280037,-38414.98325474091,11.8078280448065,-122.19038309824215,2.29169689172984,-81223.4524319173,-1.0088133906265944,1.06173867681899,93.12742200989557,-59197.07762649794
45.0,23.26430066402949,23.333258308431066,72.15206381376315,-120.25381985313271,-24.378498185832825,-1.0714592291654215,-38414.993061317015,18.18659648825098,-121.40495157122194,2.291696892698344,-81223.4511100587,-1.0629948889696186,1.007483317743805,93.12742201139709,-59197.044206111204
48.0,23.264296197895096,23.3332583992017,72.15206374111426,-118.81314411227245,-30.638686996435318,-1.0714592279043718,-38414.99257614962,24.515516621252008,-120.2867573849941,2.2916968922115384,-81223.45111147106,-1.1142704105262642,0.9504739924942315,93.12742200939091,-59197.092977535176
51.0,23.26429771418672,23.333257261225064,72.15206385469686,-117.04680985800167,-36.81489724208297,-1.0714592352403756,-38414.99270141092,30.777241533672257,-118.8388656442103,2.2916968948101117,-81223.45003850771,-1.1624843980333972,0.8908526365534677,93.12742201046974,-59197.06426140598
54.0,23.26429873003325,23.333256743629722,72.15206385712958,-114.95965834172321,-42.8902004820976,-1.0714592267323084,-38414.99191859511,36.95460786961057,-117.06524460025763,2.2916968949804595,-81223.4519565946,-1.207518886619048,0.8287949366650367,93.1274220088841,-59197.102300572195
57.00000000000001,23.264301281396037,23.333260499644794,72.1520635197726,-112.55741111840895,-48.847944180532416,-1.0714592268722731,-38414.99806161039,43.030684554882065,-114.97075612224488,2.2916968946240655,-81223.45036252147,-1.2492387584211746,0.7644617731887843,93.12742200925663,-59197.09286804177
59.99999999999999,23.264299703638073,23.333259310204877,72.15206341555707,-109.84665059229052,-54.67179988149696,-1.0714592284771691,-38414.992220246466,48.98881680736946,-112.56114058528351,2.291696892652775,-81223.45173704604,-1.2875350415540487,0.6980336981858449,93.1274220095572,-59197.088351589824
63.0,23.264296511978507,23.33325881362723,72.15206358365927,-106.83480872422345,-60.34580354030488,-1.0714592207234102,-38414.992893387986,54.81267446287796,-109.8430029822257,2.2916968952954333,-81223.44996961906,-1.3223019626387016,0.6296922704522057,93.12742200969987,-59197.08119287365
66.0,23.264301436502027,23.333259545354796,72.15206383393182,-103.53013994833921,-65.85440361085244,-1.0714592281266162,-38414.992458359055,60.486294183607065,-106.82379322685136,2.2916968924257093,-81223.45006444247,-1.3534443562733731,0.5596249239203885,93.12742201010023,-59197.0728309541
68.99999999999999,23.264297711856752,23.333263382804912,72.15206382551344,-99.94170279747206,-71.18250112421016,-1.0714592326381875,-38414.99665885562,65.9941248464961,-103.51178675423805,2.2916968946453258,-81223.45296574855,-1.3808792773023628,0.4880246517213794,93.12742200961634,-59197.08320911948
72.0,23.26429480855802,23.333256831995143,72.15206420999996,-96.07933046166548,-76.31549303273778,-1.0714592331865207,-38414.98460100521,71.32107090214284,-99.91606193717848,2.291696895685048,-81223.44989552481,-1.404527126987815,0.41508589510045707,93.12742201003219,-59197.075695397565
75.00000000000001,23.26429658893872,23.333263266871224,72.15206369786164,-91.95361424470413,-81.23930854321165,-1.0714592256865572,-38414.996721790805,76.452530305106,-96.0464739491475,2.2916968935150757,-81223.45148639982,-1.4243275660865837,0.34101013083050147,93.12742200955857,-59197.08667237653
78.0,23.26429692570823,23.333257713589024,72.15206374530835,-87.57585818250037,-85.94045321156548,-1.0714592329866672,-38414.997254223344,81.374438906691,-91.91362933072291,2.291696893217032,-81223.45084246894,-1.4402216447005207,0.26599902461614305,93.12742200990196,-59197.078713584146
81.0,23.264298964020842,23.333258112414246,72.15206338892364,-82.95806214346794,-90.40604117904998,-1.0714592351650518,-38414.99266683829,86.07330588251811,-87.5288558433748,2.2916968919397442,-81223.44976779031,-1.452173710437802,0.19025982705510155,93.12742200839145,-59197.113993485014
84.0,23.264298892029625,23.333257276292795,72.15206363745482,-78.11288437322851,-94.62383235341655,-1.071459229745966,-38414.99255552364,90.5362516926105,-82.90417180914497,2.291696891307255,-81223.45044416911,-1.4601407380447693,0.11399816590156264,93.12742200852577,-59197.11195239662
87.0,23.264293963180762,23.333259809507837,72.15206381428219,-73.05360464963348,-98.58226617744315,-1.071459238139486,-38414.992699330214,94.75104389906394,-78.0522532100823,2.291696893867706,-81223.45136698987,-1.4641005490562689,0.0374237832735689,93.12742201028972,-59197.07103272004
90.0,23.26429547328843,23.333252695613766,72.15206365534402,-67.79409008485165,-102.27049286419022,-1.071459227180311,-38414.99294458046,98.70613030062648,-72.98639882208612,2.2916968913599334,-81223.45052231572,-1.4640545300778571,-0.03925260177800181,93.12742200960916,-59197.085454210326
93.00000000000001,23.264299179362443,23.333253017336332,72.15206390066285,-62.348756496333394,-105.67840323470799,-1.0714592244972911,-38414.99213460538,102.39066997800846,-67.72049378171744,2.2916968920336847,-81223.45034639815,-1.459995090852497,-0.11582157187371905,93.1274220091892,-59197.09548421358
96.0,23.264296054286508,23.33326332717464,72.15206373691362,-56.732529454041305,-108.79665645283379,-1.0714592339726046,-38414.99251030246,105.79456400935909,-62.2689715657957,2.291696893433017,-81223.44964645138,-1.451930114658143,-0.19207282336796153,93.12742200992713,-59197.07638517589
99.00000000000001,23.26429848782497,23.333261419063312,72.15206328755163,-50.960802753839,-111.61670564484757,-1.0714592266381935,-38414.995003425494,108.90848231830508,-56.64677444569646,2.291696892371167,-81223.45036767535,-1.4398907483560806,-0.26779818590566784,93.1274220090702,-59197.0978668134
102.0,23.26429667393779,23.333261303520047,72.15206407202459,-45.049394922459015,-114.1308210017668,-1.071459226913568,-38414.98853081392,111.72389017160731,-50.869312437762915,2.291696894301437,-81223.45007810606,-1.4239012155360093,-0.34278907577697776,93.12742200935452,-59197.09224340801
105.0,23.264298525493103,23.33326208724341,72.15206381099232,-39.01451105312011,-116.33211195083841,-1.0714592313211044,-38414.991949470095,114.23307033852325,-44.952421248557116,2.291696892917977,-81223.45201172908,-1.4040103015718373,-0.416840718088803,93.12742200902389,-59197.09759751015
108.0,23.264296944365366,23.33326094686819,72.15206381227212,-32.87269073677421,-118.21454458941794,-1.0714592292992087,-38414.992250616146,116.42914587220052,-38.912318535127895,2.29169689158983,-81223.4517253327,-1.3802701945643965,-0.4897496069188751,93.12742200914455,-59197.096116618784
111.0,23.264292863182966,23.33325738001165,72.15206381518033,-26.640768744723218,-119.7729594149416,-1.0714592303185237,-38414.99323379819,118.30609719068005,-32.765559865054804,2.2916968945690455,-81223.45158052987,-1.352745365193346,-0.561315528814131,93.12742200982292,-59197.0821123209
114.00000000000001,23.26430043148854,23.33326315805005,72.15206434659088,-20.335824987477412,-121.00308433337375,-1.0714592221236057,-38414.98329084723,119.85877959162845,-26.528993128137294,2.291696892077487,-81223.45254955546,-1.3215168475733325,-0.6313445375471916,93.12742200885191,-59197.10191853479
117.0,23.26429977137389,23.333259005624644,72.15206412520178,-13.975143635264732,-121.90154881939694,-1.0714592309170805,-38414.98605364924,121.08293767198776,-20.219712144904772,2.2916968925390155,-81223.4512417425,-1.2866624920066898,-0.6996415145745947,93.12742200932767,-59197.09119302966
119.99999999999999,23.264298421916898,23.333257064331683,72.15206377651666,-7.576157940587939,-122.46588999656704,-1.0714592365151991,-38414.99410123857,121.9752155338261,-13.855010491768958,2.29169689253822,-81223.45258442995,-1.2482837983937027,-0.7660219983108326,93.12742200901211,-59197.100316499476
123.00000000000001,23.264296843955556,23.333255460942425,72.15206443031757,-1.1564043202758905,-122.69455937980315,-1.0714592319518301,-38414.982246030406,122.5331681830952,-7.452332994763245,2.291696893137468,-81223.45055737894,-1.2064805218442898,-0.8303009816310094,93.12742200985421,-59197.0816911028
126.0,23.26429491625944,23.333256650120976,72.15206378901797,5.266516167057744,-122.58693330288943,-1.0714592280392996,-38414.99578446708,122.7552653066872,-1.029229597043848,2.291696889584987,-81223.45435562295,-1.1613733557949206,-0.8923060241433215,93.12742200950771,-59197.08986190587
129.0,23.264299152851873,23.33326338933456,72.1520640072351,11.675003293947878,-122.14330374661904,-1.0714592314344846,-38414.99242360963,122.64089939093054,5.396695278645098,2.291696893535748,-81223.45246924671,-1.1130819894604826,-0.9518646915963814,93.12742200951645,-59197.08921956765
132.0,23.26429374941737,23.33326145854164,72.1520639108918,18.051489655401053,-121.36488817978092,-1.0714592245020562,-38414.99298929135,122.19038317684362,11.807828115594244,2.2916968936085684,-81223.45159225384,-1.0617421631259742,-1.0088165258695043,93.1274220084525,-59197.1136990451
135.0,23.264300145560366,23.33326087701508,72.15206376887984,24.37849822385963,-120.25381981495732,-1.0714592297071415,-38414.99262940576,121.40495159739811,18.186596514030953,2.2916968927670633,-81223.45078052065,-1.0074860238758956,-1.0629975967117755,93.12742201004588,-59197.07380785405
