rotate_ang,res_dmxl_x,res_dmxl_y,res_dmxl_z,G11,G12,G13,O1,G21,G22,G23,O2,G31,G32,G33,O3
0.0,26.52837074032004,37.040625255406056,225.28065335632215,25.826432983391342,-95.0648970672921,1.5135935607581725,-89102.6376089459,83.51177338165961,41.59260474815148,18.08368497840435,-7350.451872124488,-0.019773030800738358,-1.185618660967522,113.30018582490665,-65218.68263785753
2.0,26.528365009775033,37.04062939558953,225.28065333907804,29.128417261849552,-94.10565607429216,1.5135935630569863,-89102.63975767996,82.00933924007673,44.48178804714959,18.083684978325813,-7350.45826117097,0.02161658147537879,-1.1855886144899472,113.30018582490234,-65218.67344935786
4.0,26.528369792837704,37.040625219421464,225.28065108975395,32.39491312693751,-93.03176343263702,1.513593560765339,-89102.63521026097,80.4069893028897,47.316776295821775,18.08368497837355,-7350.461180899109,0.06297931956860338,-1.1841042460589244,113.30018582499991,-65218.705782309655
6.0,26.528363865254434,37.040627935767674,225.28065055587595,35.621940587309155,-91.84452335913578,1.5135935614504605,-89102.64142545906,78.70667526171776,50.09412133344773,18.083684978359692,-7350.485127702171,0.10426579536521874,-1.1811868610046956,113.30018582497839,-65218.69801176782
8.0,26.528363253070026,37.040625357820076,225.28065714038823,38.805568371523556,-90.54538684070526,1.5135935634228044,-89102.63938812603,76.91047112069867,52.810418309542385,18.083684978624614,-7350.441121286506,0.14542361772423024,-1.1768179116767183,113.30018582515447,-65218.74229296607
10.0,26.528372831687488,37.040623198419134,225.28065573734082,41.94191752322706,-89.13593437871405,1.513593560850191,-89102.63876475187,75.02056220604922,55.46238500951628,18.08368497836367,-7350.443855987227,0.18640679269074698,-1.1710338123691102,113.30018582499883,-65218.7085602371
12.0,26.528362187444262,37.04062107905665,225.28065047777352,45.02716680940334,-87.61788299335286,1.5135935617963268,-89102.64034745238,73.03925047201719,58.046787677830736,18.08368497870185,-7350.482410806862,0.22716168803367467,-1.1638147641653613,113.3001858250235,-65218.70942091635
14.0,26.52837356782465,37.04062759063284,225.28065198373628,48.05755742668951,-85.99308281507075,1.513593559774683,-89102.6415002007,70.968953821806,60.56045796672491,18.08368497858716,-7350.472667058551,0.2676423568574447,-1.155187971303397,113.30018582483608,-65218.66670819904
16.0,26.52836872146702,37.04062400831311,225.2806520000602,51.02939756771796,-84.26351427034791,1.5135935618470078,-89102.63852817305,68.81219264308885,63.000344524326536,18.083684978493466,-7350.462107529805,0.3077948445980881,-1.1451438613106146,113.30018582485009,-65218.66590333799
18.0,26.528365560373544,37.04062114831132,225.280652275406,53.93906627679851,-82.43128353953487,1.5135935617617327,-89102.63582901325,66.57159457070026,65.36347493114118,18.08368497870432,-7350.451647828227,0.3475725161797508,-1.133705077283874,113.3001858248518,-65218.66287787101
