rotate_ang,res_dmxl_x,res_dmxl_y,res_dmxl_z,G11,G12,G13,O1,G21,G22,G23,O2,G31,G32,G33,O3
0.0,35.02224907300144,25.340372867986034,204.34436655763045,-6.254548114718433,32.26493614405965,-3.822062205876273,794629.5034072136,97.37146982285013,-3.8034291380474063,25.83021505679552,-123404.03918114043,0.0378804439240721,0.27875002729750886,117.24896432148734,-60684.98482168964
3.0,35.02224800426817,25.340364688513148,204.3443650234465,-7.934592757131329,31.89338038110698,-3.822062203576669,794629.5029693425,97.4370815545951,1.2978149119999385,25.830215059058776,-123403.99425679744,0.023239659719032565,0.2803545809907839,117.24896432316093,-60684.916044742306
6.0,35.022247739584955,25.340367099610475,204.3443662617138,-9.592889237700073,31.434407139158967,-3.822062205317396,794629.5033060348,97.23562528467559,6.395496937769903,25.830215054024695,-123404.03232573642,0.008535357379674218,0.2811849224878581,117.2489643217376,-60684.945827797324
9.0,35.02225129219395,25.340366481425168,204.3443654700867,-11.224892267197582,30.8892743146124,-3.822062209440179,794629.5027826823,96.76765268180459,11.475652267224707,25.830215058679492,-123404.02127673646,-0.006192913548919876,0.2812493698453664,117.2489643334542,-60684.892754438566
12.0,35.02223415965875,25.34036801881832,204.34436637665672,-12.826128650379973,30.259476158719465,-3.8220622054989835,794629.5026106939,96.03444681705723,16.5243525652312,25.83021505610975,-123404.02652609472,-0.0209032932133985,0.28053724168000743,117.24896432268467,-60684.93956562992
14.999999999999998,35.022246783714,25.340368085429127,204.34436556184053,-14.392209517005409,29.546738927884423,-3.822062204919262,794629.5032897134,95.03801710012115,21.527761318352702,25.83021505852555,-123404.02305548315,-0.035556646198025704,0.27905819148496386,117.24896432231473,-60684.94775997577
18.0,35.022242064261526,25.34036207532715,204.34436621886397,-15.91884233704468,28.75301612360251,-3.8220622055394564,794629.5036862161,93.78109492202816,26.4721634800133,25.83021505570127,-123404.02845362878,-0.05011211903355489,0.2768130090970543,117.24896432089342,-60684.98060565034
21.0,35.02223966894882,25.340366497596268,204.34436626956514,-17.401842698909245,27.880483248226515,-3.8220622052856266,794629.5031357376,92.26712520760618,31.34400756054435,25.830215053728548,-123404.02871827985,-0.06453069818124403,0.2738110083099785,117.24896432157578,-60684.98091851842
24.0,35.022237276044734,25.34037142631917,204.3443661800202,-18.837145828377967,26.93153193403634,-3.8220622059680553,794629.5030829785,90.50025760400023,36.12994015585629,25.83021505639574,-123404.02416123732,-0.07877231682149875,0.2700582482706728,117.24896432121776,-60684.98482568299
27.0,35.02223770300303,25.340365896243302,204.34436619309247,-20.220817664838776,25.90876319178261,-3.8220622055231854,794629.503582463,88.48533535933991,40.81684249545421,25.830215055476856,-123404.03102222613,-0.09279813429755487,0.26556560285369246,117.2489643208858,-60684.98342644503
29.999999999999996,35.02224599371723,25.340362173144282,204.3443662393778,-21.54906562350336,24.814980285968925,-3.8220622053988054,794629.5032323863,86.22788073319674,45.391869188648585,25.83021505558732,-123404.02871609994,-0.10657164758515057,0.26034850719483277,117.24896432315177,-60684.913656619494
33.0,35.022245642349894,25.340368161082413,204.34436622617523,-22.818249109640217,23.653181276702213,-3.82206220580809,794629.5035243646,83.73408180106168,49.8424793994625,25.830215056459178,-123404.0371255322,-0.1200503457318725,0.2544127808154968,117.24896432228228,-60684.941443763775
36.0,35.022244739822455,25.340364680125706,204.34436569417542,-24.024889342644784,22.426550513270836,-3.822062205554936,794629.5032343481,81.01077227096691,54.15647671335381,25.83021505475675,-123404.00556279202,-0.13320135479550763,0.24778201270875025,117.24896432304978,-60684.92067124116
39.0,35.02223618199189,25.340367933636063,204.34436586500826,-25.165679005414255,21.13845011350806,-3.8220622054233946,794629.5024607556,78.06541925162999,58.32203285334686,25.830215052992276,-123404.01734188716,-0.14598607905146974,0.24047041010362732,117.24896432263583,-60684.938788032785
42.0,35.02224557196912,25.34036692230695,204.3443660282488,-26.237491334511056,19.792410746388,-3.822062205636276,794629.5029109622,74.90609368930484,62.32773318925133,25.83021505632159,-123404.01056433552,-0.1583713965750662,0.23250066161655958,117.24896432224806,-60684.93839018499
45.0,35.02224701221495,25.34037000364679,204.34436552349953,-27.2373885326353,18.39212176226965,-3.8220622056343956,794629.5035383883,71.54145647277501,66.16259673917469,25.830215055182002,-123404.02288866046,-0.17032297069020758,0.2238941034075804,117.2489643234201,-60684.92500993641
48.0,35.022248411071125,25.340368180665642,204.34436621411174,-28.162629903909668,16.941421211513727,-3.82206220574084,794629.5032145606,67.98072944716185,69.8161129968262,25.830215055475513,-123404.04220582897,-0.18180922771493382,0.21467497387501622,117.24896432501647,-60684.880935664674
51.0,35.02224802656914,25.340372251517373,204.34436594745188,-29.01067950672116,15.444285439784775,-3.8220622058920393,794629.5038657255,64.23367050738516,73.27826946900605,25.83021505662209,-123404.02700667041,-0.19279328553633898,0.20486400384207604,117.24896432320229,-60684.92222777977
54.0,35.022228745868986,25.34037050607433,204.3443660530127,-29.779212801232852,13.90481791224407,-3.8220622055102322,794629.5033368518,60.3105517536479,76.53957503477555,25.830215053717954,-123404.01754009089,-0.20324965188305802,0.1944923056249893,117.24896432201207,-60684.95022871425
57.00000000000001,35.02224353791159,25.340369326593414,204.34436640893645,-30.46612338316667,12.327238275159905,-3.822062206002792,794629.5036699591,56.22212747837233,79.59108989631547,25.830215055488473,-123404.04030128727,-0.21314800296686237,0.18358721221805152,117.24896432139204,-60684.990678005954
59.99999999999999,35.02224463852301,25.34037063113447,204.34436588707368,-31.069528369256606,10.715870492159633,-3.822062205421595,794629.502594159,51.97960089419852,82.4244520580791,25.83021505284415,-123404.03397521359,-0.22246856351197195,0.17218279137765322,117.24896432414758,-60684.90527799677
63.0,35.02224863912806,25.340368671625267,204.34436645844286,-31.587774002902893,9.075131293688814,-3.8220622052893223,794629.5028534026,47.59460209514937,85.03189435488224,25.83021505713787,-123404.03294914782,-0.2311727956960502,0.1603026267911705,117.24896432199138,-60684.944358665874
66.0,35.02225013193646,25.340362879522498,204.34436582854397,-32.0194397156719,7.409517776909239,-3.8220622054747633,794629.5025669694,43.079149362040766,87.40627032542784,25.830215055934648,-123404.0237726809,-0.2392491867681745,0.14798597537187608,117.24896432455523,-60684.88284240304
68.99999999999999,35.02224983846153,25.3403651188702,204.34436677983456,-32.363342413100675,5.72359530512465,-3.8220622052039612,794629.5031063483,38.44562007498192,89.54107157247486,25.830215055361094,-123404.0224296675,-0.24665974374006402,0.13525923945895252,117.24896432050589,-60684.99828629324
72.0,35.02224884784779,25.34036264974784,204.3443657368614,-32.61853939588295,4.021984837725781,-3.822062204435067,794629.5027418337,33.706714542728115,91.43044678879593,25.830215059997943,-123404.03189332277,-0.2534082475953481,0.12216724293845532,117.24896431934333,-60684.86448040155
75.00000000000001,35.02226406061576,25.34036861931642,204.34436534505627,-32.78433127305219,2.309350406347067,-3.8220622051373367,794629.5033625839,28.875419699394428,93.06921797024728,25.8302150568344,-123404.01100368115,-0.2594503702246988,0.10873627788035299,117.24896432254083,-60684.9388359086
78.0,35.02223198766087,25.340363284722706,204.34436557669687,-32.86026354837674,0.5903861947304341,-3.822062205884335,794629.5033672986,23.964980821151215,94.45289245818759,25.83021505739032,-123404.01821527147,-0.2647871731078944,0.09500898895395067,117.24896432357343,-60684.90775153209
81.0,35.022250271642,25.340366957919382,204.34436608669938,-32.84612812597834,-1.130196223094228,-3.8220622050729975,794629.5033739347,18.988856672153368,95.57767800628535,25.830215053541014,-123404.04411533027,-0.2693950351095633,0.0810206869086502,117.24896432278767,-60684.94291472083
84.0,35.02223733898833,25.340369952833015,204.34436593458355,-32.741963756899494,-2.847680852385755,-3.82206220534637,794629.5035175795,13.96068302247424,96.44049218734459,25.8302150563243,-123404.02831825418,-0.2732654708285567,0.06681049898810687,117.24896432209096,-60684.95109953649
87.0,35.02225820779317,25.34036818069232,204.34436567687146,-32.5480559251752,-4.557360187986441,-3.822062205802916,794629.5033779138,8.89424389229042,97.0389695990526,25.830215054493845,-123404.00865764558,-0.27638648005726363,0.0524172001479554,117.24896432116252,-60684.96922619631
90.0,35.022243027749965,25.34036325828813,204.34436539545982,-32.26493614928613,-6.254548114974538,-3.8220622056313496,794629.5034963844,3.8034273627811093,97.37146982296318,25.83021505605665,-123404.00902506028,-0.2787507344521519,0.037880457966811165,117.2489643216209,-60684.973432747145
93.00000000000001,35.022246497753436,25.34036415674506,204.34436436045786,-31.89338039821622,-7.934592759510993,-3.8220622056131828,794629.5031332567,-1.2978152508412202,97.43708155686991,25.83021505720761,-123403.98976540862,-0.2803551028414621,0.023239658158348404,117.24896432399616,-60684.9073181009
