G1,G2,G3,th1,th2,th3,ph1,ph2,ph3,O1/G1,O2/G2,O3/G3
112.36634002646028,99.17531555425073,79.84473716162924,88.79133798077554,86.90132050665974,1.5155201540552228,29.985753686653084,-84.51817327657137,-18.28307855741183,-491.1950524864104,-660.0345136418334,-675.9047297534034
