"2019-08-06/07:41:08",39.38486509753739,129.4178279262998,89.20120724475207
"2019-08-06/07:41:23",39.25407662538588,129.2859881148368,89.16730961638343
"2019-08-06/07:41:38",39.41073028038669,129.4423733058732,89.15827843300532
"2019-08-06/07:41:53",39.27162945702908,129.3042661731656,89.19076036354963
"2019-08-06/07:42:08",39.40930765249279,129.4402039473882,89.13492979936728
"2019-08-06/07:42:23",39.30844254307046,129.3415684906011,89.20687970741437
"2019-08-06/07:42:38",39.39455972613143,129.4249970872060,89.12091709789401
"2019-08-06/07:42:53",39.35523733747708,129.3885018457315,89.21139682143330
"2019-08-06/07:43:08",39.37244390265042,129.4029499589492,89.12307897765439
"2019-08-06/07:43:23",39.40156270231614,129.4346483182197,89.20525599139758
"2019-08-06/07:43:38",39.35388530147598,129.3848853297548,89.13831316515532
"2019-08-06/07:43:53",39.43775614683170,129.4703116411874,89.18759708079145
"2019-08-06/07:44:08",39.34758051306166,129.3792480639368,89.15925094339291
"2019-08-06/07:44:23",39.45858950447901,129.4905345689713,89.16775587704106
"2019-08-06/07:44:38",39.35592987263639,129.3883159535686,89.18230797570251
"2019-08-06/07:44:53",39.45950301299650,129.4908351686229,89.14833154752858
"2019-08-06/07:45:08",39.37923208955827,129.4121156077470,89.19858773427207
"2019-08-06/07:45:23",39.44624504988846,129.4772337052875,89.13766986323658
"2019-08-06/07:45:38",39.41291316631580,129.4460523795778,89.20701796710169
"2019-08-06/07:45:53",39.44154508598540,129.4728728447895,89.14824917322809
"2019-08-06/07:46:08",39.46271373914799,129.4956579201772,89.20035930496118
"2019-08-06/07:46:23",39.45014964648067,129.4815786832009,89.15140215465371
"2019-08-06/07:46:38",39.55149082436870,129.5845841407615,89.20508242903661
"2019-08-06/07:46:53",39.52433038270804,129.5565237086707,89.17555078311183
"2019-08-06/07:47:08",39.65234482483988,129.6849914974160,89.18997027134652
"2019-08-06/07:47:23",39.61939146191324,129.6523059531339,89.19892344295714
"2019-08-06/07:47:38",39.77202799004930,129.8042260897028,89.17499066488959
"2019-08-06/07:47:53",39.76967891683585,129.8033878904102,89.22536323453451
"2019-08-06/07:48:08",39.91012599372777,129.9421700234136,89.16963114908309
"2019-08-06/07:48:23",39.94031076951364,129.9745810962349,89.24444784263736
"2019-08-06/07:48:38",40.04401794128427,130.0762954940659,89.17682224239091
"2019-08-06/07:48:53",40.21255964949935,130.2471624324939,89.25558772162958
"2019-08-06/07:49:08",40.31976626727874,130.3529352523754,89.20559993469347
"2019-08-06/07:49:23",40.50881169296348,130.5434654721018,89.25674440196711
"2019-08-06/07:49:38",40.54331530272688,130.5776214421143,89.24429012955846
"2019-08-06/07:49:53",40.83010877135042,130.8651269410132,89.26926401237390
"2019-08-06/07:50:08",40.85620763695655,130.8920129446599,89.29851804910712
"2019-08-06/07:50:23",41.11141608438342,131.1464123555928,89.26792081908616
"2019-08-06/07:50:38",41.25281964750744,131.2897376541534,89.34134452601343
"2019-08-06/07:50:53",41.42845369220501,131.4640736809694,89.29048831651434
"2019-08-06/07:51:08",41.61714477949850,131.6546264390525,89.36392013865326
"2019-08-06/07:51:23",41.69352509103510,131.7296723126583,89.31019886160173
"2019-08-06/07:51:38",41.96735726384088,132.0052720093774,89.38178830710234
"2019-08-06/07:51:53",42.05505962868532,132.0924723033228,89.36046116781266
"2019-08-06/07:52:08",42.36730057579262,132.4052356464149,89.38219833384980
"2019-08-06/07:52:23",42.40452748764677,132.4432422682028,89.41659708591413
"2019-08-06/07:52:38",42.68480769841860,132.7227462587752,89.38202704734817
"2019-08-06/07:52:53",42.75313945496210,132.7928888190961,89.46513766286856
"2019-08-06/07:53:08",42.98118461394125,133.0193977713997,89.39369731925056
"2019-08-06/07:53:23",43.08619146525405,133.1265087554565,89.49356388442858
"2019-08-06/07:53:38",43.19748882706116,133.2362030136453,89.41589274597811
"2019-08-06/07:53:53",43.36595082253586,133.4063211442828,89.49614928540048
"2019-08-06/07:54:08",43.40034556658611,133.4398373008516,89.45213577952455
"2019-08-06/07:54:23",43.62430611862226,133.6644809008169,89.48592405538673
"2019-08-06/07:54:38",43.62053290978282,133.6609015297144,89.49593004739391
"2019-08-06/07:54:53",43.83494824730631,133.8749825705505,89.47869082677569
"2019-08-06/07:55:08",43.85093046278315,133.8919599043707,89.53140354313304
"2019-08-06/07:55:23",44.02181394669022,134.0619137846213,89.48193960443821
"2019-08-06/07:55:38",44.08670973419407,134.1280778280640,89.55054823478517
"2019-08-06/07:55:53",44.18324036243792,134.2237296053262,89.50203924064490
"2019-08-06/07:56:08",44.28569105681756,134.3270739678753,89.55135614078441
"2019-08-06/07:56:23",44.33458665788472,134.3755736584079,89.52890340873422
"2019-08-06/07:56:38",44.47226398097961,134.5136636358849,89.55229155120243
"2019-08-06/07:56:53",44.55190462561917,134.5933789842574,89.55663810931388
"2019-08-06/07:57:08",44.71397456177110,134.7555329636135,89.56157006979014
"2019-08-06/07:57:23",44.82372809187285,134.8654907730499,89.57381234292981
"2019-08-06/07:57:38",44.94591908026401,134.9878539392951,89.58438557928007
"2019-08-06/07:57:53",45.08258169871870,135.1245594022322,89.58705534083812
"2019-08-06/07:58:08",45.21128928176065,135.2536785996930,89.61355203957361
"2019-08-06/07:58:23",45.30942657424708,135.3516226211438,89.60092244140009
"2019-08-06/07:58:38",45.43641311538710,135.4791296002967,89.63584563380995
"2019-08-06/07:58:53",45.48170937880180,135.5243883276403,89.63323375081333
"2019-08-06/07:59:08",45.67177160250920,135.7147606898693,89.65540577615924
