G1,G2,G3,th1,th2,th3,ph1,ph2,ph3,O1/G1,O2/G2,O3/G3
124.92737300076773,127.85515993427036,83.76308794015081,90.36208109511254,88.6996736012832,1.8605649865172367,19.48745914413851,-70.9364635293424,-1.1568928833298309,-1012.9158070409069,334.20038899724847,-874.7137718088379
