G1,G2,G3,th1,th2,th3,ph1,ph2,ph3,O1/G1,O2/G2,O3/G3
120.96442590761423,121.04310488224755,91.81593175599048,90.91757052149212,89.46635081309262,1.8619605981092222,19.787940244366272,-74.01895874117042,-10.653893758103164,-850.6867643680431,92.03093498101727,-567.8425000587903
