G1,G2,G3,th1,th2,th3,ph1,ph2,ph3,O1/G1,O2/G2,O3/G3
122.20013028943643,122.69218550219209,94.82338907475139,90.51973534664423,89.07807958389543,1.0220761753138712,19.49919973936988,-73.59818273543965,-35.195583990934935,-415.4794556235634,-496.6667862809268,-566.2151268628386
