G1,G2,G3,th1,th2,th3,ph1,ph2,ph3,O1/G1,O2/G2,O3/G3
120.58982762063174,123.67042287522676,52.07699399554873,78.31275085807489,79.86968983034649,2.983394699534693,20.136692250840117,-69.41791307806147,-14.505934704756493,-1290.0132110360348,282.97455205685657,-673.6115691657418
