G1,G2,G3,th1,th2,th3,ph1,ph2,ph3,O1/G1,O2/G2,O3/G3
124.25968805396843,126.9895702844242,80.36021687005979,89.37721489960241,87.94031616376795,1.1454648171476713,19.99970768523927,-71.36169155010091,-1.9487124424993518,-890.7697537322119,161.94762124813465,-717.7699020589913
