rotate_ang,res_dmxl_x,res_dmxl_y,res_dmxl_z,G11,G12,G13,O1,G21,G22,G23,O2,G31,G32,G33,O3,G1,G2,G3,th1,th2,th3,ph1,ph2,ph3,O1/G1,O2/G2,O3/G3
-20,3531.561958145891,2795.348172615514,469.83820050576287,74.90844343673373,-41.64744310013066,38.91332598451582,-57432.42318854385,-17.589483079302894,96.22889775024271,14.201900529561154,-39571.067133049575,0.7741859146287634,-0.9536644362481064,114.35544861078353,-75225.25122300186,94.12773955678608,98.8487969369142,114.36204556871535,65.5807888085053,81.73955845853467,0.615418599839253,-29.073094483804777,-79.64137706338485,-50.93026723766283,-610.1540678547326,-400.31915773647734,-657.7816166973174
-19,2792.5776767834245,2778.7092863993003,566.7817653604159,84.81393465437884,-28.928996900238072,-28.88699009812132,-55643.159088165696,-17.589405015192924,96.22874906836573,14.201725347409583,-39566.74832955952,0.7736763465665764,-0.9533571044688759,114.35546446745956,-75241.16998729382,94.15279374580548,98.84861313591733,114.36205541361296,107.8670727770684,81.73964559721186,0.6151380926367988,-18.833881800592632,-79.64140638245377,-50.939689885329194,-590.987870613713,-400.276211009203,-657.9207562785512
-18,7823.970780615009,11937.942373045007,2580.4845846679314,37.21174585959022,-85.21132814440807,-15.412650033773184,-53015.89273141112,-17.58847083158484,96.22919020834794,14.201807908253787,-39558.781994683115,0.7752086040080236,-0.9547128323327709,114.3539204046206,-75167.27347397977,94.25091116332133,98.84888821939707,114.36053312606693,99.41172567467372,81.73962038887666,0.616157517879046,-66.40912950856294,-79.6419910806895,-50.924060297726335,-562.4974026993043,-400.1945060513135,-657.2833425944078
-17,3570.3164887361477,2797.631333559357,599.7012414382762,75.57018468907748,-40.81147223421342,38.32491274042005,-56594.15993205331,-17.58991999327521,96.2297045697957,14.202511828107935,-39595.652656055645,0.773778827041822,-0.9539137266444251,114.35495751997829,-75228.2786747359,94.04907238471873,98.84974794701061,114.36155383024094,65.95217104465695,81.7392804469779,0.6153897119015804,-28.371143339596145,-79.64121030251461,-50.95233934971884,-601.7513888977903,-400.5640224523515,-657.8109177005873
-16,4501.165600253553,2851.3059778251495,764.6100044103875,67.40831530145783,-49.155076543420925,-43.783933496715676,-53557.9603555953,-17.58978492539299,96.22985098933215,14.202635962910694,-39595.876874545655,0.773529716604311,-0.9542337486976586,114.35485347492468,-75227.17901702713,94.2185510088918,98.84988428645538,114.36145077577984,117.69120170784993,81.73921921435404,0.6154361955915948,-36.10004859511925,-79.64130354283522,-50.970766691405785,-568.4438975350068,-400.5657382440777,-657.8018948405925
-15,6678.103942572644,4861.570355780906,1484.8864800219883,50.86695770086945,-69.8798642777191,37.143689138360514,-54475.764571536354,-17.589577687928646,96.23023213083123,14.202760802414913,-39598.670642946636,0.7744089142161491,-0.9555787766853674,114.35456345439955,-75183.40045978641,94.07601426517624,98.85023638618146,114.36117795305871,66.74485573277853,81.7391757260625,0.6162385739693158,-53.948374140906175,-79.64146308309242,-50.97840647909425,-579.0611453625479,-400.59257408596585,-657.4206545043335
-14,3358.541926592364,2742.891000188047,765.0629923758008,79.10422263343314,-35.4725496029266,-36.71871520555987,-53520.30312719363,-17.589526516867746,96.23037753876385,14.20264675332498,-39600.45551555979,0.7732533173899995,-0.9554569163646389,114.35467060193507,-75209.75279077754,94.14905129696665,98.85035244823537,114.36127625682111,112.95488615922211,81.73925229139014,0.6158262032614702,-24.1528006029825,-79.64150787875265,-51.016679772499884,-568.4635414793391,-400.6101600527649,-657.6505199354281
-13,6555.136998574511,4861.262460178456,1496.9024686042544,51.20184621266738,-69.48152591729524,37.402237323185325,-53615.67659441083,-17.589060096392352,96.23052367738889,14.202633217297977,-39593.40602227048,0.7756407415104286,-0.9581524760653392,114.35467684811735,-75109.52820659593,94.06507777151565,98.8504097745887,114.36132122253846,66.57046890809973,81.73926504354517,0.6176283176011516,-53.613012174506416,-79.6417919981674,-51.009240805344646,-569.9849281435079,-400.5386129663641,-656.7738760243814
-12,4554.843900928041,2980.3694197173286,908.2662357856308,66.67737352211115,-50.00999140476778,-43.87895884470112,-51546.35979968752,-17.589660454225395,96.23116040262128,14.202706185975591,-39618.278709919745,0.773232139037769,-0.9568879589620113,114.354855081099,-75183.0853995509,94.19253903259562,98.85114693484904,114.36147254703396,117.764809631425,81.7392843392585,0.616375988762284,-36.87097622957813,-79.64151315562017,-51.05937372643684,-547.2446154344533,-400.78724363240235,-657.4162060446538
-11,3548.3674929099143,2743.1158339273666,814.6869666545641,76.57748121334899,-39.61374057875512,37.60798668731091,-53545.62873314947,-17.58969557300339,96.23133844271703,14.202737301404346,-39623.087631821625,0.7732763105523426,-0.9574841326598729,114.35508117866608,-75170.95369749285,94.0623183548794,98.85133097576576,114.36170392004513,66.43307997898422,81.73928160240432,0.6166210058964178,-27.35264919816358,-79.6415116716786,-51.075218178137106,-569.2569529397724,-400.83514547250314,-657.3087941226189
-10,8390.503394639121,12064.921358537453,3106.3239129369795,36.77338224533973,-85.71683918536718,-13.148097389593476,-49853.50473112894,-17.587886990606275,96.23066887952592,14.201837338014778,-39574.29244263688,0.7745389915325321,-0.9589876932647996,114.35426336837492,-75097.21236450927,94.1941114224143,98.85022805017056,114.36090730039217,98.02384028976438,81.73971589654343,0.6176088729238413,-66.78018318162181,-79.64248317798237,-51.07346853492802,-529.263496181417,-400.3459903253971,-656.6685604133165
-9,2894.596799332478,2903.812183585194,752.7545669371282,83.56269811346993,-30.38288095794175,-31.04689383048011,-50182.87428303098,-17.589315165804457,96.23106913405648,14.201788377969763,-39595.2155090444,0.773054408728456,-0.9580234789881297,114.35549546946312,-75158.63698996478,94.17936922611275,98.85086478032548,114.3621212035329,109.24796166701277,81.73979815103444,0.6167591859251664,-19.98095380820508,-79.64170248150276,-51.09902520641172,-532.843601474419,-400.55507452601597,-657.1986965527094
-8,3531.297599928523,2732.350812117129,757.5902410270122,77.04948262203759,-39.099736942986176,37.27576589242987,-51463.17471107891,-17.589735519495466,96.23127182305971,14.20254501036749,-39611.819640225105,0.7732514856710639,-0.9582344028095143,114.35586797381835,-75154.73913691679,94.10045124334754,98.85124560217196,114.3624967857741,66.6636951152714,81.73938704162714,0.6169014108114418,-26.90609315612476,-79.64148164081045,-51.09805191346816,-546.8961522617259,-400.72150228276695,-657.162454905982
-7,8595.634430195689,10822.8255914743,2282.3513453105193,38.4818832635365,-84.21801641754203,17.051324027550532,-48712.242085371996,-17.5879512100119,96.2303188796531,14.202873960049686,-39578.46869580419,0.7733241150411064,-0.9582567051213768,114.35514497248138,-75137.45969967969,94.15029091779988,98.8500476892679,114.3617745043205,79.56572467925864,81.73909357015468,0.6169368559326797,-65.44283556409978,-79.64240932153761,-51.09607364197801,-517.3881207430508,-400.38896916082325,-657.015510867585
-6,6963.666732430733,5903.294155650264,1684.7053212814287,47.40483353744856,-72.95035139259032,-36.298726195723525,-46243.2661610962,-17.58866934752063,96.23255849054792,14.199695308692894,-39623.71331007392,0.7766610303196765,-0.9513554079052451,114.35563579162762,-75176.5576981012,94.26860312133472,98.85189907084666,114.3622302894428,112.64723987337605,81.74111106571955,0.6153033411278906,-56.98325268921509,-79.64223140565349,-50.772722321902464,-490.54790916521495,-400.83917135143565,-657.3547709574619
-5,3298.2084827440835,2874.6829620894,744.6085279585664,77.94340540225564,-37.003237534771046,-37.7376889217402,-46577.66218923005,-17.587644899432235,96.23205364418337,14.199326155603996,-39599.25860249205,0.7757606671297698,-0.9507210873921269,114.35529776521355,-75182.00677595497,94.17296426740052,98.85117229936492,114.3618808964304,113.62366083745738,81.74126613032983,0.6147737630173715,-25.395793459130626,-79.64276847536476,-50.78655843445324,-494.5969636994177,-400.59472924173366,-657.4044269527368
-4,2082.860500075352,2917.309440017815,738.9111042927528,91.46261476020003,-21.583048701137944,-5.074891241517647,-47872.635363645066,-17.58704249009301,96.23164591835636,14.19982816543115,-39573.3108419217,0.7765528489587009,-0.9514052376322163,114.35547782390046,-75179.39256575596,94.11159551894593,98.85074030897302,114.36207201072395,93.09112761679292,81.74093576274544,0.6152892579777665,-13.277573335280241,-79.64307262057376,-50.77810223321757,-508.67945761271955,-400.3339855445625,-657.3804692757425
-3,2551.343341052051,2746.940023712679,699.0202845263899,87.00201650301064,-27.261402986485326,23.330814486695974,-48512.912511732655,-17.586944393637943,96.23187784856384,14.200065740266176,-39565.347299085646,0.776559563574463,-0.9516962913766696,114.3556650745195,-75178.2454764084,94.11090198799663,98.85098276898266,114.362261717852,75.64626662001231,81.74081701619929,0.6154033437404957,-17.39797532816183,-79.64315356002558,-50.786444285425404,-515.4866384972087,-400.25244252301366,-657.3693484821405
-2,3469.8493416785855,2667.383769787466,832.1664526702809,77.6738591216512,-38.44940230669312,36.66331598947226,-48414.93115364869,-17.586816469447424,96.23230602085458,14.200209883148508,-39566.794327812575,0.7763062445234797,-0.9518488535235604,114.3556751602929,-75183.06954857762,94.10517343874325,98.85139754372166,114.36227135288837,67.0704268629236,81.74076749027695,0.6153822925418457,-26.33590888984968,-79.64327234732335,-50.80009895718473,-514.4768282602855,-400.2654015115194,-657.411475473277
-1,4062.5992911672074,2771.339963596324,963.9188724372492,71.75633015060241,-45.48157971350629,40.46790363974936,-48117.677234689625,-17.58631826341319,96.23265301775757,14.200104004750154,-39557.64648123563,0.776092164406524,-0.9520653819016436,114.35548617152729,-75181.51207752273,94.10205223540196,98.85163150218567,114.3620827244128,64.52972794085528,81.74084918621415,0.6153996063678794,-32.367900118163895,-79.64359592307477,-50.81422114515384,-511.3350462784845,-400.1719129983301,-657.3989410344464
1,3480.037613653972,2673.7512680520513,828.2627281416824,77.71002479056564,-38.5246985291934,36.60391432534694,-46723.07376387147,-17.535113912783103,96.25524058848576,14.132901211163578,-39024.304676044994,1.0482961352816014,-0.9746548887058876,114.41338184469608,-70460.4461711867,94.14269431906494,98.85489597043772,114.4223353287266,67.11933184832952,81.78048044153086,0.7167720965866745,-26.369887168454373,-79.67547113203251,-42.91518910740832,-496.3005796872496,-394.7634995004709,-615.7927643126601
2,2560.5426096351557,2756.753120042571,700.5822370431231,87.00347805192091,-27.33527927845387,23.305103724540473,-47544.63047598019,-17.53728810933564,96.25270987463112,14.148742294414221,-39271.194255483846,1.0440821787997618,-0.9797020657517794,114.44153291183162,-70899.42804434366,94.12731030882452,98.85508353622237,114.45048876673077,75.66497624205121,81.77121935143343,0.7167788147265345,-17.441991372849404,-79.67395287170855,-43.17793560831752,-505.1098381541966,-397.2602404518139,-619.4768480967219
3,2079.893093028136,2915.6346502504043,738.2979091561742,91.42898532426574,-21.613723467566977,-5.055634764299249,-48277.408917444634,-17.54072390691837,96.24850569181005,14.149341175758037,-39191.59169801241,1.0472075640790586,-0.9759998137058503,114.44086832391234,-70964.60071087572,94.0849182516903,98.85168536141977,114.4498211534193,93.08026111075425,81.77058378243467,0.7166598250436909,-13.300490934955622,-79.67153196698058,-42.98427969415875,-513.1259059852273,-396.46862422952944,-620.0499048028053
4,3334.895516946334,2874.240723646441,950.2867112539249,77.90976302787853,-36.95553243139768,-37.68564890725246,-48144.2958749954,-17.542425793017646,96.24655434483778,14.148868190910258,-39178.1377175934,1.0527159410375757,-0.9692573651548327,114.44894378453638,-70787.03640850724,94.10552951824336,98.85001971189027,114.45788921733788,113.60703715563461,81.77072115845297,0.716338463947846,-25.37674559651291,-79.67034650555769,-42.6364122439983,-511.5990114657621,-396.33919984824064,-618.4548473901486
5,6884.174823159768,5902.477994774344,1686.7290713215498,47.42834072863544,-72.8715369760366,-36.26802418753928,-47160.854063949875,-17.54319288721776,96.24616306283455,14.148630245023833,-39180.26986669578,1.0671062576046175,-0.9553495697226435,114.46177713705316,-70422.40717754656,94.20763230221499,98.84974081304549,114.47073789374214,112.64247881157779,81.77083713329557,0.7169115292682632,-56.94196398638329,-79.66986344384577,-41.83717135698174,-500.6054489583116,-396.3618876937414,-615.200080591045
6,8699.2352797909,10832.371545495256,2321.501716788018,38.572837180797364,-84.21353860781318,17.020443917111642,-47245.80111460302,-17.541697543004883,96.24716130402904,14.148648617325316,-39161.48459207793,1.0818737164484065,-0.938469704383835,114.46265688594558,-70064.27057167521,94.17791335637823,98.85045002158861,114.47161655849057,79.58792123255151,81.77088582351358,0.7168654072257971,-65.3905125791158,-79.67082983241998,-40.93995380263185,-501.6654057286276,-396.1690066512109,-612.0667522492362
7,3534.474525301402,2734.2700628919915,767.2987518139156,77.11083820391207,-39.14253402504087,37.23132795193666,-49721.01226299793,-17.54088021298833,96.24854136160448,14.147115607448663,-39108.051769853606,1.0925824476871475,-0.9243286176965971,114.456373040384,-69816.04917041505,94.15089547888563,98.85142929110036,114.46531985434727,66.70638410408269,81.77186570878055,0.716370509931974,-26.912983130078747,-79.67144565597606,-40.23133924941675,-528.0991966151656,-395.62454534356965,-609.9318925527251
8,2881.4942810101024,2898.238284782933,753.5405217082205,83.5379145896891,-30.357753593225727,-31.016079173044538,-50827.426043278436,-17.538556902185714,96.2517558507797,14.142671480149364,-39026.900249929204,1.0978979433479044,-0.9187635659750559,114.44762204994285,-69630.99424390633,94.13911803543608,98.85351101081206,114.45657560520817,109.2366510410625,81.77464279351345,0.7166677250889393,-19.971190297815394,-79.67312171950682,-39.92389946706382,-539.9182306354926,-394.79528699451714,-608.3616766945968
9,8476.230584574152,12102.797570177048,3321.6170989386055,36.81768124542714,-85.69133279318457,-13.117877132993206,-49523.96280704497,-17.536760324746272,96.25267436208776,14.135328277874544,-38898.07393723045,1.0994343027530202,-0.9181164540797054,114.4425924713158,-69535.68258740377,94.18399475833722,98.85303632193086,114.45155597529023,98.00614231118024,81.77890339891505,0.7170815056689712,-66.74899573525406,-79.67425322102416,-39.864608294871395,-525.8214300010999,-393.4939723100927,-607.5555897415351
10,3554.4971095608194,2762.554546501869,827.4568508033963,76.64606787372382,-39.63536772185641,37.53227008462501,-52027.05593859877,-17.53780924145131,96.25144734826776,14.128617116297523,-38793.292139869365,1.0982452812872245,-0.9181400037121866,114.43964642633279,-69508.26138821938,94.09704242246667,98.85106823522358,114.44859893396838,66.492588531365,81.78266886334772,0.716650768761527,-27.344479175178755,-79.67352009191958,-39.89583670186481,-552.9085144356966,-392.4418100121872,-607.3316933160753
11,4537.538130543925,2975.961057475232,901.2553775847889,66.63481688655217,-49.99104298383509,-43.798144380307676,-51991.19419183285,-17.539690736967064,96.24967677905926,14.125413290638527,-38736.82059247131,1.0964034142600354,-0.9208121302977367,114.4354446240294,-69421.00224585702,94.11472069381209,98.84922018839184,114.44440126858721,117.73415449080665,81.78439046047184,0.716829478669645,-36.87811295239707,-79.6722501902135,-40.02515020781367,-552.4236145903071,-391.8778571914348,-606.5915106055236
12,6633.198956436538,4907.639279276216,1509.3764797831238,51.31676078957574,-69.45024427869268,37.316212962283466,-52172.144396195115,-17.541004731266746,96.2481333912738,14.12427189327154,-38702.3730977017,1.0935291031587822,-0.9252539669636297,114.43293373566975,-69315.99748970325,94.07043168898034,98.84778745526789,114.44189890138585,66.62897241258642,81.78493901303843,0.7171782309249799,-53.53931806750012,-79.67133107634649,-40.23514030727717,-554.6072603205317,-391.53504690447306,-605.6872365376651
13,3340.8829006920664,2722.4481248908373,758.3504641111048,79.05123680231257,-35.47846518109828,-36.62496674649912,-53686.50563865133,-17.540579965602962,96.24868092847046,14.124306117822501,-38714.282576679034,1.0870756649820852,-0.932319107125827,114.4336081022049,-69183.49441089315,94.07022760025548,98.84825010747628,114.44256907159993,112.91321654888432,81.78495768533918,0.7170082650234935,-24.170705936087412,-79.67163329921453,-40.617696750705306,-570.7066625456483,-391.653696798735,-604.5258767968512
14,6721.194646847313,4895.1933083285785,1474.8849551468518,51.00009560523444,-69.8176551648163,37.01889731086925,-52915.6430198221,-17.53966621840551,96.24975876519233,14.123250631488022,-38738.19230016145,1.0815739308764907,-0.9399205505147141,114.43881318379411,-69006.41092251151,94.05271650818457,98.84898665039829,114.44778379560069,66.82147871889306,81.78563745330514,0.7173775889819536,-53.85278210136686,-79.67227292448996,-40.99163110619799,-562.6168491924135,-391.8926598323946,-602.9510457428717
15,4508.065347246542,2872.034878891251,861.2464253595167,67.38252454505277,-49.112520443051814,-43.62518483340002,-53874.844431921825,-17.538344553563782,96.25155879373617,14.120348721894418,-38798.19560327524,1.0759734408597783,-0.9465369057176976,114.45137925357848,-68784.49273331644,94.10420304153335,98.85009027781146,114.46035061979225,117.61860700571074,81.78742924230907,0.7173683692287612,-36.08686277568123,-79.67322337503626,-41.33818086262036,-572.5019998112507,-392.49529761920854,-600.9460250720424
16,3615.4939460221176,2809.5262727475547,647.0652083806484,75.62618993322005,-40.847383702914385,38.14112387496336,-54632.707273198015,-17.5368646245117,96.25264134950079,14.120302202595543,-38758.08372743187,1.0894894346652135,-0.9308770015651531,114.45326954856847,-68473.87852806997,94.03496525034659,98.85087517016075,114.46224019115458,66.07090703320922,81.78752214457052,0.7173335157986102,-28.374466622786255,-79.67418966449675,-40.51110075417494,-580.9829048987356,-392.0863994447611,-598.222421767362
17,7752.191630413695,11872.5525493796,2604.048744163852,37.356667783642266,-85.01164323784312,-15.31241854026184,-52738.64292204369,-17.534711967747505,96.25500282913924,14.118938315987936,-38707.1382450124,1.1011528803541246,-0.9196342966818203,114.44650625007249,-68172.124998248,94.1114779155438,98.85259790516456,114.45549815431946,99.36394561053065,81.78846496368425,0.7182042658821282,-66.27787188992886,-79.67567775058455,-39.86714310709951,-560.3848126726016,-391.56419826362645,-595.6212335586714
18,2803.8667248505567,2773.787776851816,588.9290200937463,84.72236432776347,-29.0010470002192,-28.731708020009975,-54944.62429916908,-17.53261178810962,96.25773479169949,14.114873784578233,-38627.42872348968,1.105605875812519,-0.9128723314168845,114.43796804075957,-68020.23394361798,94.0449402686945,98.85430514295413,114.44694941126218,107.78887386829,81.7909879480499,0.7178102674641131,-18.896427475003605,-79.67717442158978,-39.545672687265736,-584.2379626398566,-390.75110252032215,-594.338549813058
19,3548.90295903069,2806.4330375917943,517.8101164354657,74.94712225722292,-41.72108931766693,38.659271163499646,-54810.351047954406,-17.53086352801245,96.25894692756248,14.106642457852761,-38487.54535649064,1.1068478480739012,-0.9116073135557542,114.43186343270116,-67921.14433295469,94.08644788376728,98.8540004303052,114.44084720384276,65.73918400865064,81.7957827071884,0.7179253344703826,-29.103534678982474,-79.67830881500134,-39.47509876956926,-582.5530911281307,-389.3372568531045,-593.5043823292667
20,9198.8630575036,11494.099371854632,2175.0461976873235,37.18829342208041,-85.77793090720505,12.884253475996923,-52864.25207189706,-17.531906800232655,96.25818734392556,14.099603035749338,-38389.06391005816,1.106880197054373,-0.9128891264025398,114.42691904899641,-67825.54919745875,94.3759852187077,98.85244151034424,114.43591373940836,82.15344973701283,81.799774715861,0.7183769914264658,-66.56126612160169,-79.67762806647566,-39.51378942200006,-560.1451677499207,-388.347149787302,-592.6946094205182
