rotate_ang,res_dmxl_x,res_dmxl_y,res_dmxl_z,G11,G12,G13,O1,G21,G22,G23,O2,G31,G32,G33,O3
0.0,16.787647159370234,41.767224940575154,154.4808269093625,-102.07967239592466,-80.52607231241403,-1.2743682907307317,-15030.18530387545,-73.02528940877846,119.50658459555066,2.1710129560818143,-108699.57480281778,-0.022534399462403144,-3.8946360897554704,95.11394121666727,-59128.46026820169
2.0,16.78764752907726,41.767229045035585,154.48082589015073,-99.20716878330877,-84.03954832899777,-1.2743682929539044,-15030.186441158146,-77.15152404548236,116.88523897391109,2.171012955444093,-108699.57512788649,0.11340010326540728,-3.8930482626644647,95.11394122296076,-59128.45850935861
4.0,16.787646379166027,41.76722788329891,154.4808287090341,-96.21379669694417,-87.45063136440338,-1.274368287096077,-15030.186048920685,-81.18376132301026,114.12148468479892,2.171012953567848,-108699.57591027602,0.249197119068725,-3.8867286072095517,95.11394121622712,-59128.46145374891
6.0,16.7876452599011,41.76722408168809,154.48082663683715,-93.10320265372214,-90.75517357987351,-1.2743682828447918,-15030.185434024968,-85.11708888777267,111.2186939008367,2.171012952970201,-108699.57494683978,0.38468949839302735,-3.875657563949902,95.11394121659676,-59128.45860975549
8.0,16.787647249241473,41.76722545180125,154.48082846300312,-89.87917694323008,-93.94914199759255,-1.2743682879987035,-15030.185313742753,-88.946714094082,108.18039746385698,2.17101295347887,-108699.57536487211,0.5197136223433085,-3.8598709175243897,95.11394121661151,-59128.459400421736
10.0,16.78764577948385,41.76722538887882,154.48082925207717,-86.54564708300072,-97.02864945377887,-1.2743682907399994,-15030.185514448882,-92.66797127375341,105.01029957634712,2.171012958816211,-108699.57581184509,0.6541067455059307,-3.8393941301511214,95.1139412162954,-59128.46251911416
12.0,16.78764602586933,41.767220647294344,154.4808269597811,-83.10667427698745,-99.98994412110994,-1.274368292947602,-15030.18611852312,-96.2763272412611,101.71226546511186,2.171012954935092,-108699.5755804784,0.7877007815232142,-3.8142252865243647,95.11394121630298,-59128.46199811924
14.0,16.787647760878276,41.76722627877105,154.48082790508755,-79.56644930522975,-102.82941367571608,-1.2743682930736808,-15030.186064698433,-99.7673849675143,98.29030889167677,2.1710129536894653,-108699.57589471336,0.9203360932130495,-3.784413812985738,95.1139411961497,-59128.46370464142
16.0,16.787647249698704,41.76722715075199,154.48082668523227,-75.92928532679396,-105.54359993995736,-1.2743682880160865,-15030.185739121289,-103.1368925054165,94.74860444334364,2.1710129536909553,-108699.57511685726,1.0518477495471363,-3.7499828203259717,95.11394117523422,-59128.4618147338
18.0,16.78764604166102,41.767228470165996,154.48082673783273,-72.19961174664545,-108.12920253081835,-1.2743682835298722,-15030.186624044929,-106.38074233923342,91.09145876676608,2.1710129564123393,-108699.57564765045,1.1820743118433998,-3.710973501073228,95.11394121698297,-59128.45782803472
20.0,16.787646840806467,41.7672240204003,154.4808278408841,-68.38197638774243,-110.58305929526317,-1.2743682885743688,-15030.185262663064,-109.4949846430167,87.3233353536591,2.1710129538621286,-108699.57512877505,1.3108677368104023,-3.667465685687191,95.11394121674297,-59128.45856146488
21.999999999999996,16.787646278161105,41.76722560485517,154.4808254258814,-64.48102480649862,-112.90219663108942,-1.2743682888188594,-15030.186472573296,-112.47582294570925,83.44881858015964,2.1710129531747198,-108699.57625027925,1.4380725918598372,-3.6195094189246078,95.11394121023861,-59128.46551999909
24.0,16.787647444585442,41.76722251285817,154.48082889828743,-60.501517503721864,-115.08376906024799,-1.2743682900799396,-15030.184996744303,-115.31962806391576,79.47263551581575,2.171012952387201,-108699.57554888797,1.5635065542032998,-3.567096143803855,95.11394121654574,-59128.462554403275
26.000000000000004,16.787646870352884,41.767225265292694,154.48082723445722,-56.448294828175754,-117.12513804066577,-1.2743682903144558,-15030.185683786252,-118.02293327994121,75.39962561896917,2.1710129562926332,-108699.57561583596,1.6870495659451106,-3.5103690448814846,95.11394121613736,-59128.46177728928
28.0,16.787645753292164,41.7672237364071,154.4808278164709,-52.32629924122389,-119.02380648176418,-1.2743682951979742,-15030.186377437403,-120.58244540646547,71.23475233625811,2.171012956466982,-108699.5755792282,1.8085271762908932,-3.4493444202157173,95.11394121648699,-59128.46217821418
29.999999999999996,16.78764493422415,41.76722515274565,154.48083319211887,-48.14055720819292,-120.77745380434389,-1.274368287555915,-15030.182896541211,-122.99504727031837,66.98309214725325,2.1710129520440224,-108699.57538422458,1.92780274375784,-3.3841210753158375,95.11394125477533,-59128.45970621945
