f,att_rot,res_med,G11,G12,G13,G21,G22,G23,G31,G32,G33,O1,O2,O3
233.49999999999997,"[0.9977268108911763, -0.060620925275613864, 0.029433955252738668]",2676.846081051053,114.50175531425552,40.28156856788828,-4.468584969265422,-107064.17455407443,-32.68302515778293,116.71885965853069,-0.2770522262091324,17268.410885154935,1.9166402809245475,3.09015912830519,90.54859667605234,-99773.30540688119
233.49999999999997,"[0.9521686188460661, -0.22917828966710635, 0.20211935293295114]",3154.1104334777306,113.81575753995203,39.23492621322408,-4.374014806719755,-405968.80407914694,-33.46699018186369,116.1627761462216,-0.2541523881423287,435852.40837542794,2.3312172820043315,2.6746571500604266,89.40021521685867,-96163.64630643956
233.49999999999997,"[0.9595928089252246, -0.19561544285847543, 0.20227762994033807]",2933.36421014742,113.96465443578214,39.05434768406654,-4.371124424760281,-440761.0632781195,-33.793337609979,116.34893443787352,-0.24751230554883372,484720.11043950816,2.287901691741825,2.698459786967386,89.34695322322466,-96385.68680231928
233.49999999999997,"[0.9658416672910828, -0.16181389110562672, 0.20240093470544473]",2848.245242339392,113.94782874704478,39.01278227245249,-4.367965738549927,-477013.81329494884,-33.86575924250039,116.36017816491723,-0.2418755394214989,535706.5374337888,2.246190326559528,2.7213070063408185,89.30563658839839,-96553.58271528389
233.49999999999997,"[0.9709075806722853, -0.12781481639264114, 0.20248911700040856]",2834.209411668193,113.78075172053451,39.099780227108646,-4.364613768134365,-514312.79229421524,-33.70493654915432,116.21250691630362,-0.23720701297833344,588223.5501509153,2.206238700340247,2.7431361530663563,89.27697444328051,-96668.47240644436
233.49999999999997,"[0.9747843770337213, -0.09365964135490051, 0.20254206938868652]",2850.914551015118,113.47980524903436,39.30416610973015,-4.36115010167156,-552269.0384917529,-33.33296848558098,115.92292372823196,-0.2334600228063046,641717.896328517,2.1681569974438712,2.7639165668548937,89.26163659587974,-96732.15885897905
233.49999999999997,"[0.9774673330961987, -0.059389978811986904, 0.2025597273559502]",2868.745744818655,113.06171752043959,39.61445370245815,-4.3576599916822945,-590525.6805080617,-32.77256827786902,115.50884134668412,-0.23057849781258763,695681.047306121,2.1320144052724426,2.783646410312846,89.2602523902751,-96746.93748478542
233.49999999999997,"[0.9789531800910333, -0.02504758106887204, 0.20254206938868652]",2888.049200693646,112.54308008260321,40.01920107258145,-4.354230297822738,-628762.2764207461,-32.04637294121924,114.98757191241364,-0.22850189201525978,749655.588051212,2.0978387767042737,2.802352703141531,89.27340981441735,-96715.46387052126
233.49999999999997,"[0.9792401077425388, 0.009325710952834958, 0.20248911700040856]",2906.142137002733,111.93995458658011,40.507299522778716,-4.350947828386837,-666696.9963760915,-31.176380316445332,114.37591085194192,-0.22716611560445318,803238.5046140495,2.0656261550081383,2.8200843068360086,89.3016546228456,-96640.60303182338
233.49999999999997,"[0.9783277664735701, 0.04368801869160533, 0.20240093470544473]",2930.2773417068324,111.267571042492,41.06819513652299,-4.347897249421683,-704086.9626944988,-30.18351340610716,113.68981487116685,-0.22650706577806862,856081.8531640029,2.035346782197947,2.8369072246129625,89.34548958494346,-96525.31979057085
233.49999999999997,"[0.9762172678314278, 0.07799747696856713, 0.20227762994033807]",2960.2586647864905,110.54011144510804,41.6920473214845,-4.345160132506386,-740727.14836141,-29.08730758660497,112.94417054125623,-0.2264616518315102,907891.3512511118,2.00694746170479,2.852903501907038,89.40537377235988,-96372.57403492712
233.49999999999997,"[0.9584891221221339, -0.2305122398235081, 0.1678174903432025]",3045.6384858601937,114.54109613772614,39.03117588170033,-4.396990954469846,-304530.5658287868,-34.05995188039137,116.84439501773335,-0.26069394749187147,293647.44911573484,2.2835384200091013,2.737342419921298,89.64573247991824,-96245.46490528707
