f,att_rot,G11,G12,G13,G21,G22,G23,G31,G32,G33,O1,O2,O3
234.99999999999997,-1,116.21249531075273,39.852029250251974,-0.8274217849798754,-131623.47760861015,-34.78955792031464,119.08960386987364,2.539000674265577,50605.731019769504,3.582752800386552,-1.3825685288485392,87.2982961387799,-61827.46053754109
