f,att_rot,G11,G12,G13,G21,G22,G23,G31,G32,G33,O1,O2,O3
234.99999999999997,-1,114.50175531425552,40.28156856788828,-4.468584969265422,-107064.17455407443,-32.68302515778293,116.71885965853069,-0.2770522262091324,17268.410885154935,1.9166402809245475,3.09015912830519,90.54859667605234,-99773.30540688119
