f,att_rot,res_med,G11,G12,G13,G21,G22,G23,G31,G32,G33,O1,O2,O3
35.0,-1,242.67169052584714,-97.01586512841948,-39.75998690868772,-1.2333195580628395,-63871.282756363544,-42.05472511593476,-67.65588652385321,2.273729600382032,-44441.661872035496,0.585302244469062,-0.8150703950340762,94.97732529878782,-55299.951774155714
