f,att_rot,res_med,G11,G12,G13,G21,G22,G23,G31,G32,G33,O1,O2,O3
233.68,"[0.775557834085989, -0.6180132990602016, 0.1287230758979082]",4185.792781774753,113.99010113491002,40.75127922464697,-2.495582242908761,-89861.98682066449,-33.81560323681641,116.46938793891398,1.0095385528350935,-13908.550992008642,4.054623197678272,-1.3197243296467387,94.70522169779424,-40473.42993028538
233.68,"[0.6281176612649629, -0.7191887080750083, 0.2970451241552935]",4825.812862954672,99.4305117880987,48.83653609147569,-2.4722304115724523,-571118.389832899,-15.843546019933012,101.33830847369721,1.0036655748101337,669424.0180239589,2.97721838610251,-0.5443458440595399,92.71895702057263,-72534.20640358383
233.68,"[0.6534465102675163, -0.6959598764988175, 0.2977373146297845]",4770.680448811817,100.39597413668919,47.81488611303212,-2.4654075753660263,-584999.8697954011,-17.536305192486687,102.35195843332605,0.9983008683137018,689041.845106328,3.0519176856421115,-0.5997893352403288,92.48348987866365,-73074.89986315032
233.68,"[0.6779579373130149, -0.6718661533986438, 0.2982765615189902]",4729.060830952105,101.45323423057008,46.731727012235694,-2.4587125286500964,-600433.6060194446,-19.35459317136539,103.46226315185964,0.9928237313989077,710853.5893234584,3.132922119215654,-0.6597158261534924,92.2525797037536,-73704.82035724093
233.68,"[0.7016220790032999, -0.6469368932647312, 0.29866220783364084]",4704.470684983187,102.61049223113739,45.58313381072922,-2.4521750536471827,-617577.3692155569,-21.308160493772018,104.67794055132181,0.987243401644552,735083.8994608632,3.2208422273964787,-0.7245642149611572,92.02781669320228,-74434.50437493986
233.68,"[0.7244101042269029, -0.6212024685604947, 0.29889378372310627]",4689.040495313812,103.8765550408229,44.3646837091465,-2.4458226147826214,-636610.8112820197,-23.407716547917854,106.00837667397255,0.9815673016331115,761989.0022761897,3.316361861186956,-0.7948273661097381,91.8107526989915,-75276.07378122918
233.68,"[0.7462942492853155, -0.5946942327183523, 0.29897100704783675]",4671.4610915029225,105.26082391764201,43.071457452170094,-2.4396804985048086,-657738.5274104876,-25.664929402238094,107.4636204170368,0.9758004261189475,791861.1790683103,3.420240124021557,-0.8710527824164518,91.6028955533554,-76243.53910522825
233.68,"[0.7672478517187777, -0.5674444819403968, 0.29889378372310627]",4673.677156744874,106.77324465741162,41.698069434031,-2.4337714242718875,-681193.4023462315,-28.09237502160252,109.05434205137793,0.9699455619223009,825033.6734273427,3.5333253955233097,-0.9538544371002626,91.40570441545646,-77353.0746426196
233.68,"[0.7872453827903798, -0.5394864158504489, 0.29866220783364084]",4681.9364069845105,108.42419377601527,40.23874605191206,-2.4281157218502565,-707240.2030454637,-30.703398799643125,110.79172820156873,0.9640029656830272,861885.9841236173,3.656557063360464,-1.04391278377983,91.22058593031178,-78623.39794541633
233.68,"[0.8062624785888943, -0.5108540970454291, 0.2982765615189902]",4694.7062491216075,110.22427211383078,38.6874727446293,-2.4227306088758285,-736179.1531768586,-33.51184476003338,112.68728081506818,0.9579700181786938,902849.2476287405,3.790976857284947,-1.1419841399450585,91.0488913449495,-80076.16351320453
