f,att_rot,G11,G12,G13,G21,G22,G23,G31,G32,G33,O1,O2,O3
233.49999999999997,263,117.71732594484214,38.83113888061531,-4.512779114186213,61547.43746991385,-36.04166654813047,119.89130654749047,-0.28831659996651754,-217425.8692605992,2.1312510646235197,2.9849824898986537,91.22109766949319,-98292.77543229984
233.49999999999997,264,117.81235285048689,38.83705654001845,-4.516498608894565,71263.7478019559,-36.08992080995524,119.98321639744371,-0.28916691903398584,-230949.12365413047,2.1281435287313037,2.9916007571703216,91.27683265852235,-98375.81693556462
233.49999999999997,265,117.90784668283955,38.843382166211185,-4.520246520736964,80950.84397634608,-36.13814836880445,120.07566207461103,-0.29001546034158265,-244430.2645714844,2.124973447211708,2.9982929074857534,91.3331161337446,-98461.30388308578
233.49999999999997,266,118.00373748393415,38.85013123962627,-4.52402132230425,90605.24619487065,-36.18629080425833,120.16857367951457,-0.29086185219721045,-257864.5052413928,2.121742064762845,3.0050565496359596,91.38992183044984,-98549.23208230389
233.49999999999997,267,118.0999522198457,38.857320247978436,-4.5278211747881345,100223.4149052325,-36.23428853735721,120.26187960529205,-0.2917062458455612,-271247.00417639635,2.1184492192117426,3.0118900066905065,91.44722258139412,-98639.61575918215
233.49999999999997,268,118.1964154890901,38.864966273583335,-4.531644420481615,109801.75649374114,-36.28207831882815,120.35550457108911,-0.29254834769117083,-284572.82999557746,2.1150966835163008,3.0187902797008723,91.50499035146103,-98732.4242998197
233.49999999999997,269,118.29304965316616,38.87308686661417,-4.535489222370871,119336.63004276992,-36.329595518916726,120.44937142291626,-0.29338810182910724,-297836.99244716874,2.1116853336529275,3.025754932211357,91.56319623998766,-98827.6482868884
233.49999999999997,270,118.38977482714206,38.881699998921505,-4.539353661436861,128824.35160124616,-36.37677339718496,120.54340070114971,-0.2942253123426122,-311034.43439345894,2.1082167955819564,3.032780818429808,91.62181049569101,-98925.26200999464
233.49999999999997,271,118.48650869971286,38.890824401049336,-4.5432358934228105,138261.17411465434,-36.42354261183013,120.6375099964448,-0.29505993567991623,-324160.02133531414,2.1046910237843273,3.0398659845884604,91.6808025361713,-99025.25318177584
233.49999999999997,272,118.58316655321758,38.90047938567785,-4.547133996133852,147643.30597999573,-36.46983243193911,120.73161516767355,-0.29589215165326754,-337208.5624214383,2.1011076726167097,3.0470089822677577,91.74014097314813,-99127.62523712612
233.49999999999997,273,118.67966233416617,38.910684188833116,-4.551045787556304,156966.91981483923,-36.51557005902165,120.82562971730249,-0.29672141676638086,-350174.8008446768,2.0974701071323603,3.0542051810360453,91.79979360894838,-99232.31722279669
233.49999999999997,274,118.77590738881428,38.921459069796754,-4.554969311338943,166228.13316467084,-36.56068083636927,120.91946509525349,-0.2975478670122817,-363053.41494155483,2.0937778879198645,3.061452748674839,91.85972746624516,-99339.31537312988
233.49999999999997,275,118.87181169018541,38.932823609736374,-4.558902453179829,175423.0323002962,-36.605088697448934,121.01303051754837,-0.2983713325644009,-375839.033372824,2.090033105320562,3.068748102894272,91.91990884833149,-99448.57713636466
