f,att_rot,res_med,G11,G12,G13,G21,G22,G23,G31,G32,G33,O1,O2,O3
233.68,"[0.775557834085989, -0.6180132990602016, 0.1287230758979082]",4185.792263151316,113.99009929016692,40.75127771242854,-2.495582173168947,-89861.97147446875,-33.815600486019356,116.4693838141144,1.0095385381941013,-13908.510978215863,4.054619668230183,-1.3197217020260779,94.7052195141016,-40473.491305112446
233.68,"[0.706784056731381, -0.6742291641570282, 0.21417593550734754]",4360.9771887968955,105.83167673409882,45.32417514452834,-2.4830345972189267,-355722.4934514173,-23.707182386835758,107.992458055178,1.0075578286689322,363532.9432647199,3.4229681310015674,-0.866618017482388,93.62261042374776,-59083.08824555047
233.68,"[0.7186439542132528, -0.6615166572439601, 0.2143515319784698]",4347.28805294247,106.46919124462639,44.64337094125048,-2.4783594637674264,-361443.6483820802,-24.83133112539867,108.66210843329692,1.0040328967648509,371600.67003300256,3.4763614195114507,-0.9065303055107712,93.46232658201413,-59212.14996653497
233.68,"[0.7302822731571009, -0.6486005162306949, 0.2144881625119987]",4335.422595810072,107.13718498358713,43.942384340268255,-2.473720825942966,-367543.81538845395,-25.996980912233074,109.36390416641693,1.0004735955444237,380200.8105287347,3.5321413285364693,-0.9481607702485941,93.30373236874017,-59361.51436344551
233.68,"[0.741695468418232, -0.6354846754989062, 0.21458578548895013]",4325.373224117649,107.83693845172962,43.220558152034215,-2.4691218148441436,-374046.37992865057,-27.205704945264024,110.09921206416713,0.9968805983961477,389366.54071547213,3.5904332715776794,-0.9916006345110613,93.14704308092747,-59532.65924113974
233.68,"[0.7528800634268071, -0.6221731302607368, 0.21464437117241963]",4317.125201939565,108.5697580240301,42.47721024481409,-2.4645658129593553,-380976.6005643481,-28.459125528826487,110.86943079627638,0.9932544874326503,399133.6751149374,3.6513642143391785,-1.0369418448049275,92.99246952223518,-59727.27511331081
233.68,"[0.7638326512468392, -0.6086699353418182, 0.2146639017166404]",4310.661093579311,109.33697207999222,41.71163599789571,-2.4600558349765427,-388361.70680324995,-29.758906288969797,111.67598518046039,0.9895954090670847,409540.8963868721,3.7150699449792426,-1.0842829334854958,92.84021792848364,-59947.17123425993
233.68,"[0.7745498956139782, -0.5949792039461314, 0.21464437117241963]",4305.95671827605,110.13992296709164,40.923114202545676,-2.455594615164706,-396231.0907034323,-31.106742692139814,112.52031894575325,0.9859038573577872,420629.97879730543,3.781694116740283,-1.1337282348913904,92.69048982390785,-60194.31362551027
233.68,"[0.7850285319517698, -0.5811051064030842, 0.21458578548895013]",4302.979857084236,110.97995665787657,40.110914347408865,-2.451184930569457,-404616.47988571913,-32.504349474525796,113.40388543864543,0.9821795157859837,432446.03280203266,3.8513872694628106,-1.185387166669399,92.54348187369283,-60470.859981485475
233.68,"[0.7952653683660763, -0.5670518688971897, 0.2144881625119987]",4302.947843045846,111.85841230120988,39.27430423721244,-2.4468290008934495,-413552.0845366805,-33.953443405153045,114.3281349663277,0.9784224565132584,445037.7730354612,3.9243109088751615,-1.2393772326209012,92.39938582193545,-60779.11686120497
233.68,"[0.8052572866173595, -0.552823772180729, 0.2143515319784698]",4311.725047213371,112.77660435495787,38.412562841387974,-2.4425291354124656,-423074.8239220084,-35.45572193161651,115.2944989435677,0.9746319764626514,458457.78389908787,4.000627302649727,-1.2958163620453031,92.2583884037036,-61121.68772707657
233.68,"[0.7095192297154908, -0.6765613271619326, 0.19709701482473224]",4321.934069293038,106.67393846631376,45.19884038511057,-2.4904391617305714,-301920.7003463036,-24.39381040056171,108.8604820615521,1.011852769071788,287191.3734942374,3.477121279804458,-0.9038621793903844,93.99663094394316,-55775.625360043894
233.68,"[0.7213954296092919, -0.663831345854616, 0.1972728526677559]",4310.428810064908,107.31956721920513,44.49823985150221,-2.4854604812587446,-306956.145373901,-25.543349982425124,109.53862927092244,1.0081694209567054,294287.90413031675,3.5323379123234075,-0.9452307800723428,93.82587178244786,-55844.513766038195
233.68,"[0.7330497463870063, -0.6508974505351557, 0.19740967101127588]",4300.800230558032,107.99621447291118,43.777014982539434,-2.4805162952512356,-312349.52617302444,-26.73520865530888,110.24949127083464,1.004449623780665,301886.1337573444,3.5900445373464023,-0.988395259408003,93.6567677500626,-55931.64356365802
233.68,"[0.7444786300308455, -0.6377635809933595, 0.19750742817909922]",4293.035454014642,108.70516570155172,43.034512682514745,-2.475610385778663,-318123.9788628159,-27.970960375901203,110.99444129603033,1.0006939963338,310018.80994573445,3.65036853574764,-1.033447756292516,93.48953999368715,-56038.47585670057
233.68,"[0.7556785991921374, -0.6244337379331206, 0.19756609439344563]",4287.116565336524,109.44772597164008,42.27005897754545,-2.4707458909713824,-324304.58187251847,-29.252219074480216,111.77487742171134,0.9969032622916454,318721.4409209292,3.713449670029353,-1.0804899072572316,93.32440486953706,-56166.56133775653
233.68,"[0.7666462422517789, -0.610911981753764, 0.197585651784018]",4283.018659434096,110.22521823041275,41.482960004524465,-2.465925741292219,-330918.42579771765,-30.580634763748286,112.59221957020247,0.9930776546338447,328032.43873604335,3.779419754949604,-1.1296170529669294,93.16157377457368,-56317.796131276256
233.68,"[0.7773782183594483, -0.5972024313132105, 0.19756609439344563]",4280.712901871508,111.03896983279547,40.67251176495569,-2.461153014112765,-337994.8726227081,-31.957876475069646,113.44789685956388,0.9892175628287867,337993.4677062402,3.8484353261999815,-1.1809431247322917,93.00125302377445,-56494.00065456851
233.68,"[0.7878712584512602, -0.5833092626733314, 0.19750742817909922]",4280.163590959513,111.89030262074448,39.83800718545496,-2.456430325512338,-345565.71280027775,-33.38561974521503,114.34333836365235,0.9853227665626426,348649.6583447738,3.920652495792074,-1.234581650080258,92.84364373614825,-56697.3002473836
