f,att_rot,res_med,G1,G2,G3,th1,th2,th3,ph1,ph2,ph3,O1/G1,O2/G2,O3/G3
233.68,"[0.775557834085989, -0.6180132990602016, 0.1287230758979082]",4185.792263151316,121.08111868396587,121.2832691278136,94.8011614340192,91.18099711186606,89.52307547551756,2.577933067027189,19.67188852647422,-73.80992790521972,-18.02934052768889,-742.1633732094738,-114.67790304661452,-426.9303317900978
233.68,"[0.706784056731381, -0.6742291641570282, 0.21417593550734754]",4360.9771887968955,115.1555040529703,110.56860615156631,93.68917184056501,91.23553303478057,89.47788425500055,2.1598814991327524,23.183834912039142,-77.61847326802456,-14.207455220034308,-3089.062015548894,3287.8495616232394,-630.6287811583474
233.68,"[0.7186439542132528, -0.6615166572439601, 0.2143515319784698]",4347.28805294247,115.47667088600434,111.46773926426675,93.5313496964357,91.22977602140189,89.4839078483821,2.2013191758206694,22.748688192866112,-77.12786590464434,-14.615525547788662,-3130.0144488828246,3333.7059896048927,-633.0727628620058
233.68,"[0.7302822731571009, -0.6486005162306949, 0.2144881625119987]",4335.422595810072,115.82499230494221,112.41577957959291,93.37537954486977,91.22378199602167,89.4900745118014,2.2446506202677994,22.30101742529021,-76.62834916077139,-15.026124549321233,-3173.2686363646835,3382.0946841323457,-635.7298321333243
233.68,"[0.741695468418232, -0.6354846754989062, 0.21458578548895013]",4325.373224117649,116.20205894971066,113.41508122664581,93.22148956982062,91.2175421689125,89.49638279288237,2.2899744015987267,21.840690074808567,-76.1201536874999,-15.439010342107759,-3218.930742789407,3433.110804174023,-638.6151896505712
233.68,"[0.7528800634268071, -0.6221731302607368, 0.21464437117241963]",4317.125201939565,116.6095186175854,114.46807006948542,93.06990435612956,91.21104808727189,89.50283075233585,2.337390625620334,21.367597961528208,-75.60354218397124,-15.853884412973425,-3267.1140836601876,3486.855984141707,-641.7463897326676
233.68,"[0.7638326512468392, -0.6086699353418182, 0.2146639017166404]",4310.661093579311,117.04907481886882,115.57723594469519,92.92084523498627,91.20429141328906,89.509416082574,2.3870061521209958,20.881661305783283,-75.07881286723588,-16.270450136429837,-3317.9391413749504,3543.439095418767,-645.1423368207676
233.68,"[0.7745498956139782, -0.5949792039461314, 0.21464437117241963]",4305.95671827605,117.52248232634255,116.7451224804916,92.77453020036882,91.19726408515159,89.51613566135593,2.4389339122030136,20.382834917732712,-74.54630287574139,-16.68840174321331,-3371.534389506487,3602.9768941104476,-648.8236964984488
233.68,"[0.7850285319517698, -0.5811051064030842, 0.21458578548895013]",4302.979857084236,118.03154043361961,117.97431349215283,92.6311738236151,91.18995861364648,89.52298606860579,2.493292194800129,19.871115090210644,-74.00639204448983,-17.107416458916184,-3428.0369331727356,3665.594823154425,-652.8132753303103
233.68,"[0.7952653683660763, -0.5670518688971897, 0.2144881625119987]",4302.947843045846,118.5780854459381,119.26741413499825,92.49098751935317,91.18236793233841,89.52996292778992,2.5502075812598535,19.346546214258026,-73.45950738950624,-17.52717686043143,-3487.5928632295754,3731.4280372652747,-657.1355598131906
233.68,"[0.8052572866173595, -0.552823772180729, 0.2143515319784698]",4311.725047213371,119.16397703356338,120.62702687138562,92.35417905924713,91.17448591059663,89.53706140425662,2.6098074818359263,18.80923039879916,-72.9061277696544,-17.94730972674458,-3550.358375525234,3800.6224292330653,-661.818321051457
233.68,"[0.7095192297154908, -0.6765613271619326, 0.19709701482473224]",4321.934069293038,115.8812608116251,111.56471837708524,94.06526440746156,91.23145570470268,89.48034030067275,2.188856839241368,22.96287099758715,-77.36962133469947,-14.571293573671236,-2605.4316136333855,2574.2132250407303,-592.9460328569447
233.68,"[0.7213954296092919, -0.663831345854616, 0.1972728526677559]",4310.428810064908,116.20568132326063,112.48195604833069,93.89709840080673,91.22556190043309,89.48645428728348,2.23182513417754,22.520512171124732,-76.87374793605794,-14.980985553635746,-2641.4900018529324,2616.3121132412434,-594.741634375769
233.68,"[0.7330497463870063, -0.6508974505351557, 0.19740967101127588]",4300.800230558032,116.5579784585831,113.44924251121054,93.73076064109432,91.21942613170631,89.49271167602444,2.276775093544063,22.065514603469587,-76.36904935847754,-15.393060997719038,-2679.778169660111,2660.979721636426,-596.726658154697
233.68,"[0.7444786300308455, -0.6377635809933595, 0.19750742817909922]",4293.035454014642,116.93977500750339,114.46895654037586,93.56648594952678,91.21303999239294,89.49911072285869,2.3238074359889462,21.59776404565497,-75.85578120529223,-15.807230688931996,-2720.408679103441,2708.3221452829757,-598.9161106993993
