f,att_rot,res_med,G11,G12,G13,G21,G22,G23,G31,G32,G33,O1,O2,O3
233.68,16,4360.731474853388,109.05040484190175,41.28287130001177,-2.4497118799669755,-464095.34371404815,-30.021430136855994,111.39806649123742,0.9822147352825806,516887.4211259122,3.6984191740493833,-1.0740994152024321,92.35659435736213,-64470.59343000072
233.68,17,4362.17377100548,109.85055948926023,40.51899864894016,-2.4457444633245315,-473396.1319651157,-31.34326953247648,112.23992657727764,0.9787551055206445,530009.3307697629,3.7631137128039494,-1.121935331317473,92.22397966358734,-64831.621828520874
233.68,18,4366.177587023198,110.68440880623609,39.73338856961385,-2.441823404014254,-483378.13180673786,-32.71067311115468,113.11752248355143,0.9752619057929935,544094.5046764974,3.830539407735763,-1.1717370110470977,92.09366933274097,-65233.66999126783
233.68,19,4376.49840192349,111.55309339781171,38.92551646397769,-2.4379530873493103,-494080.6988827019,-34.12501444307082,114.03209732547478,0.9717359599772174,559199.1503755295,3.900818659655215,-1.2235922520106755,91.96590187401064,-65679.62478083165
233.68,20,4366.407149430453,105.69850264404192,45.29909342135642,-2.480890127639692,-368036.7207019612,-23.64838691897852,107.8587015477168,1.0061978987802833,380949.1554892338,3.4129725640041313,-0.8597860282869392,93.52956907709935,-59849.55322467913
233.68,21,4352.465828192828,106.33077362587758,44.63403113547066,-2.4764444887410484,-373299.0036290343,-24.75310261240582,108.52282793839858,1.0028098132934982,388365.06351271,3.4655211670815174,-0.8990148824992295,93.37828059359296,-59958.08044701583
233.68,22,4340.382278203497,106.9904776430555,43.9497297975481,-2.472014494915659,-379038.5552537514,-25.896314204681207,109.21593748516932,0.9993777288166193,396453.2177071595,3.520253838775412,-0.9398209982574209,93.22770033861946,-60092.82981439698
233.68,23,4330.137636898473,107.67875469137763,43.24570197154015,-2.4676052235451236,-385281.79085903417,-27.079328696625524,109.939249963522,0.9959032177509941,405251.0625694662,3.5772666724181077,-0.9822731151064906,93.0780938894603,-60255.693459813556
233.68,24,4321.705062660506,108.39676307492945,42.52144305278135,-2.463221564511268,-392057.01866873575,-28.303486328301002,110.6940073955374,0.9923879322021846,414798.77506718686,3.6366699520034693,-1.0264503462339105,92.929724048634,-60448.60279322989
233.68,25,4315.053346594701,109.14567216769288,41.77643569299428,-2.458868337341773,-399394.60548108653,-29.57015160276972,111.48146609781928,0.988832988217279,425139.49865748687,3.6985766233224417,-1.072433746399717,92.7828505510943,-60673.66175018633
233.68,26,4310.144131985935,109.92665664885206,41.01015456574003,-2.454550173112116,-407327.1069461619,-30.880707741444485,112.30289367652742,0.9852397816316365,436319.50178045174,3.763104781319173,-1.1203083465010608,92.63772970141034,-60933.14900987835
233.68,27,4307.194744449053,110.74088739908393,40.22207197124723,-2.450271619787903,-415889.4186982786,-32.2365414711687,113.15955630984506,0.9816095766949965,448388.449960691,3.8303770604145564,-1.170162066260328,92.49461420907262,-61229.54209357818
233.68,28,4312.935386346226,111.58952196114964,39.4116643971871,-2.4460369561274953,-425118.89950223366,-33.63903243739073,114.0527118225786,0.9779430431191642,461399.56718409905,3.9005215753183533,-1.2220871702347835,92.35375292545251,-61565.51709148811
233.68,29,4321.2558159297205,112.47368934045383,38.578423997588274,-2.441850303925597,-435055.5640788851,-35.08953241779977,114.98359358822404,0.9742409585808954,475409.9069330079,3.9736717965285657,-1.2761798386045897,92.21539061723577,-61943.956677136535
233.68,30,4327.639521989034,106.53112039823644,45.174395484219225,-2.4881765245063585,-314322.86098749994,-24.32799268641027,108.71679123624875,1.0104623738886678,304728.7767830623,3.46638811731211,-0.8965857825367093,93.89866489040806,-56561.89518063552
233.68,31,4315.796675219039,107.17298768304717,44.48862767058671,-2.4834295504431108,-318913.4906377002,-25.46002803116391,109.39096349214631,1.0069145411589842,311192.95199023676,3.520844873437815,-0.9373286943821779,93.73703942167587,-56610.9688022514
233.68,32,4305.870558150109,107.84287826166944,43.78306349916837,-2.478695202397251,-323965.0637780625,-26.63153299976312,110.09474521755685,1.0033199153274446,318305.3947347781,3.5775880508009648,-0.9797263861694773,93.57602842630229,-56684.645604768215
233.68,33,4297.835624739682,108.54194841359326,43.05721558578512,-2.473978610085754,-329504.0601916629,-27.843826739823204,110.8293742206107,0.9996799860732059,326103.56684151466,3.636723724268537,-1.0238546551230787,93.41590654937262,-56784.75225351129
233.68,34,4291.662091737016,109.27136873968747,42.31058158397654,-2.469284741976434,-335558.92026560474,-29.098255810287807,111.59610546542758,0.9959964112231415,334627.7874257153,3.698365929169829,-1.0697955511529875,93.25694528570807,-56913.22188492641
233.68,35,4287.312145931078,110.03231544167272,41.542650298293296,-2.4646186115661446,-342160.2476837293,-30.396186303479233,112.39620498411601,0.9922707950003679,343921.4418895926,3.762635916125186,-1.1176362229404768,93.09941263376498,-57072.13320381546
233.68,36,4284.742575749627,110.8259647172311,40.75290531076111,-2.4599849643254963,-349340.9184630383,-31.738993099359604,113.23094171719487,0.9885042216400831,354031.2112034498,3.8296558021289218,-1.167464366195388,92.94357280304493,-57263.80003874754
233.68,37,4283.905525167195,111.65348126191468,39.94083313116455,-2.455388234642115,-357136.267483698,-33.12804686347686,114.10157771506384,0.9846980292449422,365007.3011775038,3.8995561864055435,-1.2193740491342946,92.7896859493538,-57490.68142673299
233.68,38,4284.746843979805,112.516006108601,39.10593175723082,-2.450833178146625,-365584.2497862728,-34.56469650379424,115.00935505504764,0.9808528121989867,376903.69899019337,3.9724724102718647,-1.2734627267379666,92.63800794152776,-57755.473126374796
233.68,39,4287.209055720119,113.41464095381207,38.24772190474519,-2.4463237869819596,-374725.6133990322,-36.050249072957456,115.95548088818299,0.9769697624297186,389778.408934182,4.0485431593806425,-1.3298302388360483,92.48879013429126,-58061.088590828134
233.68,40,4289.834900033643,107.38971982375215,45.06586034157974,-2.4961107356226644,-259551.9401692276,-25.007943083132794,109.60116122633725,1.0150028168706602,227013.25592941098,3.5214006269220857,-0.934125950411425,94.29461465636483,-53164.88182415613
233.68,41,4280.161845260915,108.04067755476764,44.35934891199551,-2.491054685521287,-263448.6600225026,-26.166977774583287,110.28484581246889,1.0112896569866427,232494.95569915086,3.577805917002834,-0.9764138292090944,94.12234376309449,-53150.72196977665
