f,att_rot,res_med,G1,G2,G3,th1,th2,th3,ph1,ph2,ph3,O1/G1,O2/G2,O3/G3
36.51,"[0.9932206476670077, -0.0948816801023331, 0.0671581106709216]",637.1205565752466,120.36570898592126,119.51175413039445,87.16096576575329,90.39405296256184,88.78726662731994,2.5222311031176483,3.4802849161121348,87.7401637773872,-38.044506282209824,-3081.9808240971975,3258.8893657064227,-854.6566293195133
36.51,"[0.9947275524353247, -0.07751779997502665, 0.06714229004926568]",709.1856106966129,120.37196049884032,119.52361711084316,87.1603912928188,90.39470228766906,88.78677624501312,2.5318662315072293,3.472882289028824,87.74527948764165,-38.09857311246045,-3371.682514272762,3672.8841092414614,-877.2494140735629
36.51,"[0.9713199760840177, -0.2325242849656878, 0.0496987018073813]",362.77228745733186,120.05157577737073,118.13827328897797,87.65526295028602,90.39195134019025,88.77012869414344,2.3667872591815478,4.244800110494184,86.92792695029264,-37.06380360700092,-512.9718603906722,-420.90126754828145,-658.7483348046568
36.51,"[0.9752315181179197, -0.21552610550000045, 0.04971904984430057]",307.08382828925096,120.29945298608078,118.79001426137899,87.55568336958589,90.3913989529212,88.77767430708484,2.3986022733028314,3.9521096011585986,87.2422953871635,-37.28230822146946,-766.1622118141728,-52.85010215566497,-677.9015166518088
36.51,"[0.9788458388391716, -0.19846225144168742, 0.049734882526602076]",293.8694831816449,120.52264798639078,119.37303617394267,87.46689133438122,90.39098193824474,88.78427420144314,2.428110572562202,3.6922230852413054,87.51929812281622,-37.479100895881295,-1027.4339065951463,324.0856156694453,-697.7823840276858
36.51,"[0.9821618372906686, -0.1813379206059961, 0.04974619503149742]",288.65488486781874,120.71670960491842,119.87903950934812,87.38890778653487,90.39071192562932,88.78987177490265,2.4550474687688086,3.4674103236974636,87.7571706756306,-37.65382793688814,-1296.150572346019,709.3307304049855,-718.3354709523168
36.51,"[0.9851785033871595, -0.1641583292299862, 0.04975298391308803]",346.1763364742734,120.87733157413135,120.30001133627782,87.32175112636848,90.39060000547148,88.79441238570834,2.4791520257713064,3.2798703224097916,87.95417958769168,-37.806113615895384,-1571.600652672144,1102.272463096483,-739.4945706168022
36.51,"[0.9878949182229284, -0.14692871038361324, 0.04975524710341479]",431.00287852375465,121.00045362714353,120.62837879475374,87.2654381759008,90.39065657046442,88.79784375946281,2.5001757392840314,3.131702792865407,88.10862688845167,-37.93558787642175,-1852.9973730591075,1502.2597393978306,-761.1827525950217
36.51,"[0.9903102543517018, -0.12965431237568498, 0.04975298391308803]",498.39268868968986,121.08235888524325,120.85717306593068,87.21998450558999,90.39089093361612,88.80011639447463,2.517881408168547,3.0248846745026934,88.21885673211786,-38.04184925695518,-2139.4800525275946,1908.6014052271269,-783.312869790901
36.51,"[0.9924237760386969, -0.11234039715517538, 0.04974619503149742]",576.4990672935623,121.11977234149973,120.98019827565449,87.18540478003823,90.39131117779452,88.80118406901761,2.532042631654132,2.961245700811377,88.28326398138708,-38.12442955238109,-2430.1160191810677,2320.5640601220207,-805.7881043725688
36.51,"[0.9942348394847338, -0.09499223870838433, 0.049734882526602076]",638.464741230406,121.10996137110523,120.99218877924442,87.1617147028826,90.39192402416595,88.80100418109456,2.542467398546783,2.9424402329038726,88.30030048008389,-38.182915155869054,-2723.903077333413,2737.369820946988,-828.502257414791
36.51,"[0.9957428930223425, -0.0776151214524301, 0.04971904984430057]",723.1396638340011,121.05082218829742,120.88896324332708,87.14893043024087,90.39273450873992,88.79953833984621,2.5489842298051997,2.969924605812327,88.26848466180932,-38.21682765620424,-3019.773247187775,3158.1934195989184,-851.3414341414991
36.51,"[0.9720208388859464, -0.2326687803255224, 0.03226030739615808]",351.3749515004215,121.14393495464087,120.17681120115174,87.76939289577258,90.38909606551421,88.78842753893467,2.398598920188566,3.5488880181985047,87.66722393235116,-37.301660859524546,-100.3340919891865,-996.0867676791464,-630.1395125420853
36.51,"[0.9759341690680631, -0.2156628301995689, 0.03228066473511362]",286.2383992936704,121.37063023938879,120.79654769973799,87.6572951024552,90.3885914583753,88.79557462733698,2.429497657165789,3.268376426762433,87.96350925566033,-37.50768794747859,-358.11045051515055,-622.906351786427,-649.4649344350373
36.51,"[0.9795501420638113, -0.1985911754580717, 0.03229650465527231]",266.14678774644176,121.56625336140759,121.33538319742053,87.556053440217,90.3882392505287,88.8016897536882,2.457774128269963,3.024009669268588,88.2196660294485,-37.69090626068185,-624.4198993538404,-240.48262751702194,-669.5529501754974
36.51,"[0.982867656412788, -0.181459016292442, 0.03230782233164102]",288.3681006318764,121.72602906967404,121.78451827637757,87.46567738060378,90.38805154339629,88.80671508593227,2.483146662522761,2.818141076996368,88.43388763741747,-37.850914684896246,-898.5801680990443,150.58538149332588,-690.3429671485903
36.51,"[0.9858857015679846, -0.1642715713243245, 0.032314614316745885]",339.00851785090583,121.84543105178837,122.13560250785643,87.3861745773647,90.38803979332353,88.81059523212238,2.505346833330615,2.6530243271060803,88.60440259908827,-37.98732528119023,-1179.828597222189,549.6608247995963,-711.7626330817552
36.51,"[0.9886033582036106, -0.14703407601595506, 0.032316878541682456]",390.63066983903377,121.92029548335914,122.38092907358761,87.31755135229108,90.3882143031063,88.81327766507088,2.524120140705625,2.5307854489353665,88.72948520073874,-38.09972989979059,-1467.322756612791,956.066527800823,-733.7281534829951
36.51,"[0.9910197984951282, -0.129751781075388, 0.032314614316745885]",465.22198946036116,121.94693414323018,122.5136128708332,87.25981305742484,90.38858414007197,88.81471319347997,2.539224988785745,2.453395598998584,88.80745971350464,-38.18766377507371,-1760.1419540024135,1369.0836476537183,-756.1450696848706
36.51,"[0.993134286371416, -0.11242995085707953, 0.03230782233164102]",570.3384605527539,121.92224618246482,122.52777161190944,87.21296576780814,90.38915695706976,88.81485635514422,2.5504516211346213,2.42264270609045,88.83670774216377,-38.25068902161059,-2057.2895100511455,1787.9491671528608,-778.9084021251707
36.51,"[0.9949461777389832, -0.09507386175831446, 0.03229650465527231]",681.026273878876,121.84381746122892,122.41871325091944,87.1770160132034,90.3899385757537,88.81366610259053,2.557612277043818,2.4401067181432765,88.81568258688097,-38.28830018795047,-2357.696073744192,2211.852432492756,-801.9040487304935
36.51,"[0.9964549206781675, -0.07768880061196455, 0.03228066473511362]",774.7061483351386,121.71002044865034,122.18307147002147,87.15197184214648,90.3909328817457,88.81110612063246,2.560552510907108,2.5071273562082936,88.74291166882966,-38.299966200311275,-2660.223480061064,2639.9326143408975,-825.0102336633014
36.51,"[0.9724256147241733, -0.23274240252095676, 0.014812086182789378]",320.7301829527777,122.28128331391372,122.26522279928692,87.89878197059957,90.3862475170847,88.80635230048458,2.427914485110414,2.8611594427381677,88.38506776163501,-37.51644003677576,323.25061657899494,-1577.0710205873065,-601.0413455193057
36.51,"[0.9763395410162218, -0.21573386191188576, 0.014832446622738539]",273.5150346273125,122.48016730654724,122.84007653983741,87.77404171496312,90.3858090825319,88.81300067096237,2.4575246725809756,2.5965636466981428,88.6599523939159,-37.708540126360646,60.366859498514174,-1198.3269856664895,-620.5688267408158
36.51,"[0.9799560648260633, -0.19865960667861554, 0.014848288955761279]",275.4517301774619,122.64077490457139,123.32046790695026,87.66023344945891,90.38554158960245,88.81852591657496,2.4841645427388053,2.3717045619511685,88.89179975351047,-37.87662001894758,-211.5262790258562,-809.9708853055068,-640.8962581201665
36.51,"[0.9832740845255115, -0.1815248378046922, 0.01485960835612949]",312.15688129030104,122.75807201883478,123.6972098208916,87.55735577863041,90.38545752140018,88.82286940245456,2.507546017902112,2.1889972395510653,89.07876585474219,-38.02027648408885,-491.6951804532908,-412.6261077762062,-661.9567834747506
36.51,"[0.986292589413623, -0.16433477470670296, 0.014866401375844164]",367.60069287366457,122.82740776067682,123.96178467605694,87.4654055047888,90.38556825864168,88.8259754570306,2.527391871831126,2.050722645325435,89.2190514717764,-38.13906803993085,-779.3201149015755,-6.9554590416007125,-683.6712455316274
36.51,"[0.9890106600245682, -0.14709465364439134, 0.014868665945685693]",435.67032241986254,122.84463492172341,124.10655496390608,87.38437885870012,90.38588392477769,88.82779187871296,2.543446746146609,1.9590036135209588,89.31090976100064,-38.232545311394475,-1073.4971886865674,406.336868314128,-705.9482589101355
36.51,"[0.9914274684077087, -0.12980972612564176, 0.014866401375844164]",521.1580510017715,122.80624642035171,124.12496763861768,87.31427226200424,90.38641319933497,88.82827030841572,2.555481629679656,1.9157679019739193,89.35265340311774,-38.30024035520829,-1373.2394309145784,826.5027857221221,-728.6847165422807
36.51,"[0.9935422783797985, -0.11248525730681923, 0.01485960835612949]",601.0366018899233,122.70948461840752,124.01175711812934,87.25508258945878,90.38716270508515,88.82736689143654,2.563291152511002,1.9227249152007544,89.34266616616621,-38.34161871508955,-1677.480214481817,1252.7473262413284,-751.7675545756533
36.51,"[0.9953544457492337, -0.09512652438895186, 0.014848288955761279]",697.662433889059,122.55245744942216,123.76311627180856,87.20680884954793,90.38813709488849,88.8250427784873,2.5667127731954467,1.9813293169103658,89.27941061001141,-38.35615966714754,-1985.0764291973449,1684.2251906068452,-775.0737857495642
36.51,"[0.9968634185122786, -0.07773881501024432, 0.014832446622738539]",801.5059861897242,122.33421537342458,123.37685279785775,87.16945206624402,90.38933871915016,88.82126475682745,2.565620220288759,2.0927600901569656,89.16144160069564,-38.34328924238674,-2294.813940839792,2120.03684463301,-798.4731207853278
36.51,"[0.9725341803000569, -0.23274512912595702, -0.002640646935518503]",340.6461002023589,123.45536219113568,124.38630355314166,88.04342263147151,90.3834347135249,88.82373641659711,2.4539724658576634,2.187591573234888,89.07594445440995,-37.704660990225214,756.4252059536682,-2162.18154754077,-571.6429570910392
36.51,"[0.9764475104821735, -0.21573917900000344, -0.0026202895965629653]",321.17821211298667,123.61843280148098,124.90103614969857,87.90590628490688,90.38308359106742,88.82977647806807,2.481868926215971,1.9430963737061655,89.3258376696156,-37.88120286183483,487.81363879407706,-1777.385643764686,-591.4129445654145
36.51,"[0.9800634834779218, -0.19866752425850626, -0.002604449676404278]",329.37523803176487,123.7352046191178,125.3063774188361,87.77940589660149,90.38292335585847,88.83459759768705,2.5064229458110274,1.7421720798424845,89.5296399179639,-38.03242510339306,209.69363729709366,-1382.59889679068,-612.0219713303121
36.51,"[0.9833809978268984, -0.18153536509287654, -0.0025931320000355685]",367.74310921995846,123.80048981022861,125.59293028200368,87.66390914547083,90.38296659631507,88.83814080137817,2.5273396168500137,1.587265532519913,89.68547762490267,-38.15788729905375,-77.14310345363508,-978.4702128774665,-633.3962829035364
36.51,"[0.9863990429820951, -0.16434792012475907, -0.0025863400149307002]",428.46136044451174,123.8096489867258,125.75223667256435,87.5594027696735,90.383224551437,88.84035076524306,2.544343822564618,1.4806511074317992,89.79153175877283,-38.257120930290185,-371.81317379514485,-565.6893406438074,-655.4487384418368
36.51,"[0.989116699617721, -0.14711042481638967, -0.0025840757899941273]",495.5206895980615,123.75871728889788,125.77701313463012,87.46587328575112,90.38370675087646,88.84117628202222,2.5571831113293055,1.4244102146573507,89.8460467216781,-38.32960921440931,-673.3445763537723,-144.98938591629891,-678.079581622961
36.51,"[0.9915331399092387, -0.1298281298758226, -0.0025863400149307002]",583.4351221107368,123.64456266352671,125.66135901969312,87.38330866068544,90.38442093129659,88.84057053347739,2.565645004166672,1.4203840301368607,89.84733435218979,-38.374853905694465,-980.6770887865939,282.8507949514723,-701.1763323951141
36.51,"[0.9936476277855264, -0.11250629965751412, -0.0025931320000355685]",683.6323233880701,123.46499222231958,125.40097480254096,87.31169807329077,90.38537247840324,88.83849202414224,2.569547019650434,1.4701520855924315,89.793790006388,-38.392275432866484,-1292.6671201458248,717.002469628059,-724.6165358118465
36.51,"[0.9954595191530937, -0.09515021055874905, -0.002604449676404278]",784.1432006329007,123.2188620179046,124.99333644566535,87.2510333929482,90.38656432611562,88.83490509831833,2.568752856637856,1.5749958896561984,89.6839048935088,-38.381280827709354,-1608.090879115731,1156.582521272212,-748.2680744620353
36.51,"[0.996968262092278, -0.07776514941239913, -0.0026202895965629653]",877.948468326196,122.90614646275917,124.43782267655472,87.20130974011266,90.38799695743111,88.82978057758392,2.5631767475343654,1.7358737239642381,89.51627720753241,-38.341260629252446,-1925.6516729165428,1600.64964575404,-771.9915541319438
36.51,"[0.9723465025434707, -0.23267695930997273, -0.020092575687189303]",407.8129843203773,124.65512942426466,126.51790760613513,88.20330095775283,90.38069282311217,88.84039021614242,2.4758850722885457,1.5351925344290862,89.73363959128424,-37.8622236927713,1197.481707528498,-2749.5379433076537,-542.1832991779257
36.51,"[0.9762580445773729, -0.21567877984428538, -0.020072227650270037]",373.30266824969164,124.77289121956966,126.95474995421385,88.052865945195,90.38045275752164,88.84570289160906,2.501594444968983,1.315445687889607,89.95466624103948,-38.02139124417441,922.4165447890522,-2358.146137609056,-562.247231654514
36.51,"[0.9798723652986246, -0.19861492578597234, -0.02005639496796853]",384.0457526031845,124.83556104410705,127.26599138523555,87.91353939728046,90.38042490944349,88.84969643280772,2.523565105348272,1.14332460504136,-89.87359408684704,-38.15380955877109,637.3249761002413,-1956.3747443027578,-583.1910650840051
36.51,"[0.9831883637501218, -0.18149059495028103, -0.020045082463073183]",437.33439717112725,124.83794620830952,127.4422743788782,87.78529872291185,90.38062158854528,88.85231225682493,2.541505021634992,1.021272266401734,-89.75303623900402,-38.25901534479342,343.0640978631019,-1544.8991696399548,-604.932363832348
36.51,"[0.9862050298466125, -0.16431100357427111, -0.020038293581482576]",494.33853093595326,124.77559752908786,127.47551739829537,87.66812092991464,90.38105352589396,88.85349608815883,2.555144249064792,0.9515190953770741,-89.68548522843983,-38.33648085379174,40.58783997358913,-1124.4377773996966,-627.3752955066478
36.51,"[0.9889214446823814, -0.14708138472789817, -0.020036030391155812]",573.6235979394759,124.64495731001233,127.35913089962172,87.56198411766023,90.38172923848275,88.85319828719643,2.5642493929102526,0.9360524808155616,-89.67269951340165,-38.38566154423647,-269.05523124080474,-695.7533697206677,-650.4100536854057
36.51,"[0.9913367808111548, -0.1298069867199699, -0.020038293581482576]",669.1029493278455,124.44350403687977,127.08827721475204,87.4668681053178,90.38265512081986,88.85137462175281,2.568625325387007,0.9765793556561835,-89.71635020727987,-38.40596632162343,-584.7244008429526,-259.6580982847472,-673.9145584913638
36.51,"[0.99345030249815, -0.1124930714994603, -0.020045082463073183]",765.647875709813,124.16987509453332,126.66006113547544,87.38275551252194,90.38383472087305,88.84798695153864,2.568124876555629,1.0744890705153858,-89.81801119488027,-38.396778801346265,-905.1906803357173,182.98249660286092,-697.7556933907991
36.51,"[0.9952613659441868, -0.09514491305266926, -0.02005639496796853]",872.8652538027939,123.82394059076061,126.07367478681195,87.30963251889169,90.38526897686577,88.84300382334503,2.5626552379942646,1.23083065801087,-89.9791482072571,-38.35746531833721,-1229.1428220523046,631.2449654969005,-721.7912707230262
36.51,"[0.9967694194817956, -0.07776779579671503, -0.020072227650270037]",961.0867695534714,123.40687228488753,125.33049580274536,87.2474886870568,90.38695570398691,88.83640116137958,2.552172219261339,1.4462722524050193,89.7988958458898,-38.2873177953155,-1555.193146215803,1084.1428304087067,-745.8728431086681
36.51,"[0.9718626386228777, -0.23253791383819034, -0.03753838404566463]",478.96131726825945,125.86629394716839,128.632182877045,88.3783963454085,90.37806353476924,88.85609892063583,2.4926331680028793,0.9121025550260631,-89.64883992842402,-37.98428755796123,1644.3156627507465,-3337.0325836680363,-512.9585720344558
36.51,"[0.9757712010149698, -0.21555268284289947, -0.037518051508990805]",423.450803968185,125.9276918634469,128.9707498008668,88.21489129439881,90.37796123719116,88.86055555003223,2.5156299611252972,0.7222151803997192,-89.46084895323756,-38.12399450019741,1361.96155789126,-2938.4429290460034,-533.3805297084541
36.51,"[0.9793827685046207, -0.19850182728301796, -0.037502230887334884]",447.70267993574123,125.92453591855399,129.16640866439707,88.06259716954072,90.37809340513063,88.86358910510857,2.5344812469458713,0.5842015890015722,-89.32548049645835,-38.23541718830139,1069.049141499739,-2529.074473946143,-554.7227267032176
36.51,"[0.982696240973387, -0.18139054101432475, -0.03749092699981147]",518.4407248594468,125.85183498567979,129.21019328218776,87.92148147027957,90.37847180737427,88.86514207030963,2.5489011601771376,0.5004555327044552,-89.24463544406629,-38.31802919901723,766.5090325497226,-2109.630824710457,-576.8937747597112
36.51,"[0.9857106091054562, -0.164224036300378, -0.037484143289694224]",585.6783596586147,125.70557432706971,129.0947737786299,87.79151225090239,90.37910615757596,88.8651619459549,2.558633508400959,0.47311083910692625,-89.22013951252684,-38.371230021551035,455.374601502564,-1680.859391135283,-599.7876407226148
36.51,"[0.9884249546950945, -0.14700754222480922, -0.037481881823366966]",668.112545119904,125.48286510601686,128.81471977080798,87.6726599506221,90.38000352513546,88.86360174570578,2.5634714355758006,0.5040100052098258,-89.25373156594722,-38.39442297327759,136.77881898169846,-1243.555408725198,-623.2835230724457
36.51,"[0.990838450926341, -0.12974630309849375, -0.037484143289694224]",757.6662849688416,125.18209642411843,128.36672119626763,87.5648977796778,90.38116844421764,88.86042074907108,2.563255711949647,0.594657908153499,-89.34705271011202,-38.38696147804158,-188.0474257624639,-798.5663717904004,-647.2479232322019
36.51,"[0.9929503626248635, -0.11244557686208292, -0.03749092699981147]",863.9288052977349,124.80302963001573,127.74976876893798,87.46820287113162,90.38260217793295,88.85558522139618,2.557886123913162,0.746191387770161,-89.50163023444448,-38.34818408637807,-517.7815850810566,-346.79718889768367,-671.5364163786272
36.51,"[0.9947600464818999, -0.09511063348438413, -0.037502230887334884]",965.7758523898259,124.3468475341554,126.96526557613258,87.38255586193573,90.38430291278004,88.84906920820282,2.5473118715556806,0.959355018940952,-89.71886274851583,-38.277329635915365,-851.0160901219552,110.78428274539434,-695.996857580509
36.51,"[0.9962669512502168, -0.07774675335707766, -0.037518051508990805]",1054.368685483576,123.81618665012851,126.01707120192332,87.30794265875467,90.38626541145562,88.84085528344286,2.5315558258677635,1.2344617947638805,89.99999680184338,-38.17367073906721,-1186.2651313649937,573.141199556084,-720.4706273701354
36.51,"[0.9710827359279155, -0.23232803506520747, -0.054972757848717184]",521.7834971789357,127.07085957781227,130.69485249072457,88.56868144553056,90.37559588566945,88.87062034792129,2.5030582180556804,0.3276969807179848,-89.07935030295963,-38.06505868698131,2094.3772201403544,-3922.3078829307906,-484.3299454555563
36.51,"[0.97498712809223, -0.2153609264062139, -0.05495244700577642]",487.9413281554786,127.06328632154441,130.91217922600495,88.39194814397626,90.37566051762524,88.87408295883583,2.522785159484066,0.17323284037395423,-88.92886921886705,-38.1829841428737,1803.7873207130397,-3515.857122390601,-505.18443820907214
36.51,"[0.9785948422318365, -0.19832826320054286, -0.054936643263880695]",540.9050944143951,126.98122054765396,130.96851658456976,88.22653900839914,90.37598245013801,88.87601538473945,2.537950605796106,0.07503824554198035,-88.83447693179575,-38.27090345324926,1502.100512134892,-3098.2177159412217,-526.9988284741703
36.51,"[0.9819047794020597, -0.18123523376240594, -0.05492535143700287]",615.6026325941853,126.82013537293618,130.85571879194512,88.07241239459,90.3765725408901,88.8763620794203,2.5482830180775227,0.03540668770103973,-88.79807063384517,-38.32820659319814,1190.3297768311254,-2670.1218271421662,-549.6712630305268
