f,att_rot,res_med,G11,G12,G13,G21,G22,G23,G31,G32,G33,O1,O2,O3
34.5,"[-0.58277613505709, -0.8079422188035766, 0.08718570687144574]",1135.664754617031,-117.18490859770851,-2.5563263464996573,-1.3648972730721252,-380408.1455330748,-7.968789873156471,-115.96407128034974,1.484668669047848,406314.9066213506,-1.441607834541878,0.7284893293057311,89.52445769024591,-63943.50859701569
34.5,"[-0.5685659777428588, -0.8180019564425034, 0.08720967956335898]",1117.5397009075768,-117.29571358574569,-2.7572166162699574,-1.3678026475951823,-359629.9078445453,-8.173670272663317,-115.93247728503705,1.488957347297558,376842.9398891636,-1.4328034638797036,0.7130566448088205,89.71053337371343,-63617.13724900367
34.5,"[-0.5541824388050329, -0.8278122024454678, 0.08722833256740455]",894.2123931216049,-117.41405898191638,-2.9590588744365256,-1.3708315517526208,-339092.02638439403,-8.3798653548829,-115.9077561297927,1.493331748383343,347709.4277769432,-1.4241153879410158,0.6976362516550403,89.90275625722052,-63306.63642348032
34.5,"[-0.5396298996089092, -0.8373699685165036, 0.0872416602016967]",855.2705288654317,-117.5398176301743,-3.1616966999684446,-1.3739821151872322,-318796.06603576854,-8.587210779031123,-115.88989532476323,1.4977884985678591,318916.6277658609,-1.415537103819704,0.6822202584727572,90.10095024800883,-63011.9939244127
34.5,"[-0.5249127929989004, -0.8466723432674772, 0.08724965840650892]",837.8378677601497,-117.67284761604188,-3.3649801558635732,-1.3772523885688903,-298743.60835789394,-8.795547788477327,-115.87886318305314,1.5023241022245304,290466.81353460695,-1.407062595574978,0.6668016365597286,90.30493149432827,-62733.191408538936
34.5,"[-0.5100356019482479, -0.8557164931049256, 0.08725232474551056]",786.6697707025883,-117.81299261293884,-3.5687646786136034,-1.3806403559854024,-278936.2669016557,-9.004723285349291,-115.87460831513822,1.5069349462443273,262362.32128134003,-1.3986850314419592,0.6513722412651443,90.51450817241471,-62470.22982090051
34.5,"[-0.49500285819346423, -0.8644996630931954, 0.08724965840650892]",746.0336011300545,-117.96008078441189,-3.7729123829353615,-1.3841438093740759,-259375.73203197747,-9.214588851899636,-115.8770607782408,1.5116171458584793,234605.5668701674,-1.3903981530661917,0.6359249216890722,90.72948027369654,-62223.10537905101
34.5,"[-0.47981914085392263, -0.8730191777936239, 0.0872416602016967]",700.5215990923605,-118.11392629001165,-3.977289440864428,-1.387760479627329,-240063.75766800472,-9.425000697276731,-115.88613188441049,1.5163667248653556,207199.0815945669,-1.3821952253735839,0.6204519313626718,90.94963940619463,-61991.82490754842
34.5,"[-0.46448907503701253, -0.881272442079503, 0.08722833256740455]",658.1739836564147,-118.27432779439576,-4.181767875381556,-1.3914879337426858,-221002.21551933285,-9.635819209201687,-115.9017145516045,1.5211794754183439,180145.5386154528,-1.3740692430009132,0.6049452805027369,91.17476860751337,-61776.40564071717
34.5,"[-0.44901733042928754, -0.8892569419265797, 0.08720967956335898]",654.3577619456323,-118.44106976014578,-4.38622337795289,-1.395323632578877,-202193.08113660273,-9.846908320101118,-115.9236839543014,1.5260510801324616,153447.77074317978,-1.3660137677482531,0.5893979402116833,91.40464217316232,-61576.85747072265
34.5,"[-0.5835557840365346, -0.8090689039860242, 0.06978649955656994]",905.6072717103926,-117.94900698248655,-1.9457101998334272,-1.366924769800184,-338794.14046000625,-7.391848158975906,-117.17379481083246,1.4889695737712763,347367.5104788382,-1.4589643184915397,0.7514477131388425,89.78269563506056,-62957.916012714064
34.5,"[-0.5693304490479653, -0.8191393862928975, 0.06981049785338699]",825.2623544266212,-118.07470200977122,-2.1501254205017326,-1.3700487253855642,-317682.92963560973,-7.600896927914203,-117.15470358096567,1.493488029849444,317421.7572243568,-1.4500237977802657,0.735590354069129,89.98177397594539,-62634.5745976782
34.5,"[-0.5549315472492644, -0.8289601104852102, 0.0698291707804506]",753.2655180137724,-118.20797849757557,-2.3556498367009078,-1.3732984626410767,-296810.7518451125,-7.811422279503703,-117.14240927712122,1.4980943870969716,287812.54482706427,-1.4411984191862846,0.7197407931230743,90.18711044076383,-62327.50164075255
34.5,"[-0.5403634646854055, -0.8385280850752385, 0.06984251264980636]",707.4228244151179,-118.34871679324671,-2.562118007984388,-1.376672067513,-276179.2876613648,-8.023250604954665,-117.13691426833307,1.5027853037171817,258542.28893528922,-1.432482232970522,0.7038919022475771,90.39852985596849,-62036.68421160012
34.5,"[-0.5256306389354614, -0.8478403955652345, 0.06985051939739156]",670.3618952461919,-118.49678178498756,-2.769370810148307,-1.3801677360800495,-255790.22832899797,-8.236214606111163,-117.13820000210897,1.5075572678124918,229613.42878409766,-1.4238686612529703,0.6880356293523402,90.61584885481946,-61762.123648596484
34.5,"[-0.5107375577608757, -0.8568942053352131, 0.06985318858427336]",644.1589605484876,-118.65202312265045,-2.9772555983391595,-1.3837834829128712,-235645.30610425267,-8.450153058242575,-117.14622692157474,1.512406565331835,201028.46287224162,-1.415351312143718,0.6721643865969366,90.83887562243395,-61503.82031506198
34.5,"[-0.49568875773844673, -0.8656867565070117, 0.06985051939739156]",606.1303339063826,-118.81427377655369,-3.185626096269581,-1.3875171752611224,-215746.31869354006,-8.664909635059342,-117.16093602185106,1.5173293308040923,172789.97268921984,-1.4069233542144925,0.6562700583030118,91.06740969294546,-61261.789700974085
34.5,"[-0.4804888228784424, -0.8742153707843684, 0.06984251264980636]",569.4399627225628,-118.98335153694835,-3.3943415206619267,-1.3913665786030096,-196095.1484764759,-8.880333252449914,-117.1822478204087,1.5223214855148852,144900.6641508188,-1.3985781856595825,0.6403449786419276,91.30124169776562,-61036.045892118455
34.5,"[-0.46514238322826595, -0.8824774502687553, 0.0698291707804506]",567.2419623664302,-119.15905821812932,-3.6032663907234945,-1.3953293437366376,-176693.78758626198,-9.096277133610903,-117.21006354386209,1.5273787934109881,117363.3866663565,-1.3903085095857524,0.6243806091989333,91.5401531704378,-60826.61966615894
34.5,"[-0.4496541134620994, -0.8904704782507256, 0.06981049785338699]",579.0601371891014,-119.34117996556736,-3.812269992865051,-1.3994029552267466,-157544.3481577626,-9.312598677236435,-117.24426498363334,1.53249680567934,90181.16648267883,-1.3821074412852272,0.6083692018562086,91.78391635072212,-60633.53795484483
34.5,"[-0.5841576762711299, -0.8099491389426909, 0.05236603459789223]",794.6866507916511,-118.7219673659263,-1.3593096409675052,-1.3691803834117633,-296501.81888468016,-6.839703539012759,-118.37479495541777,1.4935713590389905,287462.0794623857,-1.4765478006969965,0.7745168504124754,90.0601471366898,-61943.62350235092
34.5,"[-0.5699214967830637, -0.820027298351045, 0.05239005118949937]",725.4640893988767,-118.86327802795408,-1.5666686950829352,-1.3725253242537863,-275054.46331430995,-7.05236761103344,-118.3693620993788,1.4983237576153117,257037.91636933174,-1.467477554800747,0.7582415924732934,90.2724726815832,-61623.679565158825
34.5,"[-0.5555116181684613, -0.8298555092449821, 0.052408738351626585]",653.875800007007,-119.01220048829832,-1.7753323968733796,-1.3759983368247242,-253844.57568186856,-7.266707149638073,-118.37061307339789,1.5031665232471398,226948.02097815994,-1.4585211625638683,0.7419692880578214,90.49117889375451,-61320.401859789
34.5,"[-0.5409324298159403, -0.8394307778562554, 0.05242209039198326]",582.8067887747727,-119.16862445700912,-1.9851237213101038,-1.3795977302233204,-232873.95259761723,-7.482538891343136,-118.37856585570316,1.508096287832057,197195.0054648315,-1.4496722881517976,0.725692050743829,90.71609166338557,-61033.79266987198
34.5,"[-0.5261883726875042, -0.8487501874652882, 0.05243010324340857]",541.763428252666,-119.33242214029856,-2.1958743185595555,-1.383321722946933,-212144.4228829179,-7.699685672186327,-118.39321713880744,1.5131094736146982,167781.48703017426,-1.4409246401258158,0.7094021769330644,90.94702823654713,-60763.857350989936
34.5,"[-0.5112839379657836, -0.8578108992896346, 0.05243277446511034]",514.257277382773,-119.50344943520865,-2.40742227133875,-1.3871683964090435,-191657.84655906027,-7.917977208172251,-118.41454085374005,1.518202365959694,138710.15410232122,-1.4322713280704509,0.6930911558128091,91.1837969500869,-60510.62015102432
34.5,"[-0.49622366568597726, -0.8666101533487, 0.05243010324340857]",489.840187747073,-119.68154510111955,-2.6196127288401394,-1.3911357147652923,-171416.15930097766,-8.137248813265403,-118.44248960606886,1.5233710338913113,109983.78136361916,-1.4237056901342446,0.6767510295539152,91.4261969711086,-60274.10051979513
34.5,"[-0.4810121433529137, -0.8751452693044574, 0.05242209039198326]",532.5669283375926,-119.86653164042689,-2.8322961677957754,-1.3952214780779884,-151421.37423497817,-8.357340920529923,-118.47699505739315,1.5286113632441878,81605.26346997637,-1.4152212032207816,0.6603741088395876,91.67401805352968,-60054.3217728821
34.5,"[-0.4656540045436527, -0.883413647277905, 0.052408738351626585]",498.32505004323656,-120.05821409398713,-3.0453297250527886,-1.3994234178240523,-131675.63035589695,-8.578099791815433,-118.51796654315521,1.5339190134103011,53577.67316904599,-1.4068102121245691,0.6439512437906192,91.9270403029007,-59851.33267406824
34.5,"[-0.4501539274960533, -0.8914127686410149, 0.05239005118949937]",576.9592320452233,-120.25638091096438,-3.2585754468722548,-1.4037390373069665,-112181.19373090264,-8.799375166695755,-118.5652941623361,1.5392894859752622,25904.24293448105,-1.398465704868081,0.6274743407499835,92.18503395739539,-59665.17322705039
34.5,"[-0.5845816284186702, -0.8105826555454821, 0.034929618437794824]",732.9617263534948,-119.50108693036891,-0.8014175439815733,-1.371664807872949,-253620.3920822386,-6.316546747428543,-119.56123655830353,1.4984771650615298,226725.1039208334,-1.494308605107791,0.7976243790322668,90.35699774582615,-60901.57644480125
34.5,"[-0.5703389409092885, -0.8206654221503322, 0.034953646008505604]",640.6091053449139,-119.65878394372393,-1.0110954059875428,-1.3752329514610124,-231833.76632924468,-6.532230368263651,-119.57069586936205,1.5034677960672,195817.95761716747,-1.4851164819321285,0.7809400371594999,90.58282629634063,-60585.39282987148
34.5,"[-0.555922474867402, -0.8304981259776468, 0.0349723417134058]",566.6160787704027,-119.82411204856687,-1.2223130000889457,-1.3789317821368516,-210282.8147050075,-6.749828891494712,-119.58668430620789,1.5085514857841031,165242.50470241308,-1.4760361512998632,0.7642524115937352,90.81517015431757,-60286.27910556799
34.5,"[-0.5413366216882227, -0.8400777718905887, 0.03498569985760258]",500.45437915102525,-119.99696991870825,-1.434882543791513,-1.3827597039704422,-188969.4938157659,-6.9691478601717005,-119.60923781477477,1.5137248165449815,135001.5681408732,-1.4670614931990198,0.7475538167333698,91.05385644556254,-60004.24809543041
34.5,"[-0.5265858243639251, -0.8494014418362122, 0.03499371637207582]",444.1980279294346,-120.17723887125665,-1.6486240580645932,-1.386714991815215,-167895.76372161004,-7.189999792354624,-119.63836928494956,1.5189842341803692,105097.98052136782,-1.4581856075987494,0.7308354770931537,91.29870318720972,-59739.32890151861
34.5,"[-0.5116745761302685, -0.8584662957343319, 0.03499638881491757]",409.44884636990275,-120.36478161143621,-1.863366275423775,-1.3907958124422624,-147063.64808398992,-7.41220430084317,-119.6740677838179,1.5243259546304788,75534.63820022625,-1.4494019681514079,0.7140893039503913,91.54951900123305,-59491.54778690865
34.5,"[-0.49660741909791317, -0.867269572342637, 0.03499371637207582]",405.1135958244905,-120.55944314035814,-2.078944893042539,-1.3950001826858895,-126475.23536745469,-7.635587816047886,-119.71629856672473,1.529746001526516,46314.545378765404,-1.440703616595357,0.6973067504308718,91.80610282960458,-59260.94514452548
34.5,"[-0.48138894286885026, -0.8758085900977934, 0.03498569985760258]",422.18563163382646,-120.76105137926912,-2.2952010672374534,-1.3993260158050995,-106132.68860647535,-7.859981507569318,-119.76500571217335,1.5352402038661401,17440.80951054707,-1.4320839562764323,0.6804799138965091,92.06824366040688,-59047.55617827086
34.5,"[-0.4660237831383636, -0.8840807479322735, 0.0349723417134058]",466.72532001387026,-120.96941549727671,-2.511983348537648,-1.403771038134302,-86038.30878079629,-8.08522328034852,-119.82010884661625,1.540804184630827,-11083.264497897666,-1.4235348437603499,0.663598755895247,92.33572026547489,-58851.4530994515
34.5,"[-0.4505166202829529, -0.8920835260666669, 0.034953646008505604]",541.3640948352017,-121.18432670094037,-2.729146078402446,-1.4083328566889668,-66194.53591903113,-8.311155301979086,-119.88150636347763,1.5464333309696272,-39254.19293121495,-1.415049791759886,0.6466558786426436,92.60830095644123,-58672.676128552026
34.5,"[-0.5848275113392251, -0.8109692608191039, 0.017482562377550446]",678.2952730066785,-120.28338154651883,-0.27675753226709165,-1.3743788369200123,-210254.95695000084,-5.826988965546894,-120.72668792438054,1.5036906397958354,165305.60342065303,-1.5121890006241627,0.8206862548320588,90.67344401634686,-59833.06302434931
34.5,"[-0.570582654269115, -0.821053563312068, 0.017506593608334075]",586.9067751532709,-120.45828068504868,-0.4880860370675756,-1.378172475174284,-188126.04885605836,-6.045055811660353,-120.75234895358673,1.5089238473261672,133911.06191912026,-1.5028853835265907,0.803605223985731,90.91304296531159,-59520.97199424515
34.5,"[-0.5561639921951564, -0.830887764935923, 0.017525292161114425]",502.67399960706393,-120.64081651322506,-0.7012336578425389,-1.3820996589868733,-166230.85262124296,-6.265319891869415,-120.78433985623074,1.5142530236211527,102845.38010866007,-1.4936902746851866,0.78651271699845,91.1593044752653,-59226.3742347172
34.5,"[-0.5415759171814934, -0.840468870097588, 0.017538652340131182]",443.82151265069194,-120.83089882047578,-0.9159993621240584,-1.3861588756572347,-144571.47896122787,-6.487575297432604,-120.82271545113812,1.5196747870435547,72111.63500427191,-1.484597869539393,0.7694012470394733,91.41205708963147,-58949.288387238004
34.5,"[-0.5268228728970933, -0.8497939602996164, 0.017546670075744397]",362.59133305444436,-121.02841710671288,-1.13219310105181,-1.390348442134772,-123150.08367460624,-6.711623198095866,-120.86750651047946,1.5251855020700038,41712.89931681486,-1.4756013643737078,0.7522621065308179,91.67111977995498,-58689.75706084133
34.5,"[-0.511909353262161, -0.8588601950291986, 0.017549342925674127]",346.36653536387655,-121.23324286601581,-1.3496317626259635,-1.3946666280275872,-101968.84515666451,-6.937273150481935,-120.91871742243275,1.5307813815715288,11652.328092163634,-1.466694260969305,0.7350870931655735,91.93630162238608,-58447.819572158834
34.5,"[-0.49683990107924775, -0.8676648126234096, 0.017546670075744397]",345.10114503904356,-121.44522894046922,-1.5681394961773492,-1.3991115685171513,-81030.00524040901,-7.164339764136292,-120.97633058514434,1.5364584121460207,-18066.87103016084,-1.4578691962173786,0.7178668769490707,92.20740148715517,-58223.53837349668
34.5,"[-0.4816191066494696, -0.8762051311104375, 0.017538652340131182]",374.49635107722895,-121.66420776761825,-1.787549753577896,-1.4036811478352054,-60335.93650151271,-7.392646820487546,-121.04029996468441,1.5422123657292808,-47441.28333658527,-1.4491192212935928,0.7005929361316737,92.48420773241698,-58016.97002564656
34.5,"[-0.46625160637425705, -0.8844785490265394, 0.017525292161114425]",488.92971373875145,-121.88999400243718,-2.007700781974411,-1.4083732594066265,-39889.103253224355,-7.622021702076083,-121.11055879494947,1.548038758702235,-76467.3802687215,-1.4404373642019423,0.6832568158958808,92.76649791553773,-57828.176268847776
34.5,"[-0.45074208134306204, -0.8924825462084719, 0.017506593608334075]",596.4780717247967,-122.1223819374934,-2.228438926706234,-1.4131855183621316,-19692.1474141208,-7.852298705828409,-121.18701434825302,1.5539329496018037,-105141.38881574849,-1.4318154044487417,0.6658484334506288,93.0540385168814,-57657.24858372383
34.5,"[-0.5848952501344746, -0.8111088369998444, 3.0180959448487116e-05]",644.1285970072751,-121.06557716081036,0.20950390873416042,-1.3773235532233454,-166527.8055592568,-5.376071833370896,-121.86410602436867,1.5092159556360818,103376.92574438776,-1.5301245689076917,0.8436087257272796,91.00969336952895,-58739.72475913324
34.5,"[-0.5706525626250929, -0.8211916036046945, 5.4208530159267215e-05]",552.6584344117628,-121.25853695633263,-0.0027678843259183253,-1.3813450222690067,-144053.81688082588,-5.595847097485609,-121.90735125811243,1.5146960933961087,71490.85647397935,-1.5207205219232005,0.8261443581425433,91.26334205286385,-58432.064568838134
34.5,"[-0.5562360965832064, -0.8310243074320091, 7.290423505946012e-05]",469.85311562656716,-121.45912461597624,-0.21718473600035873,-1.3855031039295693,-121811.44858184534,-5.818149776597136,-121.95667640429298,1.5202754156922267,39930.66560028353,-1.511421778139568,0.8086601274505612,91.52381369111733,-58142.31139876487
34.5,"[-0.5416502434040271, -0.840603953344951, 8.626237925624461e-05]",417.2757028795218,-121.66726118582737,-0.4335324998807213,-1.389796339675016,-99803.00269132546,-6.042759684631382,-122.01215943014286,1.5259504854017383,8699.669724914569,-1.5022216857740482,0.7911471966642424,91.79093846651097,-57870.51672876932
34.5,"[-0.5268994460797295, -0.8499276232905745, 9.427889372948944e-05]",352.38808399034605,-121.88284629950569,-0.6516087135882201,-1.3942232256914446,-78030.82589947643,-6.269466260320351,-122.07384988736332,1.53171767766848,-22198.776811464195,-1.4931138549557912,0.773597244414295,92.06453650934283,-57616.73031807948
34.5,"[-0.5119881978460727, -0.8589924771886941, 9.695133657123059e-05]",346.6901205453205,-122.10576065750112,-0.8712181444743966,-1.3987820412869811,-56497.28382665528,-6.498067234735946,-122.14177035460969,1.5375731742093977,-52761.254727963686,-1.4840915927894718,0.7560016656134867,92.34441754497873,-57381.01236782213
34.5,"[-0.4969210408137176, -0.8677957537969992, 9.427889372948944e-05]",353.10211173555376,-122.33586433521647,-1.092174715409402,-1.403471011707739,-35204.825804850465,-6.72836821954783,-122.21591650915069,1.543512898229288,-82984.23182811472,-1.4751473228155472,0.7383506682810267,92.63038054961376,-57163.44539494235
34.5,"[-0.48170256458465466, -0.8763347715521557, 8.626237925624461e-05]",397.3551469996298,-122.57299687183425,-1.3143006606794665,-1.4082881488690984,-14156.011712638749,-6.96018116909987,-122.29625891649901,1.549532567596412,-112864.04957506376,-1.4662745618216784,0.7206362101821853,92.92221341516955,-56964.09161778032
34.5,"[-0.466337404854168, -0.8846069293866358, 7.290423505946012e-05]",529.7913961986518,-122.81697911641147,-1.5374231959053628,-1.4132313348265968,6646.5124674992185,-7.19332462990791,-122.38274217528374,1.555627655769346,-142396.86474944343,-1.457465218296548,0.7028481194937873,93.21969262569151,-56783.054535788804
34.5,"[-0.4508302419987573, -0.8926097075210291, 5.4208530159267215e-05]",618.2327484463901,-123.06760730128067,-1.7613825586163583,-1.4182983444260824,27199.83230847317,-7.427623383738855,-122.47528500316542,1.5617933964733248,-171578.6095672144,-1.4487122917845312,0.6849778948291954,93.52258294894577,-56620.413646624285
34.5,"[-0.5847848241705258, -0.8110013415714471, -0.017422209652066086]",607.5765656479417,-121.84410974585582,0.6517575415176543,-1.3805004680269763,-122579.53544006642,-4.9692693584539365,-122.96583341899742,1.515057795352762,41138.37945769914,-1.5480416357495792,0.8662846060549709,91.36596392464327,-57623.63272687691
34.5,"[-0.5705486446824596, -0.8210795009798012, -0.017398193060458953]",516.4684538700985,-122.05602822604847,0.439283625604097,-1.3847520027375084,-99758.03154588507,-5.190046072192849,-123.0281097681207,1.520789285964647,8757.149105510574,-1.5385518148639161,0.8484554050628396,91.63395395705376,-57320.68642488807
34.5,"[-0.5561387660678572, -0.8309077118737382, -0.017379505898331735]",465.5117871642754,-122.27554995493666,0.22428904354655677,-1.3891434477086022,-77165.980027015,-5.413728575913362,-123.0961655571458,1.5266234397894476,-23301.31398936998,-1.5291620948400138,0.8305947944734414,91.90894104753079,-57036.093481674914
34.5,"[-0.5415595777153361, -0.8404829804850116, -0.017366153857975054]",422.0028915039138,-122.50260845430431,0.007002383029155908,-1.393673497993186,-54805.89098342599,-5.6400840756005906,-123.17009983378527,1.5325567924594292,-55033.36054186976,-1.519866384305644,0.8126945995499026,92.19075726157354,-56769.91142783713
34.5,"[-0.5268155205869002, -0.8498023900940443, -0.017358141006549747]",389.52594662366494,-122.73711361823831,-0.2123617268484426,-1.3983406811843235,-32680.345039738062,-5.868888713178655,-123.24998356006174,1.5385857252588173,-86435.3406207704,-1.5106578527501178,0.7947457045733687,92.47922412230521,-56522.218285412775
34.5,"[-0.5119110858651795, -0.8588631019183908, -0.017355469784847977]",408.91963610506355,-122.9789561866094,-0.43359518535343966,-1.4031433958650104,-10791.917190591546,-6.09992824406332,-123.33585801975107,1.5447063743362,-117503.52132561174,-1.5015304686553612,0.7767402864329351,92.77415222613617,-56293.076658550744
34.5,"[-0.49685081358537325, -0.8676623559774561, -0.017358141006549747]",468.9045459716682,-123.2280046209198,-0.6565004210638413,-1.4080799329629925,10856.721288608967,-6.332996374331915,-123.42773673002338,1.550914609236081,-148234.06955057604,-1.4924765419908712,0.7586682137757323,93.0753408628225,-56082.59292002343
34.5,"[-0.4816392912523096, -0.8761974719332135, -0.017366153857975054]",523.3924485027889,-123.48410645177539,-0.8808875564352208,-1.4131483944855765,32262.805728497195,-6.5678946455197025,-123.52560506063534,1.557206096819574,-178622.9964414337,-1.4834886255154793,0.7405198818927908,93.3825776467948,-55890.86738637657
34.5,"[-0.4662811524430486, -0.8844658499066611, -0.017379505898331735]",593.8936024638923,-123.74708596068844,-1.1065770730921016,-1.4183467549381186,53423.389348465855,-6.804431474566419,-123.62942110819914,1.5635762558249535,-208666.1272523595,-1.4745600374372028,0.722287001369964,93.69563815639363,-55717.98769121407
34.5,"[-0.4507810753954492, -0.8924649712697711, -0.017398193060458953]",673.0529183667837,-124.01674787436073,-1.3333939083804098,-1.4236728161444219,74335.42344834839,-7.042422020485792,-123.73911538610328,1.570020226041033,-238359.0517196525,-1.4656824682326255,0.703959032408791,94.01428559294855,-55564.08182300833
34.5,"[-0.5844962670841966, -0.8106468072780605, -0.034869293289747916]",638.9769878337454,-122.6151240929923,1.0439500258281733,-1.3839112742618842,-78570.18101985261,-4.612484728366626,-124.02360257718384,1.5212214790751803,-21183.27352128928,-1.5658605339327618,0.8885980848947302,91.7424842865358,-56487.25284244224
34.5,"[-0.5702709320956272, -0.8207172895849338, -0.034845294992930875]",565.2094155679462,-122.84693682373837,0.8320454387142234,-1.38839511317393,-55399.2012094767,-4.833529600781399,-124.10641331169084,1.5272087800346936,-54062.57974872741,-1.5563001818805802,0.870423291608285,92.02511990365296,-56189.30872579478
34.5,"[-0.5558720302969263, -0.8305380137772467, -0.03482662206586726]",516.9129284734825,-123.08631020156635,0.6171905692999857,-1.3930224457545974,-32455.51861850483,-5.057911117857557,-124.19464710804287,1.5333024975781488,-86622.23223335095,-1.5468342613985528,0.8522046416220892,92.31494098768911,-55910.16413155508
34.5,"[-0.5413039477330674, -0.8401059883672748, -0.034813280196511504]",496.1036226833503,-123.33319089014599,0.39962889762065795,-1.3977920268743775,-9741.883819220946,-5.285382430963228,-124.28842663103424,1.5394991723267482,-118858.23222286857,-1.537456351295666,0.833933315915178,92.61178176165144,-55649.90470173966
34.5,"[-0.5265711219831233, -0.8494182988572709, -0.034805273448926304]",500.21621682160526,-123.58750312930836,0.17959262791004893,-1.4027024973510163,12738.947387645865,-5.515706333046833,-124.38784468148772,1.5457951730024433,-150766.5821738211,-1.5281604427528976,0.8156011504208063,92.91546540726331,-55408.61215104804
34.5,"[-0.5116780408085376, -0.8584721086272494, -0.034802604262044505]",556.7543402979466,-123.84914334912716,-0.04270411966115823,-1.407752366887033,34984.029960664164,-5.748655996145488,-124.49296253388788,1.5521865740357,-182343.1996684504,-1.5189396513253697,0.797198931766033,93.2258036430302,-55186.388246165305
34.5,"[-0.49662924078610865, -0.8672646597990481, -0.034805273448926304]",601.0305660296428,-124.11799380492656,-0.26704476632807794,-1.412940026689942,56990.565546228034,-5.984013190205557,-124.60381191530836,1.5586692402683908,-213583.89853622502,-1.50978646548668,0.7787166258201227,93.54259631049483,-54983.35444715531
34.5,"[-0.48142930592610433, -0.8757932740764047, -0.034813280196511504]",648.1073730765642,-124.39390741085334,-0.49323158568297487,-1.4182636341724424,78755.47057108079,-6.221568234038358,-124.72039449957565,1.5652387774462733,-244484.32841019536,-1.50069418928927,0.7601455738791194,93.86563096446802,-54799.61520095415
34.5,"[-0.4660828662759279, -0.8840553535607918, -0.03482662206586726]",701.693690420315,-124.67671611120178,-0.7210726933913952,-1.423721249399953,100275.57079819824,-6.461118966153705,-124.84268282454047,1.571890510728313,-275039.9429495309,-1.4916551751712177,0.7414758251593196,94.1946824769107,-54635.30138148416
