f,att_rot,res_med,G1,G2,G3,th1,th2,th3,ph1,ph2,ph3,O1/G1,O2/G2,O3/G3
34.5,"[-0.5119093610234757, -0.8588602080508093, 0.01754934319174842]",346.36606923454497,121.24877636039491,121.12722638953268,91.9509387624142,90.65906047010552,89.27588825069245,1.0223280071718361,0.6378204037449002,86.71646115733768,-26.619395935018623,-840.9885581456242,96.19908010004941,-635.6413944682591
34.5,"[-0.581818966821428, -0.8065694265945698, 0.10455835657542135]",1322.5902463898988,116.48369708227439,115.07974310456314,89.29941060847577,90.67049312728658,89.2627873085514,1.0200563007837158,1.5680566592251293,85.73049603075452,-26.3537378060998,-3616.55081371759,4033.711058431519,-726.7655059915604
34.5,"[-0.5676283157331097, -0.8166153552720141, 0.10458229636011662]",1290.3701625998608,116.58582757452594,115.05198028260047,89.47243526968764,90.67122734193832,89.26058585738616,1.008864741623954,1.6634596972424385,85.6294685109256,-26.004649556211433,-3437.9890162452007,3782.600352336559,-721.6826239430711
34.5,"[-0.5532645210214555, -0.8264121347896637, 0.10460092375925839]",1188.9168367305256,116.69579448614725,115.03156247522253,89.65151283958987,90.6719748476189,89.25838898592461,0.9977585718717902,1.7589893026221892,85.52807155360787,-25.647790627677,-3261.5894896993377,3534.098446168966,-716.7436945028714
34.5,"[-0.5387319580374799, -0.8359567809535738, 0.10461423309876045]",1011.3258236599034,116.81346097516106,115.01845571611396,89.83646627387068,90.67273526442692,89.25619857034404,0.9867368629568009,1.8545558948769356,85.4264007468748,-25.282887897827624,-3087.3978448322086,3288.273669872397,-711.9500668703694
34.5,"[-0.5240350535406477, -0.8452463863720618, 0.10462222032446902]",957.0944509615014,116.93867597455896,115.01260626065107,90.02711122508344,90.67350831259911,89.2540164042494,0.9757998642006847,1.9500734262889003,85.32454798958663,-24.909695754114754,-2915.458250940494,3045.193910302286,-707.3028699565637
34.5,"[-0.509178284350441, -0.8542781213413269, 0.10462488300339783]",903.9088306601377,117.0712732979652,115.01394234185334,90.22325582598688,90.67429369132668,89.25184424851884,0.9649470099024091,2.045459970303336,85.2226021701031,-24.527929792115888,-2745.8136477775442,2804.9263728861943,-702.8034615982386
34.5,"[-0.4941661759826758, -0.863049234707405, 0.10462222032446902]",863.9809193812616,117.21107211937239,115.02237342500352,90.4247004922074,90.6750911936757,89.24968379254702,0.9541779916440339,2.1406373369437866,85.12064877959303,-24.137301669898907,-2578.5057928898864,2567.5378017419957,-698.453127832074
34.5,"[-0.47900330127098645, -0.8715570547041972, 0.10461423309876045]",825.0798110335019,117.35787726508464,115.03779119326434,90.63123775389742,90.67590060630717,89.24753670197536,0.9434924560580539,2.2355307633510315,85.01877026551519,-23.737507379448836,-2413.5752516471402,2333.0943684304,-694.2532020209289
34.5,"[-0.4636942789738962, -0.8797989897673152, 0.10460092375925839]",785.7807826299338,117.5114787875083,115.06006976244477,90.84265209367392,90.6767217256482,89.24540458462376,0.9328902828593383,2.3300692042527102,84.91704606087606,-23.328239177886427,-2251.0615698253628,2101.6617020281947,-690.2049934631159
34.5,"[-0.4482437723678985, -0.8877725293234975, 0.10458229636011662]",758.7131333774221,117.67165205166071,115.08906485232251,91.05871977915568,90.67755443420428,89.24328899402221,0.9223709302397894,2.424185231970717,84.81555218011847,-22.909157449711333,-2091.0033370019555,1873.3050893803693,-686.3099185947984
34.5,"[-0.58277613505709, -0.8079422188035766, 0.08718570687144574]",1135.664754617031,117.22073430928995,116.24702869756891,89.53902754991343,90.66715688900757,89.26821732639465,1.0336297892034072,1.2496787001888434,86.06894291961423,-26.808891144698762,-3245.2291633778545,3495.271330146677,-714.1412001752024
34.5,"[-0.5685659777428588, -0.8180019564425034, 0.08720967956335898]",1117.5397009075768,117.33608802555626,116.22979467053153,89.72480801729789,90.6679197786474,89.26599452698706,1.0220443836312616,1.3465776627869364,85.96710808589718,-26.457939040075065,-3064.9556662074547,3242.223226474536,-709.025058451382
34.5,"[-0.5541824388050329, -0.8278122024454678, 0.08722833256740455]",894.2123931216049,117.45933958257471,116.21987830883405,89.91674139793433,90.66869646735408,89.26377516126405,1.0105467270291684,1.4436576502591667,85.86484109442674,-26.099004622301944,-2886.8885828019665,2991.8240565780497,-704.0583926780811
34.5,"[-0.5396298996089092, -0.8373699685165036, 0.0872416602016967]",855.2705288654317,117.59036049528073,116.21725946577182,90.11465144674047,90.66948657540402,89.26156118472817,0.9991362411423322,1.5408242808219157,85.76224118284688,-25.7318126280003,-2711.0731244723315,2744.1416983317167,-699.2424973385602
34.5,"[-0.5249127929989004, -0.8466723432674772, 0.08724965840650892]",837.8378677601497,117.72900654324484,116.22189798486455,90.31835417989916,90.6702897739759,89.25935448231229,0.9878129374487343,1.6379873342794178,85.65940419481751,-25.356096004649153,-2537.5531241585554,2499.2434177286805,-694.5785491571828
34.5,"[-0.5100356019482479, -0.8557164931049256, 0.08725232474551056]",786.6697707025883,117.87511814433222,116.23373325573183,90.52765762631881,90.67110578966793,89.257156860298,0.9765761284423808,1.7350603059333034,85.55642237735624,-24.971551090163526,-2366.3710483845466,2257.196030210121,-690.0678915030134
34.5,"[-0.49500285819346423, -0.8644996630931954, 0.08724965840650892]",746.0336011300545,118.02851935273658,116.2526853397775,90.74236165245625,90.67193434978961,89.25497012651915,0.9654258074487525,1.8319611503425146,85.45338476143476,-24.577884625120923,-2197.568294971275,2018.0657864760203,-685.7117695191342
34.5,"[-0.47981914085392263, -0.8730191777936239, 0.0872416602016967]",700.5215990923605,118.18901934650077,116.27865483105198,90.96225773559608,90.67277523837487,89.25279599778426,0.9543616194264635,1.9286110733769934,85.3503770438559,-24.174776865911415,-2031.1849526748128,1781.9184604054674,-681.5115021412807
34.5,"[-0.46448907503701253, -0.881272442079503, 0.08722833256740455]",658.1739836564147,118.35641104920975,116.31152322461634,91.1871287831269,90.67362825471977,89.25063616862752,0.9433830871119925,2.024935507638424,85.24748168873052,-23.761888567167844,-1867.260197907196,1548.8193570258957,-677.46848118929
34.5,"[-0.44901733042928754, -0.8892569419265797, 0.08720967956335898]",654.3577619456323,118.53047240894914,116.35115356927237,91.41674898151567,90.67449323483002,89.2484922527551,0.9324904032020179,2.120863109543483,85.1447781387459,-23.338889380148988,-1705.8320702460728,1318.8332563614943,-673.5839783929902
34.5,"[-0.5835557840365346, -0.8090689039860242, 0.06978649955656994]",905.6072717103926,117.97297368322413,117.41616004608582,89.79769309980149,90.66388741683808,89.27340530432538,1.047176794733226,0.9450768164219134,86.39030879106986,-27.250984309115662,-2871.7945295650634,2958.4301713026257,-701.1083897527568
34.5,"[-0.5693304490479653, -0.8191393862928975, 0.06981049785338699]",825.2623544266212,118.10222405835586,117.41051363377987,89.99646276405119,90.66467647865915,89.27116519641616,1.0351988961753216,1.0432336114810736,86.28790146495693,-26.898469411960725,-2689.8979436546297,2703.5207274064105,-695.967071082458
34.5,"[-0.5549315472492644, -0.8289601104852102, 0.0698291707804506]",753.2655180137724,118.23942327034554,117.4121231222311,90.20149649172836,90.6654800311789,89.26892715550731,1.0233102595944934,1.141639786955583,86.18498617147932,-26.53774314939734,-2510.2520262338985,2451.301766576855,-690.9807937218435
34.5,"[-0.5403634646854055, -0.8385280850752385, 0.06984251264980636]",707.4228244151179,118.38445185613027,117.4209844884882,90.41261897145914,90.66629760813362,89.26669320204964,1.0115109997394003,1.2401961366903211,86.0816662849871,-26.168539528784137,-2332.9016887876355,2201.8405829380213,-686.1507267164051
34.5,"[-0.5256306389354614, -0.8478403955652345, 0.06985051939739156]",670.3618952461919,118.53717379397392,117.437071913803,90.62964668733538,90.66712888962206,89.26446530079362,0.9998006881165914,1.3388074972403299,85.97804149969284,-25.79056065569187,-2157.8903911913712,1955.2039661941706,-681.4781465679833
34.5,"[-0.5107375577608757, -0.8568942053352131, 0.06985318858427336]",644.1589605484876,118.69743678244868,117.46033774124638,90.85238768820234,90.66797355979459,89.26224537290977,0.9881792163012657,1.4373829286135793,85.87420778866104,-25.403507152869913,-1985.2602759750293,1711.4582397599404,-676.9642700656129
34.5,"[-0.49568875773844673, -0.8656867565070117, 0.06985051939739156]",606.1303339063826,118.86507086014265,117.49071400241868,91.08064136739945,90.66883133201932,89.26003527767321,0.9766461705717836,1.5358357756437846,85.77025788074076,-25.007055117564377,-1815.052286868936,1470.6691856997545,-672.6104338007171
34.5,"[-0.4804888228784424, -0.8742153707843684, 0.06984251264980636]",569.4399627225628,119.03988994568154,117.52811146965439,91.31419822890025,90.66970196294152,89.25783683368557,0.9652014861202729,1.6340833210102317,85.66628091469538,-24.60087689312657,-1647.3061976615993,1232.9021741171427,-668.4179139274423
34.5,"[-0.46514238322826595, -0.8824774502687553, 0.0698291707804506]",567.2419623664302,119.22169109726444,117.57242082914769,91.55283966848971,90.67058525107153,89.25565179610098,0.953844575743539,1.732046789675882,85.56236279766696,-24.184610296906015,-1482.0607387804134,998.2220816640754,-664.3881269702878
34.5,"[-0.4496541134620994, -0.8904704782507256, 0.06981049785338699]",579.0601371891014,119.41025486407578,117.62351258203061,91.79633780680676,90.67148101071534,89.25348188029848,0.9425754063930767,1.8296511682461196,85.45858613203563,-23.75789643277969,-1319.3535876553879,766.6933634530469,-660.5224064869918
34.5,"[-0.5841576762711299, -0.8099491389426909, 0.05236603459789223]",794.6866507916511,118.73764320070707,118.58163593340802,90.07558033141686,90.66070029569646,89.27832334748001,1.0606405205558798,0.6559805587808052,86.69312281492948,-27.6790652661223,-2497.1172653603294,2424.170295844257,-687.684978264259
34.5,"[-0.5699214967830637, -0.820027298351045, 0.05239005118949937]",725.4640893988767,118.88152564682446,118.58872942576645,90.28758355794879,90.66151283872809,89.27607022805637,1.0482732384705196,0.7551390819785228,86.59038624098093,-27.325273616409973,-2313.685510156112,2167.4733983066326,-682.5266236703216
34.5,"[-0.5555116181684613, -0.8298555092449821, 0.052408738351626585]",653.875800007007,119.03339464876757,118.60297880646712,90.50597361493632,90.66234062722938,89.27381753465406,1.0359965678338388,0.8546309470363526,86.48705206989351,-26.96305130741877,-2132.5492432681517,1913.5102951207245,-677.5287797099529
34.5,"[-0.5409324298159403, -0.8394307778562554, 0.05242209039198326]",582.8067887747727,119.19314183736336,118.62439713957195,90.73057624293654,90.66318322665673,89.27156738194753,1.023810360707774,0.9543509687876361,86.38322778429051,-26.59210736498983,-1953.7529509488813,1662.347798765328,-672.6926599303233
34.5,"[-0.5261883726875042, -0.8487501874652882, 0.05243010324340857]",541.763428252666,119.36064014943328,118.65297520166287,90.961208546976,90.66404026241393,89.26932184740419,1.011714630926325,1.0541991088073395,86.27901740698107,-26.21214271837536,-1777.3398552263473,1414.052085461932,-668.0194593018084
34.5,"[-0.5112839379657836, -0.8578108992896346, 0.05243277446511034]",514.257277382773,119.53574505170411,118.68868011354415,91.19767871356241,90.66491139142124,89.26708292437257,0.9997089204903837,1.1540794969760066,86.17452092329667,-25.822827961370546,-1603.351754541375,1168.6889935048853,-663.5105301427537
34.5,"[-0.49622366568597726, -0.8666101533487, 0.05243010324340857]",489.840187747073,119.71829378677809,118.73145674857871,91.43978577429012,90.66579631659516,89.2648525658332,0.9877931564424842,1.2539008467905182,86.06983478905461,-25.423832540173382,-1431.829287562977,926.3238603777658,-659.1671230352143
34.5,"[-0.4810121433529137, -0.8751452693044574, 0.05242209039198326]",532.5669283375926,119.90810628168748,118.7812281372413,91.68731935822181,90.6666947601176,89.26263266775153,0.9759675183046262,1.3535757114726892,85.96505202578929,-25.014817185434467,-1262.8118225740293,687.0215500355716,-654.9904849791739
34.5,"[-0.4656540045436527, -0.883413647277905, 0.052408738351626585]",498.32505004323656,120.10498403677632,118.83789419668503,91.94005942476026,90.66760651604368,89.26042507902045,0.9642312691842534,1.453021226241536,85.86026168840021,-24.59539517859077,-1096.3377699261646,450.84670618928334,-650.9820969068218
