f,attG1,G2,G3,th1,th2,th3,ph1,ph2,ph3,O1/G1,O2/G2,O3/G3
234.61,0,138.86806340722998,151.04909710938566,76.19452735289403,87.1415757299183,86.50622237257238,1.4775595008308036,16.209857911585758,-66.27321771679418,-35.18255657434239,5792.251408917182,-9047.771634242272
234.61,100,126.32575565456317,134.52134917057003,70.75588013266658,87.09527408017848,86.36505539233089,1.3518198616045745,17.725220565071066,-67.73810817526375,-35.095685978224815,-2649.2910695898454,2573.022609965109
234.61,200,112.38405356646571,101.72892902332427,71.33312318436109,86.70259345704872,85.14620195444135,0.8648675905321433,29.71205506950192,-81.00788342707664,-35.05101073038217,-4262.802095092467,5519.236219273261
234.61,300,125.20630217107049,119.49760322034308,76.96632557209136,86.78811036298065,85.52804424203961,1.0545202711634152,26.09640115388639,-76.4195699225795,-35.20713730342632,2691.0310685251757,-5599.788190140509
