f,att_rot,res_med,G1,G2,G3,th1,th2,th3,ph1,ph2,ph3,O1/G1,O2/G2,O3/G3
36.5,"[0.9977268108911763, -0.060620925275613864, 0.029433955252738668]",2676.8460133517906,121.4628521954118,121.20869905086147,90.62157865183868,92.10837171565854,90.130963644213,2.2996723000715065,2.3818049248738085,88.64304118905982,41.191179584922985,-881.4560703864528,142.46838816281326,-1100.9885062810645
36.5,"[0.9823216792885655, -0.14666912799327095, 0.11632835120204472]",2747.0666275768167,121.57949012996401,122.37672479568643,89.93952374130501,92.08365904957222,90.12117039832096,2.278402125390936,1.6845549032888052,89.38792739483146,36.8678282298742,-2019.0016518965185,1723.213011153009,-1083.0713842637906
36.5,"[0.9847339212181178, -0.12945066955181483, 0.11636850327720492]",2751.1898072152144,121.37779946273945,122.07108809516018,89.88454137920603,92.08518334826921,90.12062077081305,2.276963794777043,1.771871619576608,89.30564078936528,37.20615033589914,-2190.6533406502676,1961.8700989297454,-1084.5730956559726
36.5,"[0.986845423667476, -0.11219273179104486, 0.1163997453597842]",2755.5864324936697,121.15542345266829,121.71938863209766,89.8327181410812,92.0870513950457,90.12022272769984,2.275552505320692,1.8767601597503945,89.20472356880698,37.53376489998922,-2365.1889792285815,2205.3919391780673,-1085.8650486482288
36.5,"[0.9886555434525397, -0.09490057164598431, 0.11642206793314154]",2760.3420895618906,120.91433354154282,121.32521494770408,89.78413807098381,92.08923816989882,90.11996939944292,2.274162485429846,1.9982315204891334,89.08608195412245,37.85073728810094,-2542.2054281960313,2453.3632669110175,-1086.9514742844408
36.5,"[0.9901637291932872, -0.07757945647612632, 0.11643546419760485]",2766.3738859599994,120.65648463017673,120.8921233136008,89.73888191505948,92.09171874161663,90.11985399658845,2.2727880733596693,2.1353142038119874,88.95059241190563,38.15709807519782,-2721.3123594773065,2705.379145329418,-1087.8364898160785
36.5,"[0.9913695214817317, -0.06023466246094502, 0.1164399300725422]",2772.1499529471134,120.38379714858179,120.42361307474454,89.6970272132201,92.09446877868338,90.11986975685402,2.271424367838947,2.2870591172352737,88.79910206361691,38.452981821426356,-2902.1332597180353,2961.0448043651063,-1088.5248846223242
36.5,"[0.9922725530218615, -0.04287147299272023, 0.11643546419760485]",2778.5692859701257,120.09814593679123,119.92310237882405,89.65864823016389,92.09746436081046,90.12001036323213,2.2700666850021367,2.452540696031131,88.63242791832813,38.73857928122923,-3084.305416304717,3219.9757176167227,-1089.021464160165
36.5,"[0.9928725487415215, -0.02549517706716497, 0.11642206793314154]",2785.752146834143,119.80134902265385,119.39391195323883,89.62381597099314,92.10068234466384,90.12026953274398,2.268710948960177,2.630859088178317,88.45135818696819,39.0140828880577,-3267.4805422004533,3481.7972414901383,-1089.3313097873822
36.5,"[0.9931693258762033, -0.008111067672346109, 0.1163997453597842]",2793.8364803219174,119.4951600969215,118.83924951948744,89.59259813786585,92.10410015476394,90.1206413509465,2.2673531151740773,2.8211406128853027,88.25665253751349,39.27966422402216,-3451.324771870568,3746.1446057553558,-1089.4593475844506
36.5,"[0.9931627940247166, 0.009275559823611022, 0.11636850327720492]",2802.9602014837883,119.18125693428584,118.26220032718803,89.56505923678701,92.10769623995488,90.12111980095291,2.2659902861511347,3.0225424382315396,88.04904384668527,39.53565562495008,-3635.519130213315,4012.6625416622765,-1089.4109280387815
36.5,"[0.9841866682211222, -0.14690200993080405, 0.09897677290201315]",2736.8913138181038,121.87283397762081,122.6814610045117,90.12354473649577,92.08529596117287,90.12289652397138,2.2829039838301504,1.6515103012589418,89.4092248100168,37.46335348560694,-1597.8565643742954,1140.1917057610465,-1084.4022207985006
36.5,"[0.9866022259771113, -0.129659883291311, 0.0990169801695281]",2736.5293486813057,121.64540660038918,122.33765117921588,90.05977516885514,92.08702004081731,90.12242535339072,2.281614015227588,1.747831529642174,89.31789595471628,37.79563981148224,-1772.5023298579786,1382.1576145112042,-1086.0410560996252
36.5,"[0.9887166308615682, -0.11237822306490801, 0.09904826519693893]",2743.579282523384,121.39769668353959,121.94852882927182,89.99914292381169,92.0890816589028,90.12210535564618,2.2803426321933777,1.8614996936375645,89.20812794026538,38.11673279464026,-1950.1139431485594,1629.0443826493968,-1087.4643229929982
36.5,"[0.9905292388062827, -0.09506229341271119, 0.09907061845452325]",2744.7954719217896,121.13173900886022,121.51778990612762,89.94173318055039,92.09145513143467,90.12192944295793,2.2790840534660592,1.9915081874466463,89.08083502080892,38.42669723724027,-2130.277475451578,1880.4300470397038,-1088.6764842987975
36.5,"[0.9920394976733156, -0.07771736893463581, 0.09908403313326222]",2752.666929300185,120.84953910255365,121.04908293011299,89.88762771253613,92.09411514312072,90.12189069355892,2.2778327404889587,2.136872310199786,88.93690107393539,38.72567425267819,-2312.5930946190547,2135.9034600791883,-1089.6825076989783
36.5,"[0.9932469474231858, -0.060348733062701956, 0.09908850514691478]",2757.675556222028,120.5530602754311,120.54597977239374,89.83690490242805,92.09703689754252,90.12198236462898,2.2765838540667898,2.2966308854601802,88.77717793961317,39.01383305900293,-2496.6752518159033,2395.064413201638,-1090.4874556760446
36.5,"[0.9941512202550025, -0.042961676451649944, 0.09908403313326222]",2763.386280024712,120.24421059884138,120.01196183804544,89.78963971658948,92.10019618835068,90.12219787459317,2.2753327849661735,2.4698488988917178,88.60248870636262,39.291377508869196,-2682.1532344774732,2657.523097627015,-1091.0968200758866
36.5,"[0.9947520407185013, -0.02556149536735572, 0.09907061845452325]",2769.943452841955,119.92483396322072,119.4503961376675,89.74590373017793,92.10356958715975,90.12253091484448,2.274075664870955,2.65561838131516,88.41362539112333,39.55857637860543,-2868.6712778467518,2922.900118967773,-1091.5159102425794
36.5,"[0.9950492257979489, -0.008153490073536884, 0.09904826519693893]",2777.4833168812675,119.5966996318122,118.86452494479464,89.70576510030244,92.10713449224741,90.1229754105085,2.272808892903369,2.8530613950059736,88.21135116285215,39.815661784324284,-3055.8890274063674,3190.826344831976,-1091.750337473586
36.5,"[0.9950426849678912, 0.00925703678275891, 0.0990169801695281]",2786.1604587892257,119.2614976174776,118.25745353490845,89.66928860271139,92.11086915976031,90.12352542717962,2.2715295957777593,3.0613298140539906,87.99640044500887,40.06294940599393,-3243.4813557394928,3460.9427639451683,-1091.8056118418222
