f,att_rot,res_med,G11,G12,G13,G21,G22,G23,G31,G32,G33,O1,O2,O3
36.51,"[0.9890106613051116, -0.14709465383484538, 0.014868665964937194]",435.67031492980124,-122.7700520447367,-4.1992764241238145,-0.8273457802938599,-131873.37325185328,-1.4922682402981098,-124.07160832461359,2.538905390291331,50429.06548306509,-3.0460748336066756,2.399828069955579,87.29829285811043,-61688.842959141904
36.51,"[0.9674434513291559, -0.23166610790289255, 0.10190182986314125]",529.1495509250702,-116.37678270807218,-12.920278716246408,-0.8181715752232187,-196249.43231838802,-10.524985280200747,-111.91292807259339,2.5226995709584563,141210.2092192914,-2.782860393973534,2.039700603104529,87.33630177215291,-64709.26356249724
36.51,"[0.9713424839500163, -0.21472228992585782, 0.10192211282546942]",482.54158845159293,-116.72679751020274,-12.31823998670509,-0.8188999392703256,-225092.70070973973,-9.899146610404655,-112.6636377259744,2.521952713185034,182209.49318439525,-2.812156203823944,2.079980835614755,87.27168130604062,-66298.84630617543
36.51,"[0.974945245794903, -0.1977130073886088, 0.10193789487363207]",496.7924868036008,-117.0588044312073,-11.761394848895922,-0.8197447675030732,-254860.45933872505,-9.320519766680961,-113.3661828520231,2.521548017276381,224516.28769828335,-2.8402731901953344,2.118443164782005,87.21774640378946,-67949.84968379386
36.51,"[0.9782506394276571, -0.1806434414833789, 0.10194917120026446]",445.0246397863044,-117.36975116742548,-11.254003017601782,-0.8207039685526979,-285481.01360431564,-8.793579881096324,-114.01462139937941,2.5214843256161834,268028.72030435066,-2.867029127398709,2.1548405217131057,87.1745677835211,-69659.07771823899
36.51,"[0.9812576579933578, -0.1635187917652995, 0.10195593837048826]",447.20572577656367,-117.65656912096956,-10.800342299581294,-0.8217756421210035,-316870.8089535161,-8.322819741160453,-114.60298374818781,2.5217599056625772,312628.0846531202,-2.892244850246222,2.1889299665068807,87.14221393919223,-71422.63205589012
36.51,"[0.9839653855250206, -0.1463442745685648, 0.10195819432295784]",465.5180707293142,-117.91621209932292,-10.404656766967257,-0.8229571058478831,-348934.34109594976,-7.912695848469895,-115.12534582600009,2.522372643239953,358178.719094912,-2.9157291073572416,2.2204521869106943,87.12075134639383,-73235.93938651093
36.51,"[0.9863729972226087, -0.12912512141748633, 0.10195593837048826]",501.8018445748547,-118.14569866675609,-10.071099963172685,-0.8242458450383854,-381564.29178505053,-7.567568818926997,-115.57590985668324,2.523319893734644,404528.201978669,-2.937303212335213,2.2491648827776456,87.11024466263018,-75093.69683257854
36.51,"[0.9884797597042763, -0.11186657743291956, 0.10194917120026446]",556.2579513755109,-118.34215751897152,-9.80367393872843,-0.8256383710452926,-414641.90637410164,-7.291639512114351,-115.94909081695268,2.5245984811927658,451507.8816112257,-2.956784750824552,2.2748206781121265,87.11075688321242,-76989.90820400903
36.51,"[0.9902850312297624, -0.09457389973454944, 0.10193789487363207]",603.3365269310382,-118.50287466246618,-9.606165977745885,-0.8271315683547901,-448037.6340145066,-7.088881341199624,-116.23960807512509,2.5262048822972436,498933.8031081265,-2.974000089285947,2.2971839950324755,87.12234950256055,-78917.91258191515
36.51,"[0.9917882618958725, -0.07725235583952086, 0.10192211282546942]",675.5366745713998,-118.62534210177304,-9.482082952059493,-0.8287215760803116,-481612.0472857837,-6.962971302142836,-116.4425787766072,2.5281352525809955,546608.012252881,-2.9887834561154203,2.3160299469005077,87.14508264698401,-80870.39495618524
36.51,"[0.9690309336733758, -0.23202287238680844, 0.08452476721931906]",453.69007102523744,-117.44913341964978,-11.602452833630629,-0.8189942404036066,-153604.2559341045,-9.153417380500613,-113.86407684393365,2.526503406396921,80704.4855347278,-2.818534891394459,2.08791908106692,87.40242875988484,-62450.894346052206
36.51,"[0.9729353258376903, -0.21505576372781487, 0.08454507806225983]",410.6410775211647,-117.78363934075989,-10.99749137019614,-0.8196585317613164,-182972.09274173932,-8.525225072715909,-114.60038810907713,2.525457749783088,122440.88612421212,-2.847318591937679,2.1277419044286088,87.32559335557667,-64046.030422804455
36.51,"[0.9765430399772969, -0.1980231005221438, 0.08456088180415555]",412.3067450946817,-118.09600762598662,-10.443425569931769,-0.8204379633778687,-213309.43738482418,-7.950231309388701,-115.28054558998129,2.5247543561330663,165548.24197121398,-2.8747052123481147,2.1654514228754147,87.25950679654518,-65704.39040577413
36.51,"[0.97985297714752, -0.18093007108400688, 0.08457217363103338]",414.7688869536032,-118.3829091224625,-9.944871332810935,-0.8213301400877457,-244537.31579000177,-7.433284238997352,-115.89808952423822,2.524391263490077,209914.3472257803,-2.900497419202153,2.200780314072298,87.20423060476222,-67422.42527522691
