G1,G2,G3,th1,th2,th3,ph1,ph2,ph3,O1/G1,O2/G2,O3/G3
122.13421440098979,121.55734842081966,84.718940580037,89.97350970337499,88.31126550177196,3.3446438651746844,21.35992072621029,-73.50055915173455,-24.757443742424012,-665.8864740973247,-175.6071573376551,-767.7824987491568
