G1,G2,G3,th1,th2,th3,ph1,ph2,ph3,O1/G1,O2/G2,O3/G3
119.95528969156199,116.64676532344582,93.10518429148225,90.5460999201132,88.94275194001371,0.6020896799779695,24.359506035475505,-73.17326968801817,-21.55815809034372,-649.3489136647781,-173.8883262375152,-637.0968238168309
