G1,G2,G3,th1,th2,th3,ph1,ph2,ph3,O1/G1,O2/G2,O3/G3
121.47922260879646,121.2345783082018,92.14156787202552,91.48813262999728,89.69309667854444,1.4800111954624955,19.59289564039214,-74.24225272990525,78.57205515701574,-719.937433767202,-44.45446699219017,-971.542394813803
