G1,G2,G3,th1,th2,th3,ph1,ph2,ph3,O1/G1,O2/G2,O3/G3
122.00515507328222,121.3708289940995,90.70970718147586,90.28015252718306,88.77865881982112,0.6675588211825897,19.51634116992699,-74.536972620337,-29.01576374355708,-854.9580152690064,170.13819182882577,-656.2845477003676
