rotate_ang,res_dmxl_x,res_dmxl_y,res_dmxl_z,G11,G12,G13,O1,G21,G22,G23,O2,G31,G32,G33,O3
0.0,82.92796592393768,38.45779291842459,59.012352191218476,-16.968322955065098,-146.65958098038146,-4.707948941676221,131654.42270410137,89.36132351107923,3.105469228636738,27.047451293595966,-24719.948227716985,-0.01058096575299824,-0.33414556067468265,106.27634040052149,-72442.24518179901
2.0,82.92797232794751,38.457791467823355,59.01235208755453,-11.839640752534086,-147.16242573306474,-4.707948941594164,131654.42244634815,89.19850789673922,6.222236844568194,27.04745129373312,-24719.939950567703,0.0010869394731099343,-0.3343095251795499,106.27634040054852,-72442.24292479828
4.0,82.9279722621476,38.457790188616656,59.01235184155959,-6.696533771615001,-147.4859758981716,-4.707948941790567,131654.42218967373,88.92701761300388,9.331429909442654,27.04745129218062,-24719.94124874432,0.012753504109394131,-0.33406837117679444,106.27634041420949,-72442.24248402433
6.0,82.92796301538876,38.45779111670128,59.012352370771254,-1.545268098577547,-147.62983702604518,-4.707948941720047,131654.4224054849,88.54718307006554,12.429257390094806,27.047451294185826,-24719.946302536482,0.024404727399578458,-0.3334212039519607,106.27634040055014,-72442.24397658937
8.0,82.92796727174816,38.45779179050921,59.012351936842904,3.6078802362878726,-147.59383393218818,-4.707948941437689,131654.42199224705,88.05946794497092,15.511936146376328,27.04745129517509,-24719.942989032297,0.03602606484604931,-0.33236599190456495,106.27634039926322,-72442.24031339595
10.0,82.92796714230872,38.45778359242752,59.012352135645855,8.756632940918207,-147.37801057691217,-4.707948941639175,131654.42228767276,87.464465565091,18.575718731039007,27.047451293705382,-24719.945641377402,0.047603668221476436,-0.3309070256814408,106.27634039824056,-72442.2479306001
12.0,82.92796484383183,38.45779063915746,59.0123524013103,13.89471699276449,-146.98262959633283,-4.707948938947911,131654.42185997183,86.7629013583628,21.616868656139506,27.047451291846226,-24719.9477819647,0.059123009306236485,-0.32904350631032386,106.276340404147,-72442.25041790996
14.0,82.92797407465406,38.45778835140524,59.01235236548224,19.0158725725407,-146.40817341347315,-4.707948941564272,131654.4225079139,85.95562986795801,24.63168199720875,27.047451293687118,-24719.94529350958,0.07057028640250583,-0.3267790338004729,106.27634040044113,-72442.24501154023
16.0,82.9279647413093,38.45778821356507,59.01235202526223,24.113860184527816,-145.65534113615948,-4.707948941853113,131654.42251037297,85.04363485381191,27.61648478171085,27.04745129375358,-24719.944816041523,0.08193227282294323,-0.3241190622243028,106.27634040034673,-72442.24255172782
18.0,82.92796396996306,38.45778821353921,59.01235259787654,29.182468757006625,-144.72505022426301,-4.70794894220766,131654.42211475302,84.02802683451331,30.567642592386193,27.047451293752072,-24719.946102308488,0.09319311963608046,-0.3210596231212186,106.27634039888527,-72442.24483567808
20.0,82.927973574644,38.45779337976294,59.01235204851591,34.215523040913695,-143.61843427162432,-4.707948942448918,131654.42285887524,82.91004384797712,33.48155757485691,27.047451295028743,-24719.94600649702,0.10434172311836143,-0.31761321105631435,106.27634039213433,-72442.24316586672
21.999999999999996,82.92797183261276,38.45778389717127,59.01235211946231,39.20689090854464,-142.3368411828305,-4.707948941471447,131654.42249307266,81.6910482801396,36.35467907415391,27.047451293776057,-24719.944030202656,0.11536219315490648,-0.31377699976431744,106.27634040054204,-72442.24548051131
24.0,82.9279673049939,38.45778427007983,59.012352245698274,44.15049119792669,-140.88183254489525,-4.707948939662369,131654.42218159186,80.37252418849472,39.18350949999619,27.047451292899545,-24719.940020058464,0.12624325781396895,-0.3095612565758472,106.27634041058617,-72442.24351449244
26.000000000000004,82.92796888955182,38.457791590812135,59.01235197686642,49.040300993209556,-139.25518128529745,-4.707948941630254,131654.42241854608,78.95607866474069,41.9646005961855,27.04745129440915,-24719.94434040431,0.13697021975544985,-0.3049675621063869,106.27634040047467,-72442.24256534896
28.0,82.92796343807402,38.457788802572566,59.01235215961148,53.870362712274336,-137.45886897872978,-4.707948941602184,131654.42244680182,77.44343721749787,44.69456448530698,27.047451293777737,-24719.944994430003,0.14752979545951436,-0.3000012167903746,106.27634040039038,-72442.24089043807
