rotate_ang,res_dmxl_x,res_dmxl_y,res_dmxl_z,G11,G12,G13,O1,G21,G22,G23,O2,G31,G32,G33,O3
0.0,515.7099600911795,934.5229537897211,281.4078799579337,63.621997951926716,-76.89155657058392,10.038667152784537,-17880.824132833277,57.6201281618415,81.71323753618263,8.80501972700218,-14424.491552592493,-0.2015606088076645,0.623167984161675,114.39727007265905,-80521.68432686217
2.0,515.7099388130475,934.5229464831102,281.407879892738,66.26671777622533,-74.62434063894702,10.038667153643273,-17880.821676645082,54.73327667440127,83.67437348575335,8.805019727152033,-14424.489541213617,-0.2231860618401957,0.6157539637525821,114.39727007238433,-80521.68258669766
4.0,515.7099293425781,934.5229412578838,281.40788006509695,68.83070181633133,-72.26620647413522,10.038667154754956,-17880.81673738825,51.77974112459948,85.53356505599928,8.8050197252671,-14424.484289796335,-0.24453965198317962,0.6075898765305102,114.39727007213527,-80521.68369827922
6.0,515.7099530519233,934.5229477111781,281.4078801877914,71.31082623003849,-69.82002683777492,10.03866715405292,-17880.82898849136,48.76311991964809,87.28854735115812,8.805019724723222,-14424.493717675385,-0.265595226687184,0.598685378908244,114.3972700724568,-80521.6848453182
8.0,515.7099220938658,934.5229454158192,281.407879617184,73.70406941437963,-67.28878253542946,10.038667153433918,-17880.820370696078,45.68708837741609,88.93718184998166,8.805019726170558,-14424.49224796163,-0.2863272600375894,0.5890515673230527,114.39727007244214,-80521.68371366401
10.0,515.7099396251235,934.5229447524766,281.407878439547,76.00751552919947,-64.67555709140943,10.038667154065298,-17880.820957751344,42.55539411712526,90.47746031029176,8.805019728937552,-14424.506975344348,-0.30671038128758343,0.5786999535896065,114.39727007202397,-80521.68311307242
12.0,515.7099271926136,934.5229401952837,281.40788019801147,78.21835818150753,-61.98353438443684,10.038667153214519,-17880.82596020363,39.37185273806247,91.90750551471275,8.805019727783586,-14424.491429180493,-0.32671997919056694,0.5676435479731653,114.39727007278526,-80521.68351103313
14.0,515.7099228373953,934.5229353891101,281.4078797754337,80.33390383947,-59.21599441358034,10.03866715454628,-17880.821671505186,36.140342782172056,93.22557579829615,8.805019724750567,-14424.491978270908,-0.34633133498487484,0.5558952094444028,114.39727007236611,-80521.6857472186
16.0,515.7099354632883,934.5229488037165,281.4078795441933,82.35157498503808,-56.3763087746582,10.038667152077608,-17880.82494802963,32.86480136893413,94.43006512778187,8.805019725098138,-14424.496381027848,-0.3655208505183504,0.5434698564387704,114.3972700723983,-80521.6837032324
18.0,515.7098989259943,934.5229382662178,281.40788084610256,84.268913391164,-53.46793720369872,10.038667152945052,-17880.83479123579,29.549219292207507,95.5195058510221,8.805019727906211,-14424.49179439046,-0.38426501695678433,0.530382344164048,114.39727007210345,-80521.6835511276
20.0,515.7099590839695,934.5229459413127,281.4078797769148,86.08358317909938,-50.494423410820794,10.038667153794888,-17880.82729670154,26.19763599929539,96.4925709067384,8.80501972693419,-14424.497783460949,-0.4025409981201537,0.5166485548562434,114.39727007229067,-80521.68380155807
21.999999999999996,515.7099396299893,934.5229461727552,281.407880151693,87.79337337139694,-47.45938990053907,10.038667154150628,-17880.822965134783,22.8141350029962,97.34807441649616,8.805019727194253,-14424.487184900168,-0.4203265473211703,0.5022853107356865,114.39727007219398,-80521.68330947429
24.0,515.7099401463787,934.5229495103572,281.40787947323406,89.39620080881575,-44.366534302967814,10.038667156411403,-17880.828962391875,19.402838358919972,98.08497462062427,8.80501972729997,-14424.502546845515,-0.43760000096268215,0.4873101380214008,114.3972700720833,-80521.6868214128
26.000000000000004,515.709928756847,934.5229422322902,281.40787967980435,90.89011282184994,-41.2196250879684,10.038667154115307,-17880.821324033714,15.967902487991523,98.70237307062008,8.805019729863389,-14424.492195729588,-0.45434034041429255,0.4717413336036447,114.3972700725047,-80521.68375476272
28.0,515.7099845048477,934.5229576550814,281.40788089736907,92.27328916384548,-38.02249596211564,10.038667154236245,-17880.825542395614,12.513512174396032,99.19951792977811,8.805019726234743,-14424.485299987917,-0.47052706569474595,0.4555976097089818,114.39727007238294,-80521.68318606474
29.999999999999996,515.7099413925098,934.5229517556878,281.4078799678578,93.5440447304621,-34.779042314928695,10.038667152403814,-17880.827153813392,9.043875977227957,99.57580363409839,8.805019726499209,-14424.493260874058,-0.4861405747665962,0.4388989321950835,114.39727007252448,-80521.68251847952
32.0,515.7099553858252,934.5229538928147,281.4078804250624,94.70083124341787,-31.493215720920343,10.038667151509792,-17880.831544666493,5.563221242194469,99.83077151321112,8.805019727767272,-14424.49797559098,-0.5011618285358046,0.42166556296980473,114.39727007322,-80521.68409528265
34.0,515.7099316141307,934.522942378032,281.40787947657697,95.7422395386615,-28.16901968620796,10.038667153814007,-17880.82086438967,2.0757886010321287,99.9641109062777,8.805019727733127,-14424.495791247104,-0.5155724053661386,0.40391840983610783,114.39727007256793,-80521.68365949507
36.0,515.7099513657257,934.5229492773208,281.407880682721,96.66700048284272,-24.81050379785484,10.038667154749364,-17880.830929683227,-1.4141730468663765,99.97565938865431,8.805019726948093,-14424.48914220971,-0.5293548724313475,0.38567912023094514,114.39727007246928,-80521.68343642904
38.0,515.7099405506299,934.522942698449,281.40788083016287,97.4739876814796,-21.42176027935364,10.038667154570422,-17880.82749385699,-4.90241171943724,99.86540295823087,8.805019727311912,-14424.487480695629,-0.5424924108677378,0.3669699510934046,114.39727007221886,-80521.68335994282
40.0,515.7099277179254,934.522941336856,281.40788030310995,98.1622177904605,-18.00691758514139,10.038667154302189,-17880.83043475815,-8.384677677386907,99.63347603351794,8.805019727472002,-14424.495176979235,-0.5549691463681038,0.34781379073761515,114.39727007259175,-80521.68410999613
42.0,515.7098993717738,934.5229302949546,281.40787974378696,98.73085238487181,-14.570136263837629,10.038667154040796,-17880.829797721803,-11.856728165258694,99.28016102502255,8.805019729482463,-14424.499523212742,-0.5667695457311944,0.32823372806072737,114.39727007243341,-80521.68389724806
43.99999999999999,515.709921953048,934.5229424969348,281.4078796258209,99.17919875814479,-11.115603597401153,10.038667153379992,-17880.81737262323,-15.314332910515589,98.80588827507917,8.805019728174383,-14424.487967957763,-0.5778794092760905,0.3082537968385753,114.39727007224789,-80521.68135271558
46.0,515.7099469233204,934.522952191629,281.4078795537195,99.50671038249835,-7.647528096279849,10.038667149427807,-17880.823495777044,-18.753279655850854,98.21123593571609,8.805019728131708,-14424.49318027409,-0.5882853500160748,0.2878983464392836,114.39727007225243,-80521.68388962068
48.0,515.7099507628336,934.5229482590111,281.407879478155,99.71298844171409,-4.170135301003333,10.038667152624068,-17880.82603288954,-22.169378429988694,97.4969283377707,8.805019731219781,-14424.499199107044,-0.5979745253319073,0.26719212158155226,114.39727007259124,-80521.68561780493
50.0,515.7099401482848,934.5229432011903,281.40788022792356,99.79778155697713,-0.6876618237616691,10.038667155760791,-17880.831344727983,-25.558467101559597,96.66383563370228,8.805019729867231,-14424.492258824394,-0.6069350483280378,0.24616028573035786,114.39727007232982,-80521.68525251669
52.00000000000001,515.7099168646242,934.5229353876427,281.40787999337914,99.7609865626518,2.7956493981830413,10.038667154928111,-17880.823638403795,-28.916416785436613,95.71297299815159,8.805019728816225,-14424.492341900175,-0.6151562097716924,0.22482861443371713,114.39727007257147,-80521.68377572838
54.0,515.7099148257232,934.5229377571386,281.40788045942236,99.60264811691775,6.275554571273372,10.038667153038642,-17880.82346712706,-32.23913619359289,94.64549879179539,8.805019728775878,-14424.485196813604,-0.6226278606667247,0.20322299366645744,114.39727007253995,-80521.68362763114
56.0,515.7099344248096,934.5229433432472,281.40787909043604,99.32295923005736,9.747813935208203,10.038667154330959,-17880.819931552734,-35.52257738975651,93.46271378067149,8.80501973136377,-14424.49711591594,-0.6293409636973349,0.18136979394257483,114.39727007066848,-80521.68308970473
58.0,515.7099544716724,934.5229549268054,281.4078792987271,98.92226044635618,13.208197190466631,10.038667154532222,-17880.82900158309,-38.76273974108504,92.16605878852023,8.805019730353123,-14424.503444258795,-0.6352872267361372,0.15929559110481614,114.39727007233465,-80521.68320227716
59.99999999999999,515.7099249912013,934.5229467751784,281.40787945132644,98.40104034793389,16.652488154707935,10.038667154924264,-17880.820305118432,-41.95567545877021,90.75711353161951,8.805019725793116,-14424.49230383678,-0.6404595757348845,0.13702736911748206,114.39727007227762,-80521.68326482664
62.0,515.7099451756939,934.5229499814394,281.4078792206582,97.75993364200983,20.076490688063583,10.038667153376293,-17880.81998965201,-45.09749483344651,89.23759482093197,8.805019728863314,-14424.496694874977,-0.6448516302987272,0.11459219922553003,114.39727007251311,-80521.68373497581
64.0,515.7099755762204,934.5229554071025,281.40788012099733,96.99972146790591,23.47603313622965,10.03866715469959,-17880.82347072087,-48.18436972608086,87.60935377950139,8.805019725461287,-14424.490370179421,-0.6484580277763897,0.09201739608846107,114.39727007240924,-80521.68350626437
66.0,515.7099421803698,934.522944060357,281.40787883067276,96.1213302220187,26.846973584513258,10.038667155977988,-17880.81509050425,-51.21253952956584,85.87437430499749,8.805019726055693,-14424.495581209858,-0.6512744549646529,0.06933054933728677,114.3972700726005,-80521.68424281752
68.0,515.7099416297891,934.5229390387706,281.4078804670067,95.12582964896824,30.185205257665352,10.038667154514819,-17880.830088937335,-54.178314628629884,84.03477008236868,8.805019729952926,-14424.491893427034,-0.6532972511895581,0.04655912369839993,114.3972700724416,-80521.68391352228
70.0,515.7099162060423,934.5229303237392,281.4078808364748,94.0144330759994,33.48666081728242,10.03866715014146,-17880.83015896311,-57.07808182083577,82.09278241875695,8.805019726957406,-14424.49171498556,-0.6545241088091134,0.023730976916288796,114.39727008413912,-80521.68399522145
72.0,515.7099512332697,934.5229508950173,281.40787992253763,92.78849450005777,36.747318030153295,10.038667156514052,-17880.824782217653,-59.908308217865425,80.0507774271741,8.80501972536669,-14424.4924306617,-0.654953584273137,0.0008739533155187673,114.39727007243891,-80521.68352503372
74.0,515.7099386546507,934.5229505813054,281.4078804973672,91.44950731154444,39.96320432638697,10.038667153954018,-17880.827851119477,-62.66554550064626,77.911242840252,8.80501972911689,-14424.489579233334,-0.6545851186399781,-0.02198409947621455,114.39727007207385,-80521.68331164792
76.0,515.7099790616069,934.5229498163707,281.40788045692506,89.99910284602979,43.13040164563524,10.038667155024493,-17880.841330592455,-65.34643467765567,75.67678545972828,8.805019726845204,-14424.502453187346,-0.6534191391109839,-0.04481542275951243,114.3972700725284,-80521.68365498312
78.0,515.7099131507157,934.5229354791107,281.407879086216,88.43904884807334,46.24505109177795,10.03866715299717,-17880.81622520954,-67.94770899096797,73.35012749877902,8.805019729782202,-14424.492846499237,-0.6514569851386588,-0.06759211286297767,114.39727007214903,-80521.68320388193
80.0,515.7099641680393,934.5229486434916,281.4078797828123,86.7712449760675,49.30335818242424,10.038667154789625,-17880.830062909314,-70.46619971008053,70.9341037534568,8.805019726564996,-14424.499919322052,-0.6487012484057597,-0.09028646958906814,114.39727007222581,-80521.68333915212
82.0,515.7099131266045,934.5229406113531,281.40787933007346,84.99772392954397,52.30159668183012,10.038667155412625,-17880.827346938528,-72.89883812343584,68.43165770933304,8.80501973068648,-14424.49975867922,-0.6451551585450628,-0.11287077365121198,114.39727007242811,-80521.68343923627
84.0,515.7099268262042,934.5229411654911,281.4078808261384,83.1206462204673,55.236113747013334,10.038667155971744,-17880.826655210345,-75.2426603307483,65.84583821088987,8.805019728123005,-14424.484876862629,-0.6408230541705813,-0.13531762119080656,114.39727007233321,-80521.68388387749
86.00000000000001,515.7099109640915,934.5229436827975,281.4078789981196,81.14229883143445,58.10333411520484,10.038667154235933,-17880.82428972359,-77.49481138212857,63.17979574480494,8.80501972605098,-14424.501945104692,-0.6357100927223103,-0.15759962364881352,114.39727007208309,-80521.68333370141
87.99999999999999,515.709929573705,934.5229382817218,281.4078793460749,79.0650920280555,60.89976452444604,10.038667151813101,-17880.82359320631,-79.65254664632592,60.43677840387904,8.805019728301067,-14424.497331767776,-0.6298227455765945,-0.17968957854066703,114.39727007250535,-80521.68454002193
90.0,515.7099134005143,934.5229406791506,281.4078804077377,76.89155656286309,63.62199795149492,10.038667154711693,-17880.824715240233,-81.7132374984827,57.62012816316393,8.805019730261376,-14424.488711048403,-0.6231680163936966,-0.20156063432601082,114.39727007231978,-80521.68382719996
92.0,515.7099505946038,934.5229546038229,281.4078804777946,74.62434059844267,66.26671777666247,10.038667155033588,-17880.825307453964,-83.67437344732966,54.733276667206525,8.80501972765784,-14424.48719465865,-0.6157539784724926,-0.22318609270307516,114.39727007540286,-80521.68040013412
94.0,515.7099447182383,934.5229486810165,281.407879047516,72.26620640181001,68.83070181177355,10.038667154563383,-17880.822118515072,-85.53356525343118,51.77974111117589,8.805019730995504,-14424.498818999022,-0.6075898227853428,-0.24453962896738246,114.3972700724702,-80521.6838318143
96.0,515.7099248015313,934.5229407839827,281.4078806956805,69.82002690923947,71.31082623733286,10.038667154260283,-17880.82370099079,-87.288547226862,48.763119933147536,8.805019725928501,-14424.48457953042,-0.5986853306600127,-0.2655952314678841,114.3972700724473,-80521.68351850577
98.0,515.7099165082925,934.5229428303065,281.40788061264044,67.28878247799838,73.70406940657683,10.03866715536628,-17880.82457795457,-88.93718176237171,45.68708838915363,8.805019727039221,-14424.485761427772,-0.5890515028084067,-0.28632725802320314,114.3972700725601,-80521.68341297118
100.0,515.7099282681936,934.5229432962245,281.40788024614847,64.67555697307083,76.00751550861972,10.038667154128005,-17880.829755032082,-90.47746013714574,42.555394148859804,8.805019727187068,-14424.494125902576,-0.5787000224513404,-0.3067104322913084,114.39727007237018,-80521.68349831925
102.0,515.7099584154133,934.5229451512004,281.4078803469215,61.98353433891232,78.2183581718132,10.038667154553815,-17880.829427488417,-91.90750552879469,39.37185273430836,8.805019727173692,-14424.492558842527,-0.5676434094923959,-0.3267199284976635,114.39727007237514,-80521.68139825469
