G1,G2,G3,th1,th2,th3,ph1,ph2,ph3,O1/G1,O2/G2,O3/G3
115.3750440303132,121.94935011165747,46.13251647208668,74.89465653433153,77.9039675139471,4.700612233920275,19.448053975150128,-68.18634667020069,-76.76140608084401,-141.41812268548628,-1298.9498131809871,577.343692021509
