G1,G2,G3,th1,th2,th3,ph1,ph2,ph3,O1/G1,O2/G2,O3/G3
120.75928953841655,118.14993484130919,92.7408193257119,90.50642457762638,88.92122549444895,0.37866813833500224,23.768288638935122,-72.6361363437266,-13.73328876435117,-616.2862900642955,-208.81724054936973,-650.3322679325844
