G1,G2,G3,th1,th2,th3,ph1,ph2,ph3,O1/G1,O2/G2,O3/G3
122.00515497580992,121.37082902927713,90.70970718195343,90.2801525207845,88.7786588175193,0.6675588297664683,21.01634125709757,-73.03697260835482,-27.5157632777561,-854.9580375637734,170.138191780245,-656.2845527523953
