G1,G2,G3,th1,th2,th3,ph1,ph2,ph3,O1/G1,O2/G2,O3/G3
121.45797579103895,122.5738492983055,71.36347334874903,89.22155042323057,88.07335238700863,4.466928708379574,19.694221548530596,-72.18370545862673,87.3886751593873,-964.5857014759948,251.75983415483623,-1571.2068257017468
