G1,G2,G3,th1,th2,th3,ph1,ph2,ph3,O1/G1,O2/G2,O3/G3
119.91778547052738,122.195593494479,61.59156399577442,82.83081407880483,83.12486342815865,1.3976828461706174,20.44111437793722,-70.98410906881853,43.643843620108974,-690.4775692232234,-394.6837096740672,-722.2301402665154
