G1,G2,G3,th1,th2,th3,ph1,ph2,ph3,O1/G1,O2/G2,O3/G3
115.10850364111764,118.92837273576693,60.90774374173588,78.07690042301019,79.93856830818628,2.415499331245595,17.940030800100654,-69.00600032111862,-86.02340639035478,-116.7236624973604,-1591.9679880962144,-587.7146990499893
