G1,G2,G3,th1,th2,th3,ph1,ph2,ph3,O1/G1,O2/G2,O3/G3
122.28887294251669,122.45851577594674,94.41073563534246,90.68533732229774,89.19621735296876,0.6587968705157362,20.81859756831343,-72.41140174661565,-11.738462333984891,-435.0530961833281,-454.710656177542,-656.6045813342253
