G1,G2,G3,th1,th2,th3,ph1,ph2,ph3,O1/G1,O2/G2,O3/G3
80.81361645461588,101.7404106032442,23.93923303424789,119.12593851783699,106.36948038959153,79.59599601007436,-21.323677274109308,-42.93906378939435,44.51366800253236,1198.5856181883555,165.23674010951174,106.059377808618
