G1,G2,G3,th1,th2,th3,ph1,ph2,ph3,O1/G1,O2/G2,O3/G3
122.3881817440434,122.33131830617147,85.35435716685741,89.57510512666362,88.03541173516498,1.1711437312710071,22.187831724325825,-72.40612123661768,-34.865398571582794,-713.6783603345422,-117.11855660200676,-609.0103541528346
