G1,G2,G3,th1,th2,th3,ph1,ph2,ph3,O1/G1,O2/G2,O3/G3
121.83708323124202,121.45029699408063,94.77876583417947,90.48169058439797,89.0096516409492,1.1070443916278503,20.82150014229446,-72.63006058199909,-36.253018555321184,-617.172223316806,-129.78980771769824,-545.7307331049678
